source_id	source_type	target_id	target_type	source_name	target_name	relation_type	resource	ttd_disease_id	ttd_biomarker_id
UNIPROT:P09429	Gene	ICD-11:CA22	Disease	High mobility group protein B1 (HMGB1)	Chronic obstructive pulmonary disease	GNBR::Md::Gene:Disease	TTD	ICD-11:CA22	BM000546
UNIPROT:P19429	Gene	ICD-11:BA41	Disease	High sensitive troponin (hsTN)	Acute coronary syndrome	GNBR::Md::Gene:Disease	TTD	ICD-11:BA41	BM001676
UNIPROT:P45379	Gene	ICD-11:BA41	Disease	High sensitive troponin (hsTN)	Acute coronary syndrome	GNBR::Md::Gene:Disease	TTD	ICD-11:BA41	BM001676
UNIPROT:P02585	Gene	ICD-11:BA41	Disease	High sensitive troponin (hsTN)	Acute coronary syndrome	GNBR::Md::Gene:Disease	TTD	ICD-11:BA41	BM001676
UNIPROT:P19237	Gene	ICD-11:BA41	Disease	High sensitive troponin (hsTN)	Acute coronary syndrome	GNBR::Md::Gene:Disease	TTD	ICD-11:BA41	BM001676
UNIPROT:P13805	Gene	ICD-11:BA41	Disease	High sensitive troponin (hsTN)	Acute coronary syndrome	GNBR::Md::Gene:Disease	TTD	ICD-11:BA41	BM001676
UNIPROT:P48788	Gene	ICD-11:BA41	Disease	High sensitive troponin (hsTN)	Acute coronary syndrome	GNBR::Md::Gene:Disease	TTD	ICD-11:BA41	BM001676
UNIPROT:P63316	Gene	ICD-11:BA41	Disease	High sensitive troponin (hsTN)	Acute coronary syndrome	GNBR::Md::Gene:Disease	TTD	ICD-11:BA41	BM001676
UNIPROT:P45378	Gene	ICD-11:BA41	Disease	High sensitive troponin (hsTN)	Acute coronary syndrome	GNBR::Md::Gene:Disease	TTD	ICD-11:BA41	BM001676
UNIPROT:P45379	Gene	ICD-11:BD10-BD13	Disease	High-sensitivity cardiac troponin T (hs-cTnT)	Heart failure	GNBR::Md::Gene:Disease	TTD	ICD-11:BD10-BD13	BM001683
UNIPROT:P19429	Gene	ICD-11:BD10-BD13	Disease	High-sensitivity cardiac troponin T (hs-cTnT)	Heart failure	GNBR::Md::Gene:Disease	TTD	ICD-11:BD10-BD13	BM001683
UNIPROT:P45379	Gene	ICD-11:BD10-BD13	Disease	High-sensitivity cardiac troponin T (hs-cTnT)	Heart failure	GNBR::Md::Gene:Disease	TTD	ICD-11:BD10-BD13	BM001684
UNIPROT:P19429	Gene	ICD-11:BD10-BD13	Disease	High-sensitivity cardiac troponin T (hs-cTnT)	Heart failure	GNBR::Md::Gene:Disease	TTD	ICD-11:BD10-BD13	BM001684
UNIPROT:P16442	Gene	ICD-11:BA80	Disease	Histo-blood group ABO system transferase (ABO)	Coronary artery disease	GNBR::Md::Gene:Disease	TTD	ICD-11:BA80	BM000708
UNIPROT:P01889	Gene	ICD-11:1C62	Disease	HLA class I antigen B-7 (HLA-B)	HIV infection	GNBR::Md::Gene:Disease	TTD	ICD-11:1C62	BM003420
UNIPROT:P03989	Gene	ICD-11:1B40-1B42	Disease	HLA class I histocompatibility antigen, B-27 alpha chain (HLA-B)	Rheumatic fever	GNBR::Md::Gene:Disease	TTD	ICD-11:1B40-1B42	BM003513
UNIPROT:P04233	Gene	ICD-11:NE84	Disease	HLA-DR antigens-associated invariant (CD74)	Kidney transplant rejection	GNBR::Md::Gene:Disease	TTD	ICD-11:NE84	BM001700
UNIPROT:P04233	Gene	ICD-11:1C62	Disease	HLA-DR antigens-associated invariant (CD74)	HIV infection	GNBR::Md::Gene:Disease	TTD	ICD-11:1C62	BM003413
UNIPROT:P01215	Gene	ICD-11:2C80.7	Disease	Human chorionic gonadotropin (hCG)	Advanced seminoma	GNBR::Md::Gene:Disease	TTD	ICD-11:2C80.7	BM000196
UNIPROT:P01233	Gene	ICD-11:2C80.7	Disease	Human chorionic gonadotropin (hCG)	Advanced seminoma	GNBR::Md::Gene:Disease	TTD	ICD-11:2C80.7	BM000196
UNIPROT:P01215	Gene	ICD-11:2C80	Disease	Human chorionic gonadotropin (hCG)	Non-seminoma testicular cancer	GNBR::Md::Gene:Disease	TTD	ICD-11:2C80	BM000194
UNIPROT:P01233	Gene	ICD-11:2C80	Disease	Human chorionic gonadotropin (hCG)	Non-seminoma testicular cancer	GNBR::Md::Gene:Disease	TTD	ICD-11:2C80	BM000194
UNIPROT:Q9NX55	Gene	ICD-11:8A01.10	Disease	Huntingtin-interacting protein K (HYPK)	Huntington disease	GNBR::Md::Gene:Disease	TTD	ICD-11:8A01.10	BM001726
UNIPROT:P08887	Gene	ICD-11:1A00-CA43.1	Disease	IL-6 receptor(IL6R)	Inflammation	GNBR::Md::Gene:Disease	TTD	ICD-11:1A00-CA43.1	BM001858
UNIPROT:P40189	Gene	ICD-11:1A00-CA43.1	Disease	IL-6 receptor(IL6R)	Inflammation	GNBR::Md::Gene:Disease	TTD	ICD-11:1A00-CA43.1	BM001858
UNIPROT:P08887	Gene	ICD-11:1A00-CA43.1	Disease	IL-6 receptor(IL6R)	Inflammation	GNBR::Md::Gene:Disease	TTD	ICD-11:1A00-CA43.1	BM001859
UNIPROT:P40189	Gene	ICD-11:1A00-CA43.1	Disease	IL-6 receptor(IL6R)	Inflammation	GNBR::Md::Gene:Disease	TTD	ICD-11:1A00-CA43.1	BM001859
UNIPROT:P08887	Gene	ICD-11:1A00-CA43.1	Disease	IL-6 receptor(IL6R)	Inflammation	GNBR::Md::Gene:Disease	TTD	ICD-11:1A00-CA43.1	BM001860
UNIPROT:P40189	Gene	ICD-11:1A00-CA43.1	Disease	IL-6 receptor(IL6R)	Inflammation	GNBR::Md::Gene:Disease	TTD	ICD-11:1A00-CA43.1	BM001860
UNIPROT:P08887	Gene	ICD-11:1A00-CA43.1	Disease	IL-6 receptor(IL6R)	Inflammation	GNBR::Md::Gene:Disease	TTD	ICD-11:1A00-CA43.1	BM001861
UNIPROT:P40189	Gene	ICD-11:1A00-CA43.1	Disease	IL-6 receptor(IL6R)	Inflammation	GNBR::Md::Gene:Disease	TTD	ICD-11:1A00-CA43.1	BM001861
UNIPROT:P08887	Gene	ICD-11:BA00-BE2Z	Disease	IL-6 receptor(IL6R)	Cardiovascular disease	GNBR::Md::Gene:Disease	TTD	ICD-11:BA00-BE2Z	BM001854
UNIPROT:P40189	Gene	ICD-11:BA00-BE2Z	Disease	IL-6 receptor(IL6R)	Cardiovascular disease	GNBR::Md::Gene:Disease	TTD	ICD-11:BA00-BE2Z	BM001854
UNIPROT:P08887	Gene	ICD-11:BA00-BE2Z	Disease	IL-6 receptor(IL6R)	Cardiovascular disease	GNBR::Md::Gene:Disease	TTD	ICD-11:BA00-BE2Z	BM001855
UNIPROT:P40189	Gene	ICD-11:BA00-BE2Z	Disease	IL-6 receptor(IL6R)	Cardiovascular disease	GNBR::Md::Gene:Disease	TTD	ICD-11:BA00-BE2Z	BM001855
UNIPROT:P08887	Gene	ICD-11:BA00-BE2Z	Disease	IL-6 receptor(IL6R)	Cardiovascular disease	GNBR::Md::Gene:Disease	TTD	ICD-11:BA00-BE2Z	BM001856
UNIPROT:P40189	Gene	ICD-11:BA00-BE2Z	Disease	IL-6 receptor(IL6R)	Cardiovascular disease	GNBR::Md::Gene:Disease	TTD	ICD-11:BA00-BE2Z	BM001856
UNIPROT:P08887	Gene	ICD-11:BA00-BE2Z	Disease	IL-6 receptor(IL6R)	Cardiovascular disease	GNBR::Md::Gene:Disease	TTD	ICD-11:BA00-BE2Z	BM001857
UNIPROT:P40189	Gene	ICD-11:BA00-BE2Z	Disease	IL-6 receptor(IL6R)	Cardiovascular disease	GNBR::Md::Gene:Disease	TTD	ICD-11:BA00-BE2Z	BM001857
UNIPROT:P12314	Gene	ICD-11:1D20-1D2Z	Disease	Immunoglobulin gamma Fc receptor I (FCGR1)	Dengue	GNBR::Md::Gene:Disease	TTD	ICD-11:1D20-1D2Z	BM003232
UNIPROT:P12314	Gene	ICD-11:1F40-1F4Z	Disease	Immunoglobulin gamma Fc receptor I (FCGR1)	Malaria	GNBR::Md::Gene:Disease	TTD	ICD-11:1F40-1F4Z	BM003475
UNIPROT:P12314	Gene	ICD-11:1G40-1G41	Disease	Immunoglobulin gamma Fc receptor I (FCGR1)	Sepsis	GNBR::Md::Gene:Disease	TTD	ICD-11:1G40-1G41	BM003531
UNIPROT:P01876	Gene	ICD-11:4B24.0	Disease	Immunoglobulin heavy constant alpha 1 (IGHA1)	Acute graft versus host disease	GNBR::Md::Gene:Disease	TTD	ICD-11:4B24.0	BM001746
UNIPROT:Q9Y6W8	Gene	ICD-11:NE84	Disease	Inducible T-cell costimulator (ICOS)	Kidney transplant rejection	GNBR::Md::Gene:Disease	TTD	ICD-11:NE84	BM001735
UNIPROT:P05111	Gene	ICD-11:BA00-BA04	Disease	Inhibin alpha chain (INHA)	Chronic hypertension	GNBR::Md::Gene:Disease	TTD	ICD-11:BA00-BA04	BM000035
UNIPROT:O14920	Gene	ICD-11:FA21	Disease	Inhibitor of nuclear factor kappa-B kinase beta (IKKB)	Psoriatic arthritis	GNBR::Md::Gene:Disease	TTD	ICD-11:FA21	BM002683
UNIPROT:Q14164	Gene	ICD-11:KB29.0	Disease	Inhibitor of nuclear factor kappa-B kinase epsilon (IKBKE)	Bronchopulmonary dysplasia	GNBR::Md::Gene:Disease	TTD	ICD-11:KB29.0	BM002347
UNIPROT:P17936	Gene	ICD-11:2B91	Disease	Insulin-like growth factor-binding protein 3 (IGFBP3)	Metastatic colorectal cancer	GNBR::Md::Gene:Disease	TTD	ICD-11:2B91	BM000030
UNIPROT:P38570	Gene	ICD-11:1C62	Disease	Integrin alpha-E (ITGAE)	HIV infection	GNBR::Md::Gene:Disease	TTD	ICD-11:1C62	BM003359
UNIPROT:P11215	Gene	ICD-11:4B03.1	Disease	Integrin alpha-M (ITGAM)	Eosinophilic disorders	GNBR::Md::Gene:Disease	TTD	ICD-11:4B03.1	BM001029
UNIPROT:P05107	Gene	ICD-11:1C62	Disease	Integrin beta-2 (ITGB2)	HIV infection	GNBR::Md::Gene:Disease	TTD	ICD-11:1C62	BM003411
UNIPROT:P05106	Gene	ICD-11:1D20-1D2Z	Disease	Integrin beta-3 (ITGB3)	Dengue	GNBR::Md::Gene:Disease	TTD	ICD-11:1D20-1D2Z	BM003241
UNIPROT:Q8WWA0	Gene	ICD-11:FA01	Disease	Intelectin-1 (ITLN1)	Knee osteoarthritis	GNBR::Md::Gene:Disease	TTD	ICD-11:FA01	BM002369
UNIPROT:P05362	Gene	ICD-11:1A95	Disease	Intercellular adhesion molecule ICAM-1 (ICAM1)	Condyloma	GNBR::Md::Gene:Disease	TTD	ICD-11:1A95	BM003192
UNIPROT:P05362	Gene	ICD-11:1B40-1B42	Disease	Intercellular adhesion molecule ICAM-1 (ICAM1)	Rheumatic fever	GNBR::Md::Gene:Disease	TTD	ICD-11:1B40-1B42	BM003512
UNIPROT:P05362	Gene	ICD-11:1C62	Disease	Intercellular adhesion molecule ICAM-1 (ICAM1)	HIV infection	GNBR::Md::Gene:Disease	TTD	ICD-11:1C62	BM003408
UNIPROT:P05362	Gene	ICD-11:1D20-1D2Z	Disease	Intercellular adhesion molecule ICAM-1 (ICAM1)	Dengue	GNBR::Md::Gene:Disease	TTD	ICD-11:1D20-1D2Z	BM003237
UNIPROT:P05362	Gene	ICD-11:1D46	Disease	Intercellular adhesion molecule ICAM-1 (ICAM1)	West nile virus infection	GNBR::Md::Gene:Disease	TTD	ICD-11:1D46	BM003606
UNIPROT:P05362	Gene	ICD-11:1E30-1E32?	Disease	Intercellular adhesion molecule ICAM-1 (ICAM1)	Influenza	GNBR::Md::Gene:Disease	TTD	ICD-11:1E30-1E32?	BM003451
UNIPROT:P05362	Gene	ICD-11:1E51	Disease	Intercellular adhesion molecule ICAM-1 (ICAM1)	Hepatitis B	GNBR::Md::Gene:Disease	TTD	ICD-11:1E51	BM003295
UNIPROT:P05362	Gene	ICD-11:1E51	Disease	Intercellular adhesion molecule ICAM-1 (ICAM1)	Hepatitis C	GNBR::Md::Gene:Disease	TTD	ICD-11:1E51	BM003327
UNIPROT:P05362	Gene	ICD-11:1F40-1F4Z	Disease	Intercellular adhesion molecule ICAM-1 (ICAM1)	Malaria	GNBR::Md::Gene:Disease	TTD	ICD-11:1F40-1F4Z	BM003478
UNIPROT:P05362	Gene	ICD-11:IF53	Disease	Intercellular adhesion molecule ICAM-1 (ICAM1)	Chagas disease	GNBR::Md::Gene:Disease	TTD	ICD-11:IF53	BM003181
UNIPROT:P05362	Gene	ICD-11:1F57	Disease	Intercellular adhesion molecule ICAM-1 (ICAM1)	Toxoplasmosis	GNBR::Md::Gene:Disease	TTD	ICD-11:1F57	BM003581
UNIPROT:P05362	Gene	ICD-11:1G40-1G41	Disease	Intercellular adhesion molecule ICAM-1 (ICAM1)	Sepsis	GNBR::Md::Gene:Disease	TTD	ICD-11:1G40-1G41	BM003534
UNIPROT:P05362	Gene	ICD-11:1A00-CA43.1	Disease	Intercellular adhesion molecule-1 (ICAM-1)	Inflammation	GNBR::Md::Gene:Disease	TTD	ICD-11:1A00-CA43.1	BM001914
UNIPROT:P05362	Gene	ICD-11:1A00-CA43.1	Disease	Intercellular adhesion molecule-1 (ICAM-1)	Inflammation	GNBR::Md::Gene:Disease	TTD	ICD-11:1A00-CA43.1	BM001915
UNIPROT:P05362	Gene	ICD-11:KB29.0	Disease	Intercellular adhesion molecule-1 (ICAM-1)	Bronchopulmonary dysplasia	GNBR::Md::Gene:Disease	TTD	ICD-11:KB29.0	BM002708
UNIPROT:P05362	Gene	ICD-11:4B24.0	Disease	Intercellular adhesion molecule-1 (ICAM-1)	Acute graft versus host disease	GNBR::Md::Gene:Disease	TTD	ICD-11:4B24.0	BM001609
UNIPROT:P05362	Gene	ICD-11:4B24.0	Disease	Intercellular adhesion molecule-1 (ICAM-1)	Acute graft versus host disease	GNBR::Md::Gene:Disease	TTD	ICD-11:4B24.0	BM002682
UNIPROT:P05362	Gene	ICD-11:BA00-BE2Z	Disease	Intercellular adhesion molecule-1 (ICAM-1)	Cardiovascular disease	GNBR::Md::Gene:Disease	TTD	ICD-11:BA00-BE2Z	BM001912
UNIPROT:P05362	Gene	ICD-11:BA00-BE2Z	Disease	Intercellular adhesion molecule-1 (ICAM-1)	Cardiovascular disease	GNBR::Md::Gene:Disease	TTD	ICD-11:BA00-BE2Z	BM001913
UNIPROT:P05362	Gene	ICD-11:BD4Z	Disease	Intercellular adhesion molecule-1 (ICAM-1)	Peripheral arterial disease	GNBR::Md::Gene:Disease	TTD	ICD-11:BD4Z	BM001910
UNIPROT:P01579	Gene	ICD-11:1B10-1B1Z	Disease	Interferon-gamma (IFNG)	Tuberculosis	GNBR::Md::Gene:Disease	TTD	ICD-11:1B10-1B1Z	BM003597
UNIPROT:P01579	Gene	ICD-11:1C62	Disease	Interferon-gamma (IFNG)	HIV infection	GNBR::Md::Gene:Disease	TTD	ICD-11:1C62	BM003423
UNIPROT:P01579	Gene	ICD-11:1D20-1D2Z	Disease	Interferon-gamma (IFNG)	Dengue	GNBR::Md::Gene:Disease	TTD	ICD-11:1D20-1D2Z	BM003248
UNIPROT:P01579	Gene	ICD-11:1E30-1E32?	Disease	Interferon-gamma (IFNG)	Influenza	GNBR::Md::Gene:Disease	TTD	ICD-11:1E30-1E32?	BM003456
UNIPROT:P01579	Gene	ICD-11:1F03	Disease	Interferon-gamma (IFNG)	Measles	GNBR::Md::Gene:Disease	TTD	ICD-11:1F03	BM003505
UNIPROT:P01579	Gene	ICD-11:1F23	Disease	Interferon-gamma (IFNG)	Candidosis	GNBR::Md::Gene:Disease	TTD	ICD-11:1F23	BM003161
UNIPROT:P01579	Gene	ICD-11:1F40-1F4Z	Disease	Interferon-gamma (IFNG)	Malaria	GNBR::Md::Gene:Disease	TTD	ICD-11:1F40-1F4Z	BM003486
UNIPROT:P01579	Gene	ICD-11:1F51	Disease	Interferon-gamma (IFNG)	African trypanosomiasis	GNBR::Md::Gene:Disease	TTD	ICD-11:1F51	BM003155
UNIPROT:P01579	Gene	ICD-11:IF53	Disease	Interferon-gamma (IFNG)	Chagas disease	GNBR::Md::Gene:Disease	TTD	ICD-11:IF53	BM003162
UNIPROT:P01579	Gene	ICD-11:4B24.0	Disease	Interferon-gamma (IFNG)	Acute graft versus host disease	GNBR::Md::Gene:Disease	TTD	ICD-11:4B24.0	BM001740
UNIPROT:P01579	Gene	ICD-11:4B24.0	Disease	Interferon-gamma (IFNG)	Acute graft versus host disease	GNBR::Md::Gene:Disease	TTD	ICD-11:4B24.0	BM001741
UNIPROT:P01579	Gene	ICD-11:4B24.0	Disease	Interferon-gamma (IFNG)	Acute graft versus host disease	GNBR::Md::Gene:Disease	TTD	ICD-11:4B24.0	BM001742
UNIPROT:P01579	Gene	ICD-11:8E49	Disease	Interferon-gamma (IFNG)	Myalgic encephalomyelitis	GNBR::Md::Gene:Disease	TTD	ICD-11:8E49	BM001763
UNIPROT:P01579	Gene	ICD-11:8E49	Disease	Interferon-gamma (IFNG)	Myalgic encephalomyelitis	GNBR::Md::Gene:Disease	TTD	ICD-11:8E49	BM001810
UNIPROT:P01579	Gene	ICD-11:9E1Z	Disease	Interferon-gamma (IFNG)	Dry eye disease	GNBR::Md::Gene:Disease	TTD	ICD-11:9E1Z	BM001738
UNIPROT:Q8IZI9	Gene	ICD-11:1E51	Disease	Interferon-lambda 3 (IFNL3)	Hepatitis B	GNBR::Md::Gene:Disease	TTD	ICD-11:1E51	BM003264
UNIPROT:P14778	Gene	ICD-11:2A00-2F9Z	Disease	Interleukin 1 receptor type 1 (IL-1R1)	Solid tumour/cancer	GNBR::Md::Gene:Disease	TTD	ICD-11:2A00-2F9Z	BM001866
UNIPROT:Q14626	Gene	ICD-11:FA21	Disease	Interleukin 11 receptor alpha (IL-11RA)	Psoriatic arthritis	GNBR::Md::Gene:Disease	TTD	ICD-11:FA21	BM002684
UNIPROT:Q99665	Gene	ICD-11:4B24.0	Disease	Interleukin 12 receptor beta-2 (IL-12RB2)	Acute graft versus host disease	GNBR::Md::Gene:Disease	TTD	ICD-11:4B24.0	BM001743
UNIPROT:Q99665	Gene	ICD-11:4B24.0	Disease	Interleukin 12 receptor beta-2 (IL-12RB2)	Acute graft versus host disease	GNBR::Md::Gene:Disease	TTD	ICD-11:4B24.0	BM001766
UNIPROT:Q99665	Gene	ICD-11:4B24.0	Disease	Interleukin 12 receptor beta-2 (IL-12RB2)	Acute graft versus host disease	GNBR::Md::Gene:Disease	TTD	ICD-11:4B24.0	BM001767
UNIPROT:Q99665	Gene	ICD-11:4B24.0	Disease	Interleukin 12 receptor beta-2 (IL-12RB2)	Acute graft versus host disease	GNBR::Md::Gene:Disease	TTD	ICD-11:4B24.0	BM001768
UNIPROT:Q99665	Gene	ICD-11:4B24.0	Disease	Interleukin 12 receptor beta-2 (IL-12RB2)	Acute graft versus host disease	GNBR::Md::Gene:Disease	TTD	ICD-11:4B24.0	BM001769
UNIPROT:Q99665	Gene	ICD-11:8E49	Disease	Interleukin 12 receptor beta-2 (IL-12RB2)	Myalgic encephalomyelitis	GNBR::Md::Gene:Disease	TTD	ICD-11:8E49	BM001832
UNIPROT:Q99665	Gene	ICD-11:EA90	Disease	Interleukin 12 receptor beta-2 (IL-12RB2)	Psoriasis vulgaris	GNBR::Md::Gene:Disease	TTD	ICD-11:EA90	BM000579
UNIPROT:Q99665	Gene	ICD-11:EA90	Disease	Interleukin 12 receptor beta-2 (IL-12RB2)	Psoriasis vulgaris	GNBR::Md::Gene:Disease	TTD	ICD-11:EA90	BM001244
UNIPROT:O95256	Gene	ICD-11:DA95	Disease	Interleukin 18 receptor (IL-18RAP)	Coeliac disease	GNBR::Md::Gene:Disease	TTD	ICD-11:DA95	BM001798
UNIPROT:P01589	Gene	ICD-11:1C62	Disease	Interleukin 2 receptor alpha (IL2RA)	HIV infection	GNBR::Md::Gene:Disease	TTD	ICD-11:1C62	BM003422
UNIPROT:P01589	Gene	ICD-11:1D20-1D2Z	Disease	Interleukin 2 receptor alpha (IL2RA)	Dengue	GNBR::Md::Gene:Disease	TTD	ICD-11:1D20-1D2Z	BM003246
UNIPROT:P01589	Gene	ICD-11:1F40-1F4Z	Disease	Interleukin 2 receptor alpha (IL2RA)	Malaria	GNBR::Md::Gene:Disease	TTD	ICD-11:1F40-1F4Z	BM003485
UNIPROT:P01589	Gene	ICD-11:4B24.0	Disease	Interleukin 2 receptor alpha (IL-2RA)	Acute graft versus host disease	GNBR::Md::Gene:Disease	TTD	ICD-11:4B24.0	BM000423
UNIPROT:P01589	Gene	ICD-11:4B24.0	Disease	Interleukin 2 receptor alpha (IL-2RA)	Acute graft versus host disease	GNBR::Md::Gene:Disease	TTD	ICD-11:4B24.0	BM001816
UNIPROT:P01589	Gene	ICD-11:4B24.0	Disease	Interleukin 2 receptor alpha (IL-2RA)	Acute graft versus host disease	GNBR::Md::Gene:Disease	TTD	ICD-11:4B24.0	BM001817
UNIPROT:P01589	Gene	ICD-11:4B24.0	Disease	Interleukin 2 receptor alpha (IL-2RA)	Acute graft versus host disease	GNBR::Md::Gene:Disease	TTD	ICD-11:4B24.0	BM001818
UNIPROT:P01589	Gene	ICD-11:4B24.0	Disease	Interleukin 2 receptor alpha (IL-2RA)	Acute graft versus host disease	GNBR::Md::Gene:Disease	TTD	ICD-11:4B24.0	BM001819
UNIPROT:P01589	Gene	ICD-11:4B24.0	Disease	Interleukin 2 receptor alpha (IL-2RA)	Acute graft versus host disease	GNBR::Md::Gene:Disease	TTD	ICD-11:4B24.0	BM001820
UNIPROT:P01589	Gene	ICD-11:4B24.0	Disease	Interleukin 2 receptor alpha (IL-2RA)	Acute graft versus host disease	GNBR::Md::Gene:Disease	TTD	ICD-11:4B24.0	BM001821
UNIPROT:P01589	Gene	ICD-11:4B24.0	Disease	Interleukin 2 receptor alpha (IL-2RA)	Acute graft versus host disease	GNBR::Md::Gene:Disease	TTD	ICD-11:4B24.0	BM002761
UNIPROT:P01589	Gene	ICD-11:4B24.0	Disease	Interleukin 2 receptor alpha (IL-2RA)	Acute graft versus host disease	GNBR::Md::Gene:Disease	TTD	ICD-11:4B24.0	BM002763
UNIPROT:P01589	Gene	ICD-11:4B24.0	Disease	Interleukin 2 receptor alpha (IL-2RA)	Acute graft versus host disease	GNBR::Md::Gene:Disease	TTD	ICD-11:4B24.0	BM001822
UNIPROT:P01589	Gene	ICD-11:4B24.0	Disease	Interleukin 2 receptor alpha (IL-2RA)	Acute graft versus host disease	GNBR::Md::Gene:Disease	TTD	ICD-11:4B24.0	BM001823
UNIPROT:P01589	Gene	ICD-11:4B24.0	Disease	Interleukin 2 receptor alpha (IL-2RA)	Acute graft versus host disease	GNBR::Md::Gene:Disease	TTD	ICD-11:4B24.0	BM001824
UNIPROT:Q5VWK5	Gene	ICD-11:EA90	Disease	Interleukin 23 receptor (IL-23R)	Psoriasis vulgaris	GNBR::Md::Gene:Disease	TTD	ICD-11:EA90	BM000421
UNIPROT:Q5VWK5	Gene	ICD-11:EA90	Disease	Interleukin 23 receptor (IL-23R)	Psoriasis vulgaris	GNBR::Md::Gene:Disease	TTD	ICD-11:EA90	BM001991
UNIPROT:P26951	Gene	ICD-11:1D20-1D2Z	Disease	Interleukin 3 receptor alpha (IL3RA)	Dengue	GNBR::Md::Gene:Disease	TTD	ICD-11:1D20-1D2Z	BM003214
UNIPROT:P16871	Gene	ICD-11:1C62	Disease	Interleukin 7 receptor alpha (IL7R)	HIV infection	GNBR::Md::Gene:Disease	TTD	ICD-11:1C62	BM003379
UNIPROT:P16871	Gene	ICD-11:1E51	Disease	Interleukin 7 receptor alpha (IL7R)	Hepatitis C	GNBR::Md::Gene:Disease	TTD	ICD-11:1E51	BM003322
UNIPROT:P01583	Gene	ICD-11:1A00-CA43.1	Disease	Interleukin-1 alpha (IL1A)	Inflammation	GNBR::Md::Gene:Disease	TTD	ICD-11:1A00-CA43.1	BM001758
UNIPROT:P01583	Gene	ICD-11:1F20	Disease	Interleukin-1 alpha (IL1A)	Aspergillosis	GNBR::Md::Gene:Disease	TTD	ICD-11:1F20	BM003156
UNIPROT:P01583	Gene	ICD-11:8E49	Disease	Interleukin-1 alpha (IL1A)	Myalgic encephalomyelitis	GNBR::Md::Gene:Disease	TTD	ICD-11:8E49	BM001833
UNIPROT:P01583	Gene	ICD-11:BA00-BE2Z	Disease	Interleukin-1 alpha (IL1A)	Cardiovascular disease	GNBR::Md::Gene:Disease	TTD	ICD-11:BA00-BE2Z	BM001756
UNIPROT:P01584	Gene	ICD-11:KB29.0	Disease	Interleukin-1 beta (IL1B)	Bronchopulmonary dysplasia	GNBR::Md::Gene:Disease	TTD	ICD-11:KB29.0	BM000419
UNIPROT:P01584	Gene	ICD-11:KB29.0	Disease	Interleukin-1 beta (IL1B)	Bronchopulmonary dysplasia	GNBR::Md::Gene:Disease	TTD	ICD-11:KB29.0	BM001801
UNIPROT:P01584	Gene	ICD-11:1B10-1B1Z	Disease	Interleukin-1 beta (IL1B)	Tuberculosis	GNBR::Md::Gene:Disease	TTD	ICD-11:1B10-1B1Z	BM003596
UNIPROT:P01584	Gene	ICD-11:1B52	Disease	Interleukin-1 beta (IL1B)	Toxic shock syndrome	GNBR::Md::Gene:Disease	TTD	ICD-11:1B52	BM003577
UNIPROT:P01584	Gene	ICD-11:1D20-1D2Z	Disease	Interleukin-1 beta (IL1B)	Dengue	GNBR::Md::Gene:Disease	TTD	ICD-11:1D20-1D2Z	BM003247
UNIPROT:P01584	Gene	ICD-11:1D46	Disease	Interleukin-1 beta (IL1B)	West nile virus infection	GNBR::Md::Gene:Disease	TTD	ICD-11:1D46	BM003609
UNIPROT:P01584	Gene	ICD-11:IF53	Disease	Interleukin-1 beta (IL1B)	Chagas disease	GNBR::Md::Gene:Disease	TTD	ICD-11:IF53	BM003164
UNIPROT:P01584	Gene	ICD-11:8E49	Disease	Interleukin-1 beta (IL1B)	Myalgic encephalomyelitis	GNBR::Md::Gene:Disease	TTD	ICD-11:8E49	BM001834
UNIPROT:P01584	Gene	ICD-11:9E1Z	Disease	Interleukin-1 beta (IL1B)	Dry eye disease	GNBR::Md::Gene:Disease	TTD	ICD-11:9E1Z	BM001799
UNIPROT:P01584	Gene	ICD-11:BD71	Disease	Interleukin-1 beta (IL1B)	Deep vein thrombosis	GNBR::Md::Gene:Disease	TTD	ICD-11:BD71	BM001755
UNIPROT:P01584	Gene	ICD-11:EA90	Disease	Interleukin-1 beta (IL1B)	Psoriasis vulgaris	GNBR::Md::Gene:Disease	TTD	ICD-11:EA90	BM000408
UNIPROT:P01584	Gene	ICD-11:FA00-FA05	Disease	Interleukin-1 beta (IL1B)	Osteoarthritis	GNBR::Md::Gene:Disease	TTD	ICD-11:FA00-FA05	BM001467
UNIPROT:P22301	Gene	ICD-11:1D20-1D2Z	Disease	Interleukin-10 (IL10)	Dengue	GNBR::Md::Gene:Disease	TTD	ICD-11:1D20-1D2Z	BM003617
UNIPROT:P22301	Gene	ICD-11:KB29.0	Disease	Interleukin-10 (IL10)	Bronchopulmonary dysplasia	GNBR::Md::Gene:Disease	TTD	ICD-11:KB29.0	BM000412
UNIPROT:P22301	Gene	ICD-11:KB29.0	Disease	Interleukin-10 (IL10)	Bronchopulmonary dysplasia	GNBR::Md::Gene:Disease	TTD	ICD-11:KB29.0	BM000413
UNIPROT:P22301	Gene	ICD-11:KB29.0	Disease	Interleukin-10 (IL10)	Bronchopulmonary dysplasia	GNBR::Md::Gene:Disease	TTD	ICD-11:KB29.0	BM001762
UNIPROT:P22301	Gene	ICD-11:1A95	Disease	Interleukin-10 (IL10)	Condyloma	GNBR::Md::Gene:Disease	TTD	ICD-11:1A95	BM003190
