Fibrosis,UniprotID,entrezID,FullName,Alias,DrugID,DrugName,Action,Link
ICAM1,P05362,3383,intercellular adhesion molecule 1,BB2; CD54; P3.58,DB12598,Nafamostat,inhibitor,https://go.drugbank.com/drugs/DB12598#BE0001085
LOX,P28300,4015,lysyl oxidase,AAT10,DB09130,Copper,cofactor,https://go.drugbank.com/drugs/DB09130#BE0008684
LOX,P28300,4015,lysyl oxidase,AAT10,DB06778,Cupric sulfate,inducer,https://go.drugbank.com/drugs/DB06778#BE0008684
TGFB1,P01137,7040,transforming growth factor beta 1,CED; LAP; DPD1; TGFB; IBDIMDE; TGFbeta; TGF-beta1,DB00070,Hyaluronidase (ovine),inhibitor,https://go.drugbank.com/drugs/DB00070#BE0000984
TGFB1,P01137,7040,transforming growth factor beta 1,CED; LAP; DPD1; TGFB; IBDIMDE; TGFbeta; TGF-beta1,DB06205,Hyaluronidase (human recombinant),inhibitor,https://go.drugbank.com/drugs/DB06205#BE0000984
TGFB1,P01137,7040,transforming growth factor beta 1,CED; LAP; DPD1; TGFB; IBDIMDE; TGFbeta; TGF-beta1,DB10770,Foreskin fibroblast (neonatal),agonist,https://go.drugbank.com/drugs/DB10770#BE0000984
TGFB1,P01137,7040,transforming growth factor beta 1,CED; LAP; DPD1; TGFB; IBDIMDE; TGFbeta; TGF-beta1,DB10772,Foreskin keratinocyte (neonatal),agonist,https://go.drugbank.com/drugs/DB10772#BE0000984
TGFB1,P01137,7040,transforming growth factor beta 1,CED; LAP; DPD1; TGFB; IBDIMDE; TGFbeta; TGF-beta1,DB01162,Terazosin,inducer,https://go.drugbank.com/drugs/DB01162#BE0000984
TGFB1,P01137,7040,transforming growth factor beta 1,CED; LAP; DPD1; TGFB; IBDIMDE; TGFbeta; TGF-beta1,DB14740,Hyaluronidase,inhibitor,https://go.drugbank.com/drugs/DB14740#BE0000984
FGFR1,P11362,2260,fibroblast growth factor receptor 1,CEK; FLG; HH2; OGD; ECCL; FLT2; KAL2; BFGFR; CD331; FGFBR; FLT-2; HBGFR; N-SAM; FGFR-1; HRTFDS; bFGF-R-1,DB00039,Palifermin,agonist,https://go.drugbank.com/drugs/DB00039#BE0002131
FGFR1,P11362,2260,fibroblast growth factor receptor 1,CEK; FLG; HH2; OGD; ECCL; FLT2; KAL2; BFGFR; CD331; FGFBR; FLT-2; HBGFR; N-SAM; FGFR-1; HRTFDS; bFGF-R-1,DB05014,XL999,not defined,https://go.drugbank.com/drugs/DB05014#BE0002131
FGFR1,P11362,2260,fibroblast growth factor receptor 1,CEK; FLG; HH2; OGD; ECCL; FLT2; KAL2; BFGFR; CD331; FGFBR; FLT-2; HBGFR; N-SAM; FGFR-1; HRTFDS; bFGF-R-1,DB07525,"3-(3-methoxybenzyl)-1H-pyrrolo[2,3-b]pyridine",not defined,https://go.drugbank.com/drugs/DB07525#BE0002131
FGFR1,P11362,2260,fibroblast growth factor receptor 1,CEK; FLG; HH2; OGD; ECCL; FLT2; KAL2; BFGFR; CD331; FGFBR; FLT-2; HBGFR; N-SAM; FGFR-1; HRTFDS; bFGF-R-1,DB07840,"(E)-[4-(3,5-Difluorophenyl)-3H-pyrrolo[2,3-b]pyridin-3-ylidene](3-methoxyphenyl)methanol",not defined,https://go.drugbank.com/drugs/DB07840#BE0002131
FGFR1,P11362,2260,fibroblast growth factor receptor 1,CEK; FLG; HH2; OGD; ECCL; FLT2; KAL2; BFGFR; CD331; FGFBR; FLT-2; HBGFR; N-SAM; FGFR-1; HRTFDS; bFGF-R-1,DB08577,3-[(3-(2-CARBOXYETHYL)-4-METHYLPYRROL-2-YL)METHYLENE]-2-INDOLINONE,not defined,https://go.drugbank.com/drugs/DB08577#BE0002131
FGFR1,P11362,2260,fibroblast growth factor receptor 1,CEK; FLG; HH2; OGD; ECCL; FLT2; KAL2; BFGFR; CD331; FGFBR; FLT-2; HBGFR; N-SAM; FGFR-1; HRTFDS; bFGF-R-1,DB02058,3-[4-(1-formylpiperazin-4-yl)-benzylidenyl]-2-indolinone,not defined,https://go.drugbank.com/drugs/DB02058#BE0002131
FGFR1,P11362,2260,fibroblast growth factor receptor 1,CEK; FLG; HH2; OGD; ECCL; FLT2; KAL2; BFGFR; CD331; FGFBR; FLT-2; HBGFR; N-SAM; FGFR-1; HRTFDS; bFGF-R-1,DB08896,Regorafenib,inhibitor,https://go.drugbank.com/drugs/DB08896#BE0002131
FGFR1,P11362,2260,fibroblast growth factor receptor 1,CEK; FLG; HH2; OGD; ECCL; FLT2; KAL2; BFGFR; CD331; FGFBR; FLT-2; HBGFR; N-SAM; FGFR-1; HRTFDS; bFGF-R-1,DB08901,Ponatinib,inhibitor,https://go.drugbank.com/drugs/DB08901#BE0002131
FGFR1,P11362,2260,fibroblast growth factor receptor 1,CEK; FLG; HH2; OGD; ECCL; FLT2; KAL2; BFGFR; CD331; FGFBR; FLT-2; HBGFR; N-SAM; FGFR-1; HRTFDS; bFGF-R-1,DB00398,Sorafenib,inhibitor,https://go.drugbank.com/drugs/DB00398#BE0002131
FGFR1,P11362,2260,fibroblast growth factor receptor 1,CEK; FLG; HH2; OGD; ECCL; FLT2; KAL2; BFGFR; CD331; FGFBR; FLT-2; HBGFR; N-SAM; FGFR-1; HRTFDS; bFGF-R-1,DB09078,Lenvatinib,inhibitor,https://go.drugbank.com/drugs/DB09078#BE0002131
FGFR1,P11362,2260,fibroblast growth factor receptor 1,CEK; FLG; HH2; OGD; ECCL; FLT2; KAL2; BFGFR; CD331; FGFBR; FLT-2; HBGFR; N-SAM; FGFR-1; HRTFDS; bFGF-R-1,DB09079,Nintedanib,inhibitor,https://go.drugbank.com/drugs/DB09079#BE0002131
FGFR1,P11362,2260,fibroblast growth factor receptor 1,CEK; FLG; HH2; OGD; ECCL; FLT2; KAL2; BFGFR; CD331; FGFBR; FLT-2; HBGFR; N-SAM; FGFR-1; HRTFDS; bFGF-R-1,DB01109,Heparin,not defined,https://go.drugbank.com/drugs/DB01109#BE0002131
FGFR1,P11362,2260,fibroblast growth factor receptor 1,CEK; FLG; HH2; OGD; ECCL; FLT2; KAL2; BFGFR; CD331; FGFBR; FLT-2; HBGFR; N-SAM; FGFR-1; HRTFDS; bFGF-R-1,DB12010,Fostamatinib,inhibitor,https://go.drugbank.com/drugs/DB12010#BE0002131
FGFR1,P11362,2260,fibroblast growth factor receptor 1,CEK; FLG; HH2; OGD; ECCL; FLT2; KAL2; BFGFR; CD331; FGFBR; FLT-2; HBGFR; N-SAM; FGFR-1; HRTFDS; bFGF-R-1,DB12147,Erdafitinib,inhibitor,https://go.drugbank.com/drugs/DB12147#BE0002131
FGFR1,P11362,2260,fibroblast growth factor receptor 1,CEK; FLG; HH2; OGD; ECCL; FLT2; KAL2; BFGFR; CD331; FGFBR; FLT-2; HBGFR; N-SAM; FGFR-1; HRTFDS; bFGF-R-1,DB15102,Pemigatinib,inhibitor,https://go.drugbank.com/drugs/DB15102#BE0002131
FGFR1,P11362,2260,fibroblast growth factor receptor 1,CEK; FLG; HH2; OGD; ECCL; FLT2; KAL2; BFGFR; CD331; FGFBR; FLT-2; HBGFR; N-SAM; FGFR-1; HRTFDS; bFGF-R-1,DB15685,Selpercatinib,inhibitor,https://go.drugbank.com/drugs/DB15685#BE0002131
FGFR1,P11362,2260,fibroblast growth factor receptor 1,CEK; FLG; HH2; OGD; ECCL; FLT2; KAL2; BFGFR; CD331; FGFBR; FLT-2; HBGFR; N-SAM; FGFR-1; HRTFDS; bFGF-R-1,DB15822,Pralsetinib,inhibitor,https://go.drugbank.com/drugs/DB15822#BE0002131
FGFR1,P11362,2260,fibroblast growth factor receptor 1,CEK; FLG; HH2; OGD; ECCL; FLT2; KAL2; BFGFR; CD331; FGFBR; FLT-2; HBGFR; N-SAM; FGFR-1; HRTFDS; bFGF-R-1,DB11800,Tivozanib,inhibitor,https://go.drugbank.com/drugs/DB11800#BE0002131
FGFR1,P11362,2260,fibroblast growth factor receptor 1,CEK; FLG; HH2; OGD; ECCL; FLT2; KAL2; BFGFR; CD331; FGFBR; FLT-2; HBGFR; N-SAM; FGFR-1; HRTFDS; bFGF-R-1,DB11886,Infigratinib,inhibitor,https://go.drugbank.com/drugs/DB11886#BE0002131
MMP13,P45452,4322,matrix metallopeptidase 13,CLG3; MDST; MANDP1; MMP-13,DB01996,3-Methylpyridine,not defined,https://go.drugbank.com/drugs/DB01996#BE0000966
MMP13,P45452,4322,matrix metallopeptidase 13,CLG3; MDST; MANDP1; MMP-13,DB02071,WAY-151693,not defined,https://go.drugbank.com/drugs/DB02071#BE0000966
MMP13,P45452,4322,matrix metallopeptidase 13,CLG3; MDST; MANDP1; MMP-13,DB02697,Hydroxyaminovaline,not defined,https://go.drugbank.com/drugs/DB02697#BE0000966
MMP13,P45452,4322,matrix metallopeptidase 13,CLG3; MDST; MANDP1; MMP-13,DB03033,4-methoxybenzenesulfinate,not defined,https://go.drugbank.com/drugs/DB03033#BE0000966
MMP13,P45452,4322,matrix metallopeptidase 13,CLG3; MDST; MANDP1; MMP-13,DB04759,"PYRIMIDINE-4,6-DICARBOXYLIC ACID BIS-(3-METHYL-BENZYLAMIDE)",not defined,https://go.drugbank.com/drugs/DB04759#BE0000966
MMP13,P45452,4322,matrix metallopeptidase 13,CLG3; MDST; MANDP1; MMP-13,DB04760,"PYRIMIDINE-4,6-DICARBOXYLIC ACID BIS-(4-FLUORO-3-METHYL-BENZYLAMIDE)",not defined,https://go.drugbank.com/drugs/DB04760#BE0000966
MMP13,P45452,4322,matrix metallopeptidase 13,CLG3; MDST; MANDP1; MMP-13,DB04761,"PYRIMIDINE-4,6-DICARBOXYLIC ACID BIS-[(PYRIDIN-3-YLMETHYL)-AMIDE]",not defined,https://go.drugbank.com/drugs/DB04761#BE0000966
MMP13,P45452,4322,matrix metallopeptidase 13,CLG3; MDST; MANDP1; MMP-13,DB06423,Endostatin,not defined,https://go.drugbank.com/drugs/DB06423#BE0000966
MMP13,P45452,4322,matrix metallopeptidase 13,CLG3; MDST; MANDP1; MMP-13,DB00786,Marimastat,inhibitor,https://go.drugbank.com/drugs/DB00786#BE0000966
MMP13,P45452,4322,matrix metallopeptidase 13,CLG3; MDST; MANDP1; MMP-13,DB07013,TERT-BUTYL 4-({[4-(BUT-2-YN-1-YLAMINO)PHENYL]SULFONYL}METHYL)-4-[(HYDROXYAMINO)CARBONYL]PIPERIDINE-1-CARBOXYLATE,not defined,https://go.drugbank.com/drugs/DB07013#BE0000966
MMP13,P45452,4322,matrix metallopeptidase 13,CLG3; MDST; MANDP1; MMP-13,DB02049,2-{4-[4-(4-Chloro-Phenoxy)-Benzenesulfonyl]-Tetrahydro-Pyran-4-Yl}-N-Hydroxy-Acetamide,not defined,https://go.drugbank.com/drugs/DB02049#BE0000966
MMP13,P45452,4322,matrix metallopeptidase 13,CLG3; MDST; MANDP1; MMP-13,DB07827,"4-{[1-METHYL-2,4-DIOXO-6-(3-PHENYLPROP-1-YN-1-YL)-1,4-DIHYDROQUINAZOLIN-3(2H)-YL]METHYL}BENZOIC ACID",not defined,https://go.drugbank.com/drugs/DB07827#BE0000966
MMP13,P45452,4322,matrix metallopeptidase 13,CLG3; MDST; MANDP1; MMP-13,DB08388,"5-(2-ETHOXYETHYL)-5-[4-(4-FLUOROPHENOXY)PHENOXY]PYRIMIDINE-2,4,6(1H,3H,5H)-TRIONE",not defined,https://go.drugbank.com/drugs/DB08388#BE0000966
MMP13,P45452,4322,matrix metallopeptidase 13,CLG3; MDST; MANDP1; MMP-13,DB08490,CTS-1027,not defined,https://go.drugbank.com/drugs/DB08490#BE0000966
MMP13,P45452,4322,matrix metallopeptidase 13,CLG3; MDST; MANDP1; MMP-13,DB08561,"BENZYL 6-BENZYL-5,7-DIOXO-6,7-DIHYDRO-5H-[1,3]THIAZOLO[3,2-C]PYRIMIDINE-2-CARBOXYLATE",not defined,https://go.drugbank.com/drugs/DB08561#BE0000966
STAT5B,P51692,6777,signal transducer and activator of transcription 5B,STAT5; GHISID2,DB01254,Dasatinib,inhibitor,https://go.drugbank.com/drugs/DB01254#BE0000891
FOS,P01100,2353,"Fos proto-oncogene, AP-1 transcription factor subunit",p55; AP-1; C-FOS,DB00852,Pseudoephedrine,inhibitor,https://go.drugbank.com/drugs/DB00852#BE0004924
MMP9,P14780,4318,matrix metallopeptidase 9,GELB; CLG4B; MMP-9; MANDP2,DB00786,Marimastat,inhibitor,https://go.drugbank.com/drugs/DB00786#BE0000058
MMP9,P14780,4318,matrix metallopeptidase 9,GELB; CLG4B; MMP-9; MANDP2,DB01017,Minocycline,inhibitor,https://go.drugbank.com/drugs/DB01017#BE0000058
MMP9,P14780,4318,matrix metallopeptidase 9,GELB; CLG4B; MMP-9; MANDP2,DB01949,"2-Amino-N,3,3-Trimethylbutanamide",not defined,https://go.drugbank.com/drugs/DB01949#BE0000058
MMP9,P14780,4318,matrix metallopeptidase 9,GELB; CLG4B; MMP-9; MANDP2,DB03683,2-{[Formyl(Hydroxy)Amino]Methyl}-4-Methylpentanoic Acid,not defined,https://go.drugbank.com/drugs/DB03683#BE0000058
MMP9,P14780,4318,matrix metallopeptidase 9,GELB; CLG4B; MMP-9; MANDP2,DB05387,AE-941,not defined,https://go.drugbank.com/drugs/DB05387#BE0000058
MMP9,P14780,4318,matrix metallopeptidase 9,GELB; CLG4B; MMP-9; MANDP2,DB05495,PG-530742,not defined,https://go.drugbank.com/drugs/DB05495#BE0000058
MMP9,P14780,4318,matrix metallopeptidase 9,GELB; CLG4B; MMP-9; MANDP2,DB06423,Endostatin,not defined,https://go.drugbank.com/drugs/DB06423#BE0000058
MMP9,P14780,4318,matrix metallopeptidase 9,GELB; CLG4B; MMP-9; MANDP2,DB01197,Captopril,inhibitor,https://go.drugbank.com/drugs/DB01197#BE0000058
MMP9,P14780,4318,matrix metallopeptidase 9,GELB; CLG4B; MMP-9; MANDP2,DB07117,"5-(4-PHENOXYPHENYL)-5-(4-PYRIMIDIN-2-YLPIPERAZIN-1-YL)PYRIMIDINE-2,4,6(2H,3H)-TRIONE",not defined,https://go.drugbank.com/drugs/DB07117#BE0000058
MMP9,P14780,4318,matrix metallopeptidase 9,GELB; CLG4B; MMP-9; MANDP2,DB07246,"(2R)-2-AMINO-3,3,3-TRIFLUORO-N-HYDROXY-2-{[(4-PHENOXYPHENYL)SULFONYL]METHYL}PROPANAMIDE",not defined,https://go.drugbank.com/drugs/DB07246#BE0000058
MMP9,P14780,4318,matrix metallopeptidase 9,GELB; CLG4B; MMP-9; MANDP2,DB07285,"(3R)-4,4-DIFLUORO-3-[(4-METHOXYPHENYL)SULFONYL]BUTANOIC ACID",not defined,https://go.drugbank.com/drugs/DB07285#BE0000058
MMP9,P14780,4318,matrix metallopeptidase 9,GELB; CLG4B; MMP-9; MANDP2,DB00143,Glutathione,not defined,https://go.drugbank.com/drugs/DB00143#BE0000058
MMP9,P14780,4318,matrix metallopeptidase 9,GELB; CLG4B; MMP-9; MANDP2,DB01593,Zinc,not defined,https://go.drugbank.com/drugs/DB01593#BE0000058
MMP9,P14780,4318,matrix metallopeptidase 9,GELB; CLG4B; MMP-9; MANDP2,DB14487,Zinc acetate,not defined,https://go.drugbank.com/drugs/DB14487#BE0000058
MMP9,P14780,4318,matrix metallopeptidase 9,GELB; CLG4B; MMP-9; MANDP2,DB14533,Zinc chloride,binder,https://go.drugbank.com/drugs/DB14533#BE0000058
MMP9,P14780,4318,matrix metallopeptidase 9,GELB; CLG4B; MMP-9; MANDP2,DB14548,"Zinc sulfate, unspecified form",binder,https://go.drugbank.com/drugs/DB14548#BE0000058
TGFBR1,P36897,7046,transforming growth factor beta receptor 1,AAT5; ALK5; ESS1; LDS1; MSSE; SKR4; TBRI; ALK-5; LDS1A; LDS2A; TBR-i; TGFR-1; ACVRLK4; tbetaR-I,DB04434,Naphthyridine Inhibitor,not defined,https://go.drugbank.com/drugs/DB04434#BE0003782
TGFBR1,P36897,7046,transforming growth factor beta receptor 1,AAT5; ALK5; ESS1; LDS1; MSSE; SKR4; TBRI; ALK-5; LDS1A; LDS2A; TBR-i; TGFR-1; ACVRLK4; tbetaR-I,DB07152,N-[4-(5-fluoro-6-methylpyridin-2-yl)-5-quinoxalin-6-yl-1H-imidazol-2-yl]acetamide,not defined,https://go.drugbank.com/drugs/DB07152#BE0003782
TGFBR1,P36897,7046,transforming growth factor beta receptor 1,AAT5; ALK5; ESS1; LDS1; MSSE; SKR4; TBRI; ALK-5; LDS1A; LDS2A; TBR-i; TGFR-1; ACVRLK4; tbetaR-I,DB04480,"3-(4-Fluorophenyl)-2-(6-Methylpyridin-2-Yl)-5,6-Dihydro-4h-Pyrrolo[1,2-B]Pyrazole",not defined,https://go.drugbank.com/drugs/DB04480#BE0003782
TGFBR1,P36897,7046,transforming growth factor beta receptor 1,AAT5; ALK5; ESS1; LDS1; MSSE; SKR4; TBRI; ALK-5; LDS1A; LDS2A; TBR-i; TGFR-1; ACVRLK4; tbetaR-I,DB07267,2-(6-methylpyridin-2-yl)-N-pyridin-4-ylquinazolin-4-amine,not defined,https://go.drugbank.com/drugs/DB07267#BE0003782
TGFBR1,P36897,7046,transforming growth factor beta receptor 1,AAT5; ALK5; ESS1; LDS1; MSSE; SKR4; TBRI; ALK-5; LDS1A; LDS2A; TBR-i; TGFR-1; ACVRLK4; tbetaR-I,DB03921,4-(3-Pyridin-2-Yl-1h-Pyrazol-4-Yl)Quinoline,not defined,https://go.drugbank.com/drugs/DB03921#BE0003782
TGFBR1,P36897,7046,transforming growth factor beta receptor 1,AAT5; ALK5; ESS1; LDS1; MSSE; SKR4; TBRI; ALK-5; LDS1A; LDS2A; TBR-i; TGFR-1; ACVRLK4; tbetaR-I,DB08450,N-1H-indazol-5-yl-2-(6-methylpyridin-2-yl)quinazolin-4-amine,not defined,https://go.drugbank.com/drugs/DB08450#BE0003782
TGFBR1,P36897,7046,transforming growth factor beta receptor 1,AAT5; ALK5; ESS1; LDS1; MSSE; SKR4; TBRI; ALK-5; LDS1A; LDS2A; TBR-i; TGFR-1; ACVRLK4; tbetaR-I,DB12010,Fostamatinib,inhibitor,https://go.drugbank.com/drugs/DB12010#BE0003782
PIN1,Q13526,5300,"peptidylprolyl cis/trans isomerase, NIMA-interacting 1",DOD; UBL5,DB06867,"3,6,9,12,15,18-HEXAOXAICOSANE",not defined,https://go.drugbank.com/drugs/DB06867#BE0003739
PIN1,Q13526,5300,"peptidylprolyl cis/trans isomerase, NIMA-interacting 1",DOD; UBL5,DB01766,Beta-(2-Naphthyl)-Alanine,not defined,https://go.drugbank.com/drugs/DB01766#BE0003739
CCL3,P10147,6348,C-C motif chemokine ligand 3,MIP1A; SCYA3; G0S19-1; LD78ALPHA; MIP-1-alpha,DB05364,ROX-888,not defined,https://go.drugbank.com/drugs/DB05364#BE0002471
HSPB1,P04792,3315,heat shock protein family B (small) member 1,CMT2F; HMN2B; HSP27; HSP28; Hsp25; SRP27; HS.76067; HEL-S-102,DB06094,Apatorsen,not defined,https://go.drugbank.com/drugs/DB06094#BE0003432
HSPB1,P04792,3315,heat shock protein family B (small) member 1,CMT2F; HMN2B; HSP27; HSP28; Hsp25; SRP27; HS.76067; HEL-S-102,DB12695,Phenethyl Isothiocyanate,not defined,https://go.drugbank.com/drugs/DB12695#BE0003432
HSPB1,P04792,3315,heat shock protein family B (small) member 1,CMT2F; HMN2B; HSP27; HSP28; Hsp25; SRP27; HS.76067; HEL-S-102,DB11638,Artenimol,ligand,https://go.drugbank.com/drugs/DB11638#BE0003432
IL1A,P01583,3552,interleukin 1 alpha,IL1; IL-1A; IL1F1; IL1-ALPHA; IL-1 alpha,DB06372,Rilonacept,binder,https://go.drugbank.com/drugs/DB06372#BE0004734
AKT1,P31749,207,AKT serine/threonine kinase 1,AKT; PKB; RAC; PRKBA; PKB-ALPHA; RAC-ALPHA,DB00171,ATP,not defined,https://go.drugbank.com/drugs/DB00171#BE0000428
AKT1,P31749,207,AKT serine/threonine kinase 1,AKT; PKB; RAC; PRKBA; PKB-ALPHA; RAC-ALPHA,DB01169,Arsenic trioxide,inducer,https://go.drugbank.com/drugs/DB01169#BE0000428
AKT1,P31749,207,AKT serine/threonine kinase 1,AKT; PKB; RAC; PRKBA; PKB-ALPHA; RAC-ALPHA,DB01863,"Inositol 1,3,4,5-Tetrakisphosphate",not defined,https://go.drugbank.com/drugs/DB01863#BE0000428
AKT1,P31749,207,AKT serine/threonine kinase 1,AKT; PKB; RAC; PRKBA; PKB-ALPHA; RAC-ALPHA,DB05971,Archexin,not defined,https://go.drugbank.com/drugs/DB05971#BE0000428
AKT1,P31749,207,AKT serine/threonine kinase 1,AKT; PKB; RAC; PRKBA; PKB-ALPHA; RAC-ALPHA,DB06486,Enzastaurin,not defined,https://go.drugbank.com/drugs/DB06486#BE0000428
AKT1,P31749,207,AKT serine/threonine kinase 1,AKT; PKB; RAC; PRKBA; PKB-ALPHA; RAC-ALPHA,DB06641,Perifosine,not defined,https://go.drugbank.com/drugs/DB06641#BE0000428
AKT1,P31749,207,AKT serine/threonine kinase 1,AKT; PKB; RAC; PRKBA; PKB-ALPHA; RAC-ALPHA,DB07584,"N-[2-(5-methyl-4H-1,2,4-triazol-3-yl)phenyl]-7H-pyrrolo[2,3-d]pyrimidin-4-amine",not defined,https://go.drugbank.com/drugs/DB07584#BE0000428
AKT1,P31749,207,AKT serine/threonine kinase 1,AKT; PKB; RAC; PRKBA; PKB-ALPHA; RAC-ALPHA,DB07585,"5-(5-chloro-7H-pyrrolo[2,3-d]pyrimidin-4-yl)-4,5,6,7-tetrahydro-1H-imidazo[4,5-c]pyridine",not defined,https://go.drugbank.com/drugs/DB07585#BE0000428
AKT1,P31749,207,AKT serine/threonine kinase 1,AKT; PKB; RAC; PRKBA; PKB-ALPHA; RAC-ALPHA,DB01645,Genistein,not defined,https://go.drugbank.com/drugs/DB01645#BE0000428
AKT1,P31749,207,AKT serine/threonine kinase 1,AKT; PKB; RAC; PRKBA; PKB-ALPHA; RAC-ALPHA,DB02709,Resveratrol,inhibitor,https://go.drugbank.com/drugs/DB02709#BE0000428
COL3A1,P02461,1281,collagen type III alpha 1 chain,EDS4A; EDSVASC; PMGEDSV,DB00048,Collagenase clostridium histolyticum,binder,https://go.drugbank.com/drugs/DB00048#BE0002130
MYC,P01106,4609,"MYC proto-oncogene, bHLH transcription factor",MRTL; MYCC; c-Myc; bHLHe39,DB08813,Nadroparin,inhibitor,https://go.drugbank.com/drugs/DB08813#BE0004689
MYC,P01106,4609,"MYC proto-oncogene, bHLH transcription factor",MRTL; MYCC; c-Myc; bHLHe39,DB00945,Acetylsalicylic acid,downregulator,https://go.drugbank.com/drugs/DB00945#BE0004689
ACVR1B,P36896,91,activin A receptor type 1B,ALK4; SKR2; ACTRIB; ACVRLK4,DB00171,ATP,not defined,https://go.drugbank.com/drugs/DB00171#BE0000665
ACVR1B,P36896,91,activin A receptor type 1B,ALK4; SKR2; ACTRIB; ACVRLK4,DB12010,Fostamatinib,inhibitor,https://go.drugbank.com/drugs/DB12010#BE0000665
SOD1,P00441,6647,superoxide dismutase 1,ALS; SOD; ALS1; IPOA; STAHP; hSod1; HEL-S-44; homodimer,DB09096,Benzoyl peroxide,inhibitor,https://go.drugbank.com/drugs/DB09096#BE0010057
CCL11,P51671,6356,C-C motif chemokine ligand 11,SCYA11,DB05429,CAT-213,not defined,https://go.drugbank.com/drugs/DB05429#BE0003389
ADRB2,P07550,154,adrenoceptor beta 2,BAR; B2AR; ADRBR; ADRB2R; BETA2AR,DB00521,Carteolol,antagonist,https://go.drugbank.com/drugs/DB00521#BE0000694
ADRB2,P07550,154,adrenoceptor beta 2,BAR; B2AR; ADRBR; ADRB2R; BETA2AR,DB00816,Orciprenaline,agonist,https://go.drugbank.com/drugs/DB00816#BE0000694
ADRB2,P07550,154,adrenoceptor beta 2,BAR; B2AR; ADRBR; ADRB2R; BETA2AR,DB00867,Ritodrine,agonist,https://go.drugbank.com/drugs/DB00867#BE0000694
ADRB2,P07550,154,adrenoceptor beta 2,BAR; B2AR; ADRBR; ADRB2R; BETA2AR,DB00871,Terbutaline,agonist,https://go.drugbank.com/drugs/DB00871#BE0000694
ADRB2,P07550,154,adrenoceptor beta 2,BAR; B2AR; ADRBR; ADRB2R; BETA2AR,DB00901,Bitolterol,not defined,https://go.drugbank.com/drugs/DB00901#BE0000694
ADRB2,P07550,154,adrenoceptor beta 2,BAR; B2AR; ADRBR; ADRB2R; BETA2AR,DB00938,Salmeterol,agonist,https://go.drugbank.com/drugs/DB00938#BE0000694
ADRB2,P07550,154,adrenoceptor beta 2,BAR; B2AR; ADRBR; ADRB2R; BETA2AR,DB00983,Formoterol,agonist,https://go.drugbank.com/drugs/DB00983#BE0000694
ADRB2,P07550,154,adrenoceptor beta 2,BAR; B2AR; ADRBR; ADRB2R; BETA2AR,DB01001,Salbutamol,agonist,https://go.drugbank.com/drugs/DB01001#BE0000694
ADRB2,P07550,154,adrenoceptor beta 2,BAR; B2AR; ADRBR; ADRB2R; BETA2AR,DB00373,Timolol,antagonist,https://go.drugbank.com/drugs/DB00373#BE0000694
ADRB2,P07550,154,adrenoceptor beta 2,BAR; B2AR; ADRBR; ADRB2R; BETA2AR,DB00571,Propranolol,antagonist,https://go.drugbank.com/drugs/DB00571#BE0000694
ADRB2,P07550,154,adrenoceptor beta 2,BAR; B2AR; ADRBR; ADRB2R; BETA2AR,DB00598,Labetalol,antagonist,https://go.drugbank.com/drugs/DB00598#BE0000694
ADRB2,P07550,154,adrenoceptor beta 2,BAR; B2AR; ADRBR; ADRB2R; BETA2AR,DB00612,Bisoprolol,antagonist,https://go.drugbank.com/drugs/DB00612#BE0000694
ADRB2,P07550,154,adrenoceptor beta 2,BAR; B2AR; ADRBR; ADRB2R; BETA2AR,DB00668,Epinephrine,agonist,https://go.drugbank.com/drugs/DB00668#BE0000694
ADRB2,P07550,154,adrenoceptor beta 2,BAR; B2AR; ADRBR; ADRB2R; BETA2AR,DB00852,Pseudoephedrine,partial agonist,https://go.drugbank.com/drugs/DB00852#BE0000694
ADRB2,P07550,154,adrenoceptor beta 2,BAR; B2AR; ADRBR; ADRB2R; BETA2AR,DB00866,Alprenolol,antagonist,https://go.drugbank.com/drugs/DB00866#BE0000694
ADRB2,P07550,154,adrenoceptor beta 2,BAR; B2AR; ADRBR; ADRB2R; BETA2AR,DB00960,Pindolol,partial agonist,https://go.drugbank.com/drugs/DB00960#BE0000694
ADRB2,P07550,154,adrenoceptor beta 2,BAR; B2AR; ADRBR; ADRB2R; BETA2AR,DB01064,Isoprenaline,"agonist,binder",https://go.drugbank.com/drugs/DB01064#BE0000694
ADRB2,P07550,154,adrenoceptor beta 2,BAR; B2AR; ADRBR; ADRB2R; BETA2AR,DB01151,Desipramine,antagonist,https://go.drugbank.com/drugs/DB01151#BE0000694
ADRB2,P07550,154,adrenoceptor beta 2,BAR; B2AR; ADRBR; ADRB2R; BETA2AR,DB01203,Nadolol,antagonist,https://go.drugbank.com/drugs/DB01203#BE0000694
ADRB2,P07550,154,adrenoceptor beta 2,BAR; B2AR; ADRBR; ADRB2R; BETA2AR,DB01210,Levobunolol,antagonist,https://go.drugbank.com/drugs/DB01210#BE0000694
ADRB2,P07550,154,adrenoceptor beta 2,BAR; B2AR; ADRBR; ADRB2R; BETA2AR,DB01214,Metipranolol,antagonist,https://go.drugbank.com/drugs/DB01214#BE0000694
ADRB2,P07550,154,adrenoceptor beta 2,BAR; B2AR; ADRBR; ADRB2R; BETA2AR,DB01274,Arformoterol,agonist,https://go.drugbank.com/drugs/DB01274#BE0000694
