id,name,resource
MedDRA:10042334,Subclavian artery thrombosis,MedDRA
MedDRA:10003880,Axillary vein thrombosis,MedDRA
MedDRA:10043629,Thrombosis of intracranial veins,MedDRA
MedDRA:10060345,Infusion,MedDRA
MedDRA:10006816,Bus accident,MedDRA
MedDRA:10069677,Clotted hemothorax,MedDRA
MedDRA:10058044,Colostomy prolapse,MedDRA
MedDRA:10021680,Increased shortness of breath,MedDRA
MedDRA:10011228,Cough increased,MedDRA
MedDRA:10048722,Rib pain,MedDRA
MedDRA:10057984,Rash rubelliform,MedDRA
MedDRA:10058677,Skin bleeding,MedDRA
MedDRA:10064731,Body hair loss,MedDRA
MedDRA:10071289,Lower urinary tract symptoms,MedDRA
MedDRA:10001048,Acute renal failure with lesion of renal medullary (papillary) necrosis,MedDRA
MedDRA:10027598,Midthigh amputation,MedDRA
MedDRA:10053088,Aspiration liver,MedDRA
MedDRA:10057399,Calyceal diverticulum,MedDRA
MedDRA:10065292,Obturator neuropathy,MedDRA
MedDRA:10023217,Joint inflammation,MedDRA
MedDRA:10039361,Sacroiliitis,MedDRA
MedDRA:10049707,Spastic quadriparesis,MedDRA
MedDRA:10000200,Abnormality of gait,MedDRA
MedDRA:10049848,Balance disorder,MedDRA
MedDRA:10058907,Spinal deformity,MedDRA
MedDRA:10023506,Kyphoscoliosis,MedDRA
MedDRA:10061307,Neck deformity,MedDRA
MedDRA:10051839,Loss of lumbar lordosis,MedDRA
MedDRA:10065080,Lasegue's test positive,MedDRA
MedDRA:10065079,Lasegue's test negative,MedDRA
MedDRA:10059011,Rib deformity,MedDRA
MedDRA:10019121,Hand swelling,MedDRA
MedDRA:10019132,Hands weakness of,MedDRA
MedDRA:10050556,Leg deformity NOS,MedDRA
MedDRA:10064519,Internal tibial torsion,MedDRA
MedDRA:10064520,External tibial torsion,MedDRA
MedDRA:10062061,Knee deformity,MedDRA
MedDRA:10018196,Genu valgum,MedDRA
MedDRA:10061335,Pelvic deformity,MedDRA
MedDRA:10041644,Splenic abscess drainage,MedDRA
MedDRA:10053886,Biopsy ileum,MedDRA
MedDRA:10069551,Brain midline shift,MedDRA
MedDRA:10049690,Lhermitte's sign,MedDRA
MedDRA:10066039,Phalen's test positive,MedDRA
MedDRA:10000524,Acoustic neuroma removal,MedDRA
MedDRA:10037748,Radial nerve decompression,MedDRA
MedDRA:10022532,Intercostal neurectomy,MedDRA
MedDRA:10043754,Thyroid nodule removal,MedDRA
MedDRA:10043684,Thyroglossal fistula excision,MedDRA
MedDRA:10025029,Lung abscess drainage,MedDRA
MedDRA:10014569,Empyema drainage,MedDRA
MedDRA:10000100,Abdominal wall abscess drainage,MedDRA
MedDRA:10044720,Tubal diathermy,MedDRA
MedDRA:10023528,Labial abscess drainage,MedDRA
MedDRA:10012764,Diathermy of perineal warts,MedDRA
MedDRA:10004187,BCC excision,MedDRA
MedDRA:10006221,Breast cyst drainage,MedDRA
MedDRA:10052183,Parotid cyst excision,MedDRA
MedDRA:10031258,Osteomyelitis drainage,MedDRA
MedDRA:10038347,Removal of toe nail,MedDRA
MedDRA:10066452,Dull tympanic membrane,MedDRA
MedDRA:10052248,Salivary gland cyst,MedDRA
MedDRA:10067600,Parotid cyst,MedDRA
MedDRA:10034827,Pharyngeal haemorrhage,MedDRA
MedDRA:10057021,Esophageal mass,MedDRA
MedDRA:10066792,Stomach mass,MedDRA
MedDRA:10054828,Rectal lesion,MedDRA
MedDRA:10061998,Hepatic lesion,MedDRA
MedDRA:10062693,Gallbladder enlargement,MedDRA
MedDRA:10048719,Defaecation frequency decreased,MedDRA
MedDRA:10048838,Soft stools,MedDRA
MedDRA:10041475,Sperm absent,MedDRA
MedDRA:10039779,Sebaceous cyst excision,MedDRA
MedDRA:10026865,Mass,MedDRA
MedDRA:10042716,Swollen arm,MedDRA
MedDRA:10002877,Anxious parent,MedDRA
MedDRA:10044117,Total salpingectomy,MedDRA
MedDRA:10050962,Complement factor C3,MedDRA
MedDRA:10050963,Complement factor C4,MedDRA
MedDRA:10067541,IgD,MedDRA
MedDRA:10034434,Perfume sensitivity,MedDRA
MedDRA:10054959,Allergy to nuts,MedDRA
MedDRA:10001722,Allergic reaction to wasp sting,MedDRA
MedDRA:10040539,Shellfish allergy,MedDRA
MedDRA:10066414,Allergy to metals,MedDRA
MedDRA:10056435,Latex allergy,MedDRA
MedDRA:10012990,Digital arterial thrombosis,MedDRA
MedDRA:10053964,Carotid artery atheroma,MedDRA
MedDRA:10029493,Nodule on finger,MedDRA
MedDRA:10042663,Sweating attack,MedDRA
MedDRA:10021785,Infected thumb,MedDRA
MedDRA:10048750,Axillary pain,MedDRA
MedDRA:10038013,Reconciliation with partner,MedDRA
MedDRA:10053779,Allergic cough,MedDRA
MedDRA:10037188,Psychogenic backache,MedDRA
MedDRA:10046382,Ureter transitional cell cancer,MedDRA
MedDRA:10015648,Exercise induced angina,MedDRA
MedDRA:10065408,Pleural scarring,MedDRA
MedDRA:10049034,Heel ulcer,MedDRA
MedDRA:10016215,Family stress,MedDRA
MedDRA:10013430,Disseminated adenocarcinoma,MedDRA
MedDRA:10057206,Pylorus dilation procedure,MedDRA
MedDRA:10019312,Heart sounds normal,MedDRA
MedDRA:10019311,Heart sounds abnormal,MedDRA
MedDRA:10048717,Peripheral pulse absent,MedDRA
MedDRA:10048737,Poor venous access,MedDRA
MedDRA:10062484,Chest expansion decreased,MedDRA
MedDRA:10056814,Weight abnormal,MedDRA
MedDRA:10025182,Lymph node pain,MedDRA
MedDRA:10002739,Antibiotic-associated diarrhea,MedDRA
MedDRA:10023039,Ischemic foot,MedDRA
MedDRA:10033398,Pain femoral,MedDRA
MedDRA:10049568,Neck swelling,MedDRA
MedDRA:10050473,Abscess limb,MedDRA
MedDRA:10058689,Burning sensation in ears,MedDRA
MedDRA:10062277,Catecholamines urine,MedDRA
MedDRA:10051738,Pulmonary cavitation,MedDRA
MedDRA:10058720,Edema trunk,MedDRA
MedDRA:10012768,Diathermy of warts,MedDRA
MedDRA:10040819,Skin cyst excision,MedDRA
MedDRA:10039955,Seminal vesiculitis gonococcal,MedDRA
MedDRA:10015976,Eyebrow loss of,MedDRA
MedDRA:10041356,Sore eye,MedDRA
MedDRA:10049109,Lymphadenopathy axillary,MedDRA
MedDRA:10025203,Lymphadenopathy inguinal,MedDRA
MedDRA:10029769,Normal newborn,MedDRA
MedDRA:10022808,Intraocular pressure normal,MedDRA
MedDRA:10072757,Chronic spontaneous urticaria,MedDRA
MedDRA:10061641,Anterior chamber disorder,MedDRA
MedDRA:10006346,Breech delivery,MedDRA
MedDRA:10063623,Type I diabetes mellitus inadequate control,MedDRA
MedDRA:10063624,Type II diabetes mellitus inadequate control,MedDRA
MedDRA:10057539,Hearing test normal,MedDRA
MedDRA:10050897,Portal hypertensive gastropathy,MedDRA
MedDRA:10051010,Duodenal varices,MedDRA
MedDRA:10063628,Jessner's lymphocytic infiltration,MedDRA
MedDRA:10024457,Ligation of testicular vein,MedDRA
MedDRA:10061313,Neutrophil count abnormal,MedDRA
MedDRA:10035526,Platelet count abnormal,MedDRA
MedDRA:10061293,Monocyte count abnormal,MedDRA
MedDRA:10014370,Electrocardiogram ambulatory normal,MedDRA
MedDRA:10014369,Electrocardiogram ambulatory abnormal,MedDRA
MedDRA:10060979,Antibody test,MedDRA
MedDRA:10059220,Nitrite urine,MedDRA
MedDRA:10011631,Culture stool positive,MedDRA
MedDRA:10014432,Electromyogram normal,MedDRA
MedDRA:10056352,Allergy test positive,MedDRA
MedDRA:10038788,Reticulocyte count abnormal,MedDRA
MedDRA:10013720,Drug level in blood decreased,MedDRA
MedDRA:10061134,Drug level therapeutic,MedDRA
MedDRA:10037057,Prothrombin time abnormal,MedDRA
MedDRA:10037070,Prothrombin time shortened,MedDRA
MedDRA:10051389,Thrombin time normal,MedDRA
MedDRA:10051319,Thrombin time abnormal,MedDRA
MedDRA:10022596,International normalised ratio normal,MedDRA
MedDRA:10022592,International normalised ratio abnormal,MedDRA
MedDRA:10022963,Iron binding capacity total decreased,MedDRA
MedDRA:10022967,Iron binding capacity total normal,MedDRA
MedDRA:10040408,Serum T4 level abnormal,MedDRA
MedDRA:10040120,Serum acid phosphatase normal,MedDRA
MedDRA:10068559,C-reactive protein abnormal,MedDRA
MedDRA:10040125,Serum albumin normal,MedDRA
MedDRA:10040123,Serum albumin decreased,MedDRA
MedDRA:10057275,Phenobarbital level therapeutic,MedDRA
MedDRA:10005709,Blood pH normal,MedDRA
MedDRA:10005705,Blood pH abnormal,MedDRA
MedDRA:10003762,Audiogram normal,MedDRA
MedDRA:10047940,White blood cell count abnormal,MedDRA
MedDRA:10005558,Blood glucose normal,MedDRA
MedDRA:10005554,Blood glucose abnormal,MedDRA
MedDRA:10060978,Basophil count abnormal,MedDRA
MedDRA:10037923,RBC count abnormal,MedDRA
MedDRA:10025252,Lymphocyte count abnormal,MedDRA
MedDRA:10037062,Prothrombin time normal,MedDRA
MedDRA:10040251,Serum ferritin normal,MedDRA
MedDRA:10038794,Reticulocyte count normal,MedDRA
MedDRA:10058022,Prostatic specific antigen normal,MedDRA
MedDRA:10058012,Prostatic specific antigen abnormal,MedDRA
MedDRA:10005656,Blood magnesium normal,MedDRA
MedDRA:10005652,Blood magnesium abnormal,MedDRA
MedDRA:10005444,Blood copper normal,MedDRA
MedDRA:10005440,Blood copper abnormal,MedDRA
MedDRA:10011374,Creatinine renal clearance normal,MedDRA
MedDRA:10068447,Creatinine renal clearance abnormal,MedDRA
MedDRA:10046343,Urate urine normal,MedDRA
MedDRA:10046338,Urate urine abnormal NOS,MedDRA
MedDRA:10073409,Urine calcium normal,MedDRA
MedDRA:10048181,X-ray of thoracic spine abnormal,MedDRA
MedDRA:10048182,X-ray of thoracic spine normal,MedDRA
MedDRA:10040801,Skin autograft NOS,MedDRA
MedDRA:10050924,Myeloblast count,MedDRA
MedDRA:10056282,Anticonvulsant drug level therapeutic,MedDRA
MedDRA:10061607,Ultrasound scan normal,MedDRA
MedDRA:10061606,Ultrasound scan abnormal,MedDRA
MedDRA:10043421,Thermogram abnormal,MedDRA
MedDRA:10051006,Plasma cell count,MedDRA
MedDRA:10050847,Digoxin level increased,MedDRA
MedDRA:10039519,Scalp injury NOS,MedDRA
MedDRA:10067134,Synovitis hip,MedDRA
MedDRA:10021770,Infected bunion,MedDRA
MedDRA:10062429,Generalized arthritis,MedDRA
MedDRA:10066655,Sinusitis recurrent,MedDRA
MedDRA:10064215,Gastric spasm,MedDRA
MedDRA:10058446,Anorectal pain,MedDRA
MedDRA:10066159,Decompensated heart failure,MedDRA
MedDRA:10050639,Allergic pharyngitis,MedDRA
MedDRA:10072870,Chronic anemia,MedDRA
MedDRA:10056284,Lymph node calcification,MedDRA
MedDRA:10066549,Chronic anxiety,MedDRA
MedDRA:10066555,Chronic depression,MedDRA
MedDRA:10070425,Multiple sclerosis exacerbation,MedDRA
MedDRA:10042700,Swelling of legs,MedDRA
MedDRA:10061912,Penile infection,MedDRA
MedDRA:10061904,Pancreatography,MedDRA
MedDRA:10046314,Upper skeletal extremity X-ray,MedDRA
MedDRA:10024978,Lower skeletal extremity X-ray,MedDRA
MedDRA:10041202,Smear buccal,MedDRA
MedDRA:10033407,Pain hunger,MedDRA
MedDRA:10016379,Felt faint,MedDRA
MedDRA:10074290,Complete hearing loss,MedDRA
MedDRA:10072380,Ear popping sensation,MedDRA
MedDRA:10021569,In debt,MedDRA
MedDRA:10063878,Vulval irritation,MedDRA
MedDRA:10040000,Sensation of heaviness,MedDRA
MedDRA:10006481,Bronchoscopy normal,MedDRA
MedDRA:10065714,Gastroscopy abnormal,MedDRA
MedDRA:10006480,Bronchoscopy abnormal,MedDRA
MedDRA:10059076,Suture line inflammation,MedDRA
MedDRA:10015651,Exercise regular,MedDRA
MedDRA:10065719,Jejunal fistula,MedDRA
MedDRA:10065383,Pulmonary venous congestion,MedDRA
MedDRA:10035454,Plasma triglycerides,MedDRA
MedDRA:10021521,Impaired mobility of malleus,MedDRA
MedDRA:10074053,Choanal stenosis,MedDRA
MedDRA:10021212,Ideas of reference,MedDRA
MedDRA:10058279,Factor V Leiden mutation,MedDRA
MedDRA:10044624,Trichophagia,MedDRA
MedDRA:10048053,Writing impaired,MedDRA
MedDRA:10053659,Dilatation biliary tract,MedDRA
MedDRA:10061970,Gastric stenosis,MedDRA
MedDRA:10053206,Fracture displacement,MedDRA
MedDRA:10067119,Perianal pain,MedDRA
MedDRA:10038780,Retention gastric,MedDRA
MedDRA:10027267,Meningocele repair,MedDRA
MedDRA:10011667,Cutaneous hypersensitivity,MedDRA
MedDRA:10072789,Iliac artery rupture,MedDRA
MedDRA:10073764,Mucous discharge,MedDRA
MedDRA:10053530,Serous discharge,MedDRA
MedDRA:10041857,Squamous cell carcinoma of the oral cavity,MedDRA
MedDRA:10062859,Caecectomy,MedDRA
MedDRA:10053127,Ileosigmoidostomy,MedDRA
MedDRA:10066008,Urinary calculus removal,MedDRA
MedDRA:10055489,Esophageal varices in cirrhosis of liver,MedDRA
MedDRA:10057259,Laryngeal dysplasia,MedDRA
MedDRA:10010982,Cord demyelinating disorder NOS,MedDRA
MedDRA:10069941,Aortic murmur,MedDRA
MedDRA:10056597,Alcohol-induced flushing,MedDRA
MedDRA:10056363,Rum fits,MedDRA
MedDRA:10050171,Oesophageal dysplasia,MedDRA
MedDRA:10059320,Pancreatic carcinoma stage 0,MedDRA
MedDRA:10043810,Thyrotropin high,MedDRA
MedDRA:10049050,Back abscess,MedDRA
MedDRA:10000372,Accident at work,MedDRA
MedDRA:10064022,Prostatic mass,MedDRA
MedDRA:10062058,Histology normal,MedDRA
MedDRA:10059531,Cytology normal,MedDRA
MedDRA:10062059,Histology abnormal,MedDRA
MedDRA:10016973,Foot osteoarthritis,MedDRA
MedDRA:10056879,Skin tag removal,MedDRA
MedDRA:10048698,Upper extremity mass,MedDRA
MedDRA:10048765,Lower extremity mass,MedDRA
MedDRA:10058563,Pulmonary hilum mass,MedDRA
MedDRA:10029837,Numbness in fingers,MedDRA
MedDRA:10049799,Numbness in toes,MedDRA
MedDRA:10054539,Paresthesia upper limb,MedDRA
MedDRA:10048782,Breast calcifications,MedDRA
MedDRA:10002029,ANA,MedDRA
MedDRA:10040188,Serum cholesterol,MedDRA
MedDRA:10053522,Haemangioma removal,MedDRA
MedDRA:10057451,Tonsillar cyst,MedDRA
MedDRA:10055109,Tongue cancer metastatic,MedDRA
MedDRA:10020032,Hiatus hernia specified as incarcerated,MedDRA
MedDRA:10051728,Bone erosion,MedDRA
MedDRA:10065012,Limb paresis,MedDRA
MedDRA:10067380,Costello syndrome,MedDRA
MedDRA:10005215,Blistering of mouth,MedDRA
MedDRA:10005192,Blister infected,MedDRA
MedDRA:10040235,Serum electrolytes NOS,MedDRA
MedDRA:10062229,Urine electrolytes,MedDRA
MedDRA:10060137,Antineutrophil cytoplasmic antibody negative,MedDRA
MedDRA:10060275,Ribonucleoprotein antibody negative,MedDRA
MedDRA:10060274,Ribonucleoprotein antibody positive,MedDRA
MedDRA:10060287,SM antibody negative,MedDRA
MedDRA:10060286,SM antibody positive,MedDRA
MedDRA:10063203,Jo-1 antibody positive,MedDRA
MedDRA:10069377,Jo-1 antibody negative,MedDRA
MedDRA:10041228,Smooth muscle antibody negative,MedDRA
MedDRA:10033994,Parietal cell antibody negative,MedDRA
MedDRA:10033996,Parietal cell antibody positive,MedDRA
MedDRA:10059264,Urine cytology normal,MedDRA
MedDRA:10059261,Urine cytology abnormal,MedDRA
MedDRA:10073059,Malignant neoplasm of unknown primary site,MedDRA
MedDRA:10021540,Implant infection,MedDRA
MedDRA:10061002,Benign respiratory tract neoplasm,MedDRA
MedDRA:10066881,Deep vein thrombosis postoperative,MedDRA
MedDRA:10018185,Genitourinary chlamydia infection,MedDRA
MedDRA:10007076,Cancer of hepatic flexure,MedDRA
MedDRA:10033927,Parasuicide,MedDRA
MedDRA:10047141,Vasodilatation,MedDRA
MedDRA:10047637,Vitamin toxicity specified,MedDRA
MedDRA:10006966,Calcium intoxication,MedDRA
MedDRA:10005557,Blood glucose increased,MedDRA
MedDRA:10005803,Blood sodium increased,MedDRA
MedDRA:10041271,Sodium high,MedDRA
MedDRA:10040405,Serum sodium increased,MedDRA
MedDRA:10006892,Ca++ decreased,MedDRA
MedDRA:10040174,Serum calcium decreased,MedDRA
MedDRA:10005555,Blood glucose decreased,MedDRA
MedDRA:10040378,Serum potassium decreased,MedDRA
MedDRA:10024589,Lipids blood decreased,MedDRA
MedDRA:10040370,Serum phosphate decreased,MedDRA
MedDRA:10040186,Serum chloride increased,MedDRA
MedDRA:10005420,Blood chloride increased,MedDRA
MedDRA:10040185,Serum chloride decreased,MedDRA
MedDRA:10005419,Blood chloride decreased,MedDRA
MedDRA:10027318,Menses irregular with excessive bleeding,MedDRA
MedDRA:10029155,Nephropathy toxic,MedDRA
MedDRA:10040175,Serum calcium increased,MedDRA
MedDRA:10008666,Cholesterol serum elevated,MedDRA
MedDRA:10005425,Blood cholesterol increased,MedDRA
MedDRA:10006957,Calcium depletion,MedDRA
MedDRA:10021660,Increased effect,MedDRA
MedDRA:10042062,Stillbirth,MedDRA
MedDRA:10028405,Muzzy head,MedDRA
MedDRA:10009902,"Colitis, enteritis, and gastroenteritis of presumed infectious origin",MedDRA
MedDRA:10012127,Deficiencies of saccadic eye movements,MedDRA
MedDRA:10007427,Carcinoma of larynx,MedDRA
MedDRA:10058178,Aortic occlusion,MedDRA
MedDRA:10004716,Binge eating,MedDRA
MedDRA:10005693,Blood osmolarity,MedDRA
MedDRA:10061500,Scan brain,MedDRA
MedDRA:10058019,Cancer pain,MedDRA
MedDRA:10052634,Cerebral disorders congenital,MedDRA
MedDRA:10061973,Gastrointestinal disorder congenital,MedDRA
MedDRA:10017735,Gas,MedDRA
MedDRA:10064571,Gene mutation,MedDRA
MedDRA:10056258,Ventriculography,MedDRA
MedDRA:10051060,Hip surgery,MedDRA
MedDRA:10014595,Encephalitis infection NOS,MedDRA
MedDRA:10059491,Intracranial haematoma,MedDRA
MedDRA:10067598,Neurogenic hypertension,MedDRA
MedDRA:10069824,Oropharyngeal surgery,MedDRA
MedDRA:10052035,Islets of Langerhans hyperplasia,MedDRA
MedDRA:10061363,Skeletal injury,MedDRA
MedDRA:10049679,Spinal shock,MedDRA
MedDRA:10067858,Secondary antibody deficiency,MedDRA
MedDRA:10050835,Juxtaglomerular cell hyperplasia,MedDRA
MedDRA:10062271,Hepatolith,MedDRA
MedDRA:10022031,Inherited neuropathies,MedDRA
MedDRA:10055180,Hyperhomocysteinemia,MedDRA
MedDRA:10063901,Dyslipoproteinaemia,MedDRA
MedDRA:10027894,Monocytic leukemia,MedDRA
MedDRA:10029200,Nervous exhaustion,MedDRA
MedDRA:10055537,Skin coloring,MedDRA
MedDRA:10067571,Nephrotoxicity,MedDRA
MedDRA:10065612,Loose tooth,MedDRA
MedDRA:10053622,Asplenia,MedDRA
MedDRA:10008927,Chronic interstitial cystitis,MedDRA
MedDRA:10005047,Bladder infection,MedDRA
MedDRA:10024167,"Legally induced abortion, incomplete, with unspecified complication",MedDRA
MedDRA:10024168,"Legally induced abortion, incomplete, without mention of complication",MedDRA
MedDRA:10008391,Chancre,MedDRA
MedDRA:10069422,Omentopexy,MedDRA
MedDRA:10010219,Compulsions,MedDRA
MedDRA:10014344,Elbow fracture,MedDRA
MedDRA:10001257,Adenoviral conjunctivitis,MedDRA
MedDRA:10053657,Electrocardiogram PR prolongation,MedDRA
MedDRA:10029992,Occlusion and stenosis of carotid artery,MedDRA
MedDRA:10036921,Prostate carcinoma,MedDRA
MedDRA:10020408,Hot flushes,MedDRA
MedDRA:10003089,Argentaffinoma,MedDRA
MedDRA:10024899,Low cardiac output syndrome,MedDRA
MedDRA:10035071,Pinworms,MedDRA
MedDRA:10007644,Cardiopulmonary arrest,MedDRA
MedDRA:10013108,Disease obstructive lung,MedDRA
MedDRA:10051129,Cheilitis granulomatosa,MedDRA
MedDRA:10060984,Dental granuloma,MedDRA
MedDRA:10034540,Periodontosis,MedDRA
MedDRA:10042852,Syndrome toxic shock,MedDRA
MedDRA:10042342,Subcorneal pustular dermatosis,MedDRA
MedDRA:10003217,Arteriosclerotic dementia,MedDRA
MedDRA:10059445,Venipuncture,MedDRA
MedDRA:10009817,Cocaine dependence,MedDRA
MedDRA:10056867,Activated protein C resistance,MedDRA
MedDRA:10052274,Hepatopulmonary syndrome,MedDRA
MedDRA:10018708,Gravida,MedDRA
MedDRA:10060837,Choroidal neovascularization,MedDRA
MedDRA:10064644,Ventricular remodeling,MedDRA
MedDRA:10073254,Neoadjuvant therapy,MedDRA
MedDRA:10058951,Manganese poisoning,MedDRA
MedDRA:10051963,Vulvar carcinoma,MedDRA
MedDRA:10033450,Pain in thoracic spine,MedDRA
MedDRA:10007475,Carcinoma testes,MedDRA
MedDRA:10064044,Rectocele repair,MedDRA
MedDRA:10037318,Pulmonary angiogram,MedDRA
MedDRA:10056280,Radial tunnel syndrome,MedDRA
MedDRA:10042066,Stinging,MedDRA
MedDRA:10068304,Congenital nephrogenic diabetes insipidus,MedDRA
MedDRA:10036635,"Presenile dementia, uncomplicated",MedDRA
MedDRA:10006583,"Bundle branch block, other and unspecified",MedDRA
MedDRA:10042242,Stridor inspiratory,MedDRA
MedDRA:10019166,Hashimoto's disease,MedDRA
MedDRA:10056718,Placental chorioangioma,MedDRA
MedDRA:10062082,Plastic surgery,MedDRA
MedDRA:10045238,Type I diabetes mellitus without mention of complication,MedDRA
MedDRA:10054967,Macular drusen,MedDRA
MedDRA:10043539,Thrombin time,MedDRA
MedDRA:10020153,"Histoplasmosis, unspecified without mention of manifestation",MedDRA
MedDRA:10007304,Carcinoma brain,MedDRA
MedDRA:10006229,Breast disorder female,MedDRA
MedDRA:10014558,Emotional problems,MedDRA
MedDRA:10026802,Mantle cell lymphoma stage I,MedDRA
MedDRA:10026804,Mantle cell lymphoma stage III,MedDRA
MedDRA:10026805,Mantle cell lymphoma stage IV,MedDRA
MedDRA:10026800,Mantle cell lymphoma recurrent,MedDRA
MedDRA:10026803,Mantle cell lymphoma stage II,MedDRA
MedDRA:10068969,Adjuvant therapy,MedDRA
MedDRA:10006143,Brain stem glioma,MedDRA
MedDRA:10061328,Ovarian epithelial cancer,MedDRA
MedDRA:10070308,Refractory cancer,MedDRA
MedDRA:10010032,Colorectal cancer stage I,MedDRA
MedDRA:10010033,Colorectal cancer stage II,MedDRA
MedDRA:10010034,Colorectal cancer stage III,MedDRA
MedDRA:10010035,Colorectal cancer stage IV,MedDRA
