source_name	source_type	source_id	target_name	target_type	target_id	relation_type	resource	pmid
PDGFRA	Gene	ENTREZ:5156	Foreskin keratinocyte (neonatal)	Compound	DrugBank:DB10772	DGIDB::AGONIST::Gene:Compound	FIBROAD	
PDGFRA	Gene	ENTREZ:5156	Fostamatinib	Compound	DrugBank:DB12010	DGIDB::INHIBITOR::Gene:Compound	FIBROAD	
PDGFRA	Gene	ENTREZ:5156	Erdafitinib	Compound	DrugBank:DB12147	DGIDB::MODULATOR::Gene:Compound	FIBROAD	
PDGFRA	Gene	ENTREZ:5156	Ripretinib	Compound	DrugBank:DB14840	DGIDB::INHIBITOR::Gene:Compound	FIBROAD	
PDGFRA	Gene	ENTREZ:5156	Tivozanib	Compound	DrugBank:DB11800	DGIDB::INHIBITOR::Gene:Compound	FIBROAD	
IL17A	Gene	ENTREZ:3605	Secukinumab	Compound	DrugBank:DB09029	DGIDB::ANTAGONIST::Gene:Compound	FIBROAD	
IL17A	Gene	ENTREZ:3605	Ixekizumab	Compound	DrugBank:DB11569	DGIDB::ANTIBODY::Gene:Compound	FIBROAD	
HIF1A	Gene	ENTREZ:3091	Carvedilol	Compound	DrugBank:DB01136	DGIDB::MODULATOR::Gene:Compound	FIBROAD	
HIF1A	Gene	ENTREZ:3091	Hydralazine	Compound	DrugBank:DB01275	DGIDB::MODULATOR::Gene:Compound	FIBROAD	
CXCR4	Gene	ENTREZ:7852	Framycetin	Compound	DrugBank:DB00452	DGIDB::ANTAGONIST::Gene:Compound	FIBROAD	
CXCR4	Gene	ENTREZ:7852	Plerixafor	Compound	DrugBank:DB06809	DGIDB::ANTAGONIST::Gene:Compound	FIBROAD	
CXCR4	Gene	ENTREZ:7852	Ibalizumab	Compound	DrugBank:DB12698	DGIDB::ANTAGONIST::Gene:Compound	FIBROAD	
ICAM1	Gene	ENTREZ:3383	Hyaluronic acid	Compound	DrugBank:DB08818	DGIDB::INHIBITOR::Gene:Compound	FIBROAD	
ICAM1	Gene	ENTREZ:3383	Nafamostat	Compound	DrugBank:DB12598	DGIDB::INHIBITOR::Gene:Compound	FIBROAD	
LOX	Gene	ENTREZ:4015	Copper	Compound	DrugBank:DB09130	DGIDB::BINDER::Gene:Compound	FIBROAD	
LOX	Gene	ENTREZ:4015	Cupric sulfate	Compound	DrugBank:DB06778	DGIDB::MODULATOR::Gene:Compound	FIBROAD	
TGFB1	Gene	ENTREZ:7040	Hyaluronidase (ovine)	Compound	DrugBank:DB00070	DGIDB::INHIBITOR::Gene:Compound	FIBROAD	
TGFB1	Gene	ENTREZ:7040	Hyaluronidase (human recombinant)	Compound	DrugBank:DB06205	DGIDB::INHIBITOR::Gene:Compound	FIBROAD	
TGFB1	Gene	ENTREZ:7040	Foreskin fibroblast (neonatal)	Compound	DrugBank:DB10770	DGIDB::AGONIST::Gene:Compound	FIBROAD	
TGFB1	Gene	ENTREZ:7040	Foreskin keratinocyte (neonatal)	Compound	DrugBank:DB10772	DGIDB::AGONIST::Gene:Compound	FIBROAD	
TGFB1	Gene	ENTREZ:7040	Terazosin	Compound	DrugBank:DB01162	DGIDB::MODULATOR::Gene:Compound	FIBROAD	
TGFB1	Gene	ENTREZ:7040	Hyaluronidase	Compound	DrugBank:DB14740	DGIDB::INHIBITOR::Gene:Compound	FIBROAD	
FGFR1	Gene	ENTREZ:2260	Palifermin	Compound	DrugBank:DB00039	DGIDB::AGONIST::Gene:Compound	FIBROAD	
FGFR1	Gene	ENTREZ:2260	Regorafenib	Compound	DrugBank:DB08896	DGIDB::INHIBITOR::Gene:Compound	FIBROAD	
FGFR1	Gene	ENTREZ:2260	Ponatinib	Compound	DrugBank:DB08901	DGIDB::INHIBITOR::Gene:Compound	FIBROAD	
FGFR1	Gene	ENTREZ:2260	Sorafenib	Compound	DrugBank:DB00398	DGIDB::INHIBITOR::Gene:Compound	FIBROAD	
FGFR1	Gene	ENTREZ:2260	Lenvatinib	Compound	DrugBank:DB09078	DGIDB::INHIBITOR::Gene:Compound	FIBROAD	
FGFR1	Gene	ENTREZ:2260	Nintedanib	Compound	DrugBank:DB09079	DGIDB::INHIBITOR::Gene:Compound	FIBROAD	
FGFR1	Gene	ENTREZ:2260	Fostamatinib	Compound	DrugBank:DB12010	DGIDB::INHIBITOR::Gene:Compound	FIBROAD	
FGFR1	Gene	ENTREZ:2260	Erdafitinib	Compound	DrugBank:DB12147	DGIDB::INHIBITOR::Gene:Compound	FIBROAD	
FGFR1	Gene	ENTREZ:2260	Pemigatinib	Compound	DrugBank:DB15102	DGIDB::INHIBITOR::Gene:Compound	FIBROAD	
FGFR1	Gene	ENTREZ:2260	Selpercatinib	Compound	DrugBank:DB15685	DGIDB::INHIBITOR::Gene:Compound	FIBROAD	
FGFR1	Gene	ENTREZ:2260	Pralsetinib	Compound	DrugBank:DB15822	DGIDB::INHIBITOR::Gene:Compound	FIBROAD	
FGFR1	Gene	ENTREZ:2260	Tivozanib	Compound	DrugBank:DB11800	DGIDB::INHIBITOR::Gene:Compound	FIBROAD	
FGFR1	Gene	ENTREZ:2260	Infigratinib	Compound	DrugBank:DB11886	DGIDB::INHIBITOR::Gene:Compound	FIBROAD	
MMP13	Gene	ENTREZ:4322	Marimastat	Compound	DrugBank:DB00786	DGIDB::INHIBITOR::Gene:Compound	FIBROAD	
STAT5B	Gene	ENTREZ:6777	Dasatinib	Compound	DrugBank:DB01254	DGIDB::INHIBITOR::Gene:Compound	FIBROAD	
FOS	Gene	ENTREZ:2353	Pseudoephedrine	Compound	DrugBank:DB00852	DGIDB::INHIBITOR::Gene:Compound	FIBROAD	
MMP9	Gene	ENTREZ:4318	Marimastat	Compound	DrugBank:DB00786	DGIDB::INHIBITOR::Gene:Compound	FIBROAD	
MMP9	Gene	ENTREZ:4318	Minocycline	Compound	DrugBank:DB01017	DGIDB::INHIBITOR::Gene:Compound	FIBROAD	
MMP9	Gene	ENTREZ:4318	Captopril	Compound	DrugBank:DB01197	DGIDB::INHIBITOR::Gene:Compound	FIBROAD	
MMP9	Gene	ENTREZ:4318	Zinc chloride	Compound	DrugBank:DB14533	DGIDB::BINDER::Gene:Compound	FIBROAD	
MMP9	Gene	ENTREZ:4318	Zinc sulfate, unspecified form	Compound	DrugBank:DB14548	DGIDB::BINDER::Gene:Compound	FIBROAD	
TGFBR1	Gene	ENTREZ:7046	Fostamatinib	Compound	DrugBank:DB12010	DGIDB::INHIBITOR::Gene:Compound	FIBROAD	
HSPB1	Gene	ENTREZ:3315	Artenimol	Compound	DrugBank:DB11638	DGIDB::BINDER::Gene:Compound	FIBROAD	
IL1A	Gene	ENTREZ:3552	Rilonacept	Compound	DrugBank:DB06372	DGIDB::BINDER::Gene:Compound	FIBROAD	
AKT1	Gene	ENTREZ:207	Arsenic trioxide	Compound	DrugBank:DB01169	DGIDB::MODULATOR::Gene:Compound	FIBROAD	
AKT1	Gene	ENTREZ:207	Resveratrol	Compound	DrugBank:DB02709	DGIDB::INHIBITOR::Gene:Compound	FIBROAD	
COL3A1	Gene	ENTREZ:1281	Collagenase clostridium histolyticum	Compound	DrugBank:DB00048	DGIDB::BINDER::Gene:Compound	FIBROAD	
MYC	Gene	ENTREZ:4609	Nadroparin	Compound	DrugBank:DB08813	DGIDB::INHIBITOR::Gene:Compound	FIBROAD	
MYC	Gene	ENTREZ:4609	Acetylsalicylic acid	Compound	DrugBank:DB00945	CTD::decreases^expression::Compound:Gene	FIBROAD	
ACVR1B	Gene	ENTREZ:91	Fostamatinib	Compound	DrugBank:DB12010	DGIDB::INHIBITOR::Gene:Compound	FIBROAD	
SOD1	Gene	ENTREZ:6647	Benzoyl peroxide	Compound	DrugBank:DB09096	DGIDB::INHIBITOR::Gene:Compound	FIBROAD	
ADRB2	Gene	ENTREZ:154	Carteolol	Compound	DrugBank:DB00521	DGIDB::ANTAGONIST::Gene:Compound	FIBROAD	
ADRB2	Gene	ENTREZ:154	Orciprenaline	Compound	DrugBank:DB00816	DGIDB::AGONIST::Gene:Compound	FIBROAD	
ADRB2	Gene	ENTREZ:154	Ritodrine	Compound	DrugBank:DB00867	DGIDB::AGONIST::Gene:Compound	FIBROAD	
ADRB2	Gene	ENTREZ:154	Terbutaline	Compound	DrugBank:DB00871	DGIDB::AGONIST::Gene:Compound	FIBROAD	
ADRB2	Gene	ENTREZ:154	Salmeterol	Compound	DrugBank:DB00938	DGIDB::AGONIST::Gene:Compound	FIBROAD	
ADRB2	Gene	ENTREZ:154	Formoterol	Compound	DrugBank:DB00983	DGIDB::AGONIST::Gene:Compound	FIBROAD	
ADRB2	Gene	ENTREZ:154	Salbutamol	Compound	DrugBank:DB01001	DGIDB::AGONIST::Gene:Compound	FIBROAD	
ADRB2	Gene	ENTREZ:154	Timolol	Compound	DrugBank:DB00373	DGIDB::ANTAGONIST::Gene:Compound	FIBROAD	
ADRB2	Gene	ENTREZ:154	Propranolol	Compound	DrugBank:DB00571	DGIDB::ANTAGONIST::Gene:Compound	FIBROAD	
ADRB2	Gene	ENTREZ:154	Labetalol	Compound	DrugBank:DB00598	DGIDB::ANTAGONIST::Gene:Compound	FIBROAD	
ADRB2	Gene	ENTREZ:154	Bisoprolol	Compound	DrugBank:DB00612	DGIDB::ANTAGONIST::Gene:Compound	FIBROAD	
ADRB2	Gene	ENTREZ:154	Epinephrine	Compound	DrugBank:DB00668	DGIDB::AGONIST::Gene:Compound	FIBROAD	
ADRB2	Gene	ENTREZ:154	Pseudoephedrine	Compound	DrugBank:DB00852	DGIDB::PARTIAL AGONIST::Gene:Compound	FIBROAD	
ADRB2	Gene	ENTREZ:154	Alprenolol	Compound	DrugBank:DB00866	DGIDB::ANTAGONIST::Gene:Compound	FIBROAD	
ADRB2	Gene	ENTREZ:154	Pindolol	Compound	DrugBank:DB00960	DGIDB::PARTIAL AGONIST::Gene:Compound	FIBROAD	
ADRB2	Gene	ENTREZ:154	Isoprenaline	Compound	DrugBank:DB01064	DGIDB::AGONIST::Gene:Compound	FIBROAD	
ADRB2	Gene	ENTREZ:154	Desipramine	Compound	DrugBank:DB01151	DGIDB::ANTAGONIST::Gene:Compound	FIBROAD	
ADRB2	Gene	ENTREZ:154	Nadolol	Compound	DrugBank:DB01203	DGIDB::ANTAGONIST::Gene:Compound	FIBROAD	
ADRB2	Gene	ENTREZ:154	Levobunolol	Compound	DrugBank:DB01210	DGIDB::ANTAGONIST::Gene:Compound	FIBROAD	
ADRB2	Gene	ENTREZ:154	Metipranolol	Compound	DrugBank:DB01214	DGIDB::ANTAGONIST::Gene:Compound	FIBROAD	
ADRB2	Gene	ENTREZ:154	Arformoterol	Compound	DrugBank:DB01274	DGIDB::AGONIST::Gene:Compound	FIBROAD	
ADRB2	Gene	ENTREZ:154	Procaterol	Compound	DrugBank:DB01366	DGIDB::AGONIST::Gene:Compound	FIBROAD	
ADRB2	Gene	ENTREZ:154	Clenbuterol	Compound	DrugBank:DB01407	DGIDB::AGONIST::Gene:Compound	FIBROAD	
ADRB2	Gene	ENTREZ:154	Carvedilol	Compound	DrugBank:DB01136	DGIDB::ANTAGONIST::Gene:Compound	FIBROAD	
ADRB2	Gene	ENTREZ:154	Fenoterol	Compound	DrugBank:DB01288	DGIDB::AGONIST::Gene:Compound	FIBROAD	
ADRB2	Gene	ENTREZ:154	Pirbuterol	Compound	DrugBank:DB01291	DGIDB::AGONIST::Gene:Compound	FIBROAD	
ADRB2	Gene	ENTREZ:154	Oxprenolol	Compound	DrugBank:DB01580	DGIDB::ANTAGONIST::Gene:Compound	FIBROAD	
ADRB2	Gene	ENTREZ:154	Penbutolol	Compound	DrugBank:DB01359	DGIDB::ANTAGONIST::Gene:Compound	FIBROAD	
ADRB2	Gene	ENTREZ:154	Norepinephrine	Compound	DrugBank:DB00368	DGIDB::AGONIST::Gene:Compound	FIBROAD	
ADRB2	Gene	ENTREZ:154	Bambuterol	Compound	DrugBank:DB01408	DGIDB::AGONIST::Gene:Compound	FIBROAD	
ADRB2	Gene	ENTREZ:154	Indacaterol	Compound	DrugBank:DB05039	DGIDB::AGONIST::Gene:Compound	FIBROAD	
ADRB2	Gene	ENTREZ:154	Droxidopa	Compound	DrugBank:DB06262	DGIDB::AGONIST::Gene:Compound	FIBROAD	
ADRB2	Gene	ENTREZ:154	Metoprolol	Compound	DrugBank:DB00264	DGIDB::ANTAGONIST::Gene:Compound	FIBROAD	
ADRB2	Gene	ENTREZ:154	Betaxolol	Compound	DrugBank:DB00195	DGIDB::ANTAGONIST::Gene:Compound	FIBROAD	
ADRB2	Gene	ENTREZ:154	Sotalol	Compound	DrugBank:DB00489	DGIDB::ANTAGONIST::Gene:Compound	FIBROAD	
ADRB2	Gene	ENTREZ:154	Bevantolol	Compound	DrugBank:DB01295	DGIDB::ANTAGONIST::Gene:Compound	FIBROAD	
ADRB2	Gene	ENTREZ:154	Acebutolol	Compound	DrugBank:DB01193	DGIDB::PARTIAL AGONIST::Gene:Compound	FIBROAD	
ADRB2	Gene	ENTREZ:154	Arbutamine	Compound	DrugBank:DB01102	DGIDB::AGONIST::Gene:Compound	FIBROAD	
ADRB2	Gene	ENTREZ:154	Dobutamine	Compound	DrugBank:DB00841	DGIDB::AGONIST::Gene:Compound	FIBROAD	
ADRB2	Gene	ENTREZ:154	Dipivefrin	Compound	DrugBank:DB00449	DGIDB::AGONIST::Gene:Compound	FIBROAD	
ADRB2	Gene	ENTREZ:154	Bopindolol	Compound	DrugBank:DB08807	DGIDB::PARTIAL AGONIST::Gene:Compound	FIBROAD	
ADRB2	Gene	ENTREZ:154	Bupranolol	Compound	DrugBank:DB08808	DGIDB::ANTAGONIST::Gene:Compound	FIBROAD	
ADRB2	Gene	ENTREZ:154	Nebivolol	Compound	DrugBank:DB04861	DGIDB::ANTAGONIST::Gene:Compound	FIBROAD	
ADRB2	Gene	ENTREZ:154	Ephedra sinica root	Compound	DrugBank:DB01363	DGIDB::AGONIST::Gene:Compound	FIBROAD	
ADRB2	Gene	ENTREZ:154	Asenapine	Compound	DrugBank:DB06216	DGIDB::ANTAGONIST::Gene:Compound	FIBROAD	
ADRB2	Gene	ENTREZ:154	Cabergoline	Compound	DrugBank:DB00248	DGIDB::BINDER::Gene:Compound	FIBROAD	
ADRB2	Gene	ENTREZ:154	Isoetharine	Compound	DrugBank:DB00221	DGIDB::AGONIST::Gene:Compound	FIBROAD	
ADRB2	Gene	ENTREZ:154	Atenolol	Compound	DrugBank:DB00335	DGIDB::ANTAGONIST::Gene:Compound	FIBROAD	
ADRB2	Gene	ENTREZ:154	Phenylpropanolamine	Compound	DrugBank:DB00397	DGIDB::AGONIST::Gene:Compound	FIBROAD	
ADRB2	Gene	ENTREZ:154	Olodaterol	Compound	DrugBank:DB09080	DGIDB::AGONIST::Gene:Compound	FIBROAD	
ADRB2	Gene	ENTREZ:154	Vilanterol	Compound	DrugBank:DB09082	DGIDB::AGONIST::Gene:Compound	FIBROAD	
ADRB2	Gene	ENTREZ:154	Celiprolol	Compound	DrugBank:DB04846	DGIDB::AGONIST::Gene:Compound	FIBROAD	
ADRB2	Gene	ENTREZ:154	Levosalbutamol	Compound	DrugBank:DB13139	DGIDB::AGONIST::Gene:Compound	FIBROAD	
ADRB2	Gene	ENTREZ:154	Propafenone	Compound	DrugBank:DB01182	DGIDB::ANTAGONIST::Gene:Compound	FIBROAD	
ADRB2	Gene	ENTREZ:154	Arotinolol	Compound	DrugBank:DB09204	DGIDB::ANTAGONIST::Gene:Compound	FIBROAD	
ADRB2	Gene	ENTREZ:154	Doxofylline	Compound	DrugBank:DB09273	DGIDB::AGONIST::Gene:Compound	FIBROAD	
ADRB2	Gene	ENTREZ:154	Protokylol	Compound	DrugBank:DB06814	DGIDB::AGONIST::Gene:Compound	FIBROAD	
ADRB2	Gene	ENTREZ:154	Racepinephrine	Compound	DrugBank:DB11124	DGIDB::AGONIST::Gene:Compound	FIBROAD	
ADRB2	Gene	ENTREZ:154	Etafedrine	Compound	DrugBank:DB11587	DGIDB::AGONIST::Gene:Compound	FIBROAD	
ADRB2	Gene	ENTREZ:154	Bedoradrine	Compound	DrugBank:DB05590	DGIDB::AGONIST::Gene:Compound	FIBROAD	
ADRB2	Gene	ENTREZ:154	Aripiprazole	Compound	DrugBank:DB01238	DGIDB::BINDER::Gene:Compound	FIBROAD	
ADRB2	Gene	ENTREZ:154	Ephedrine	Compound	DrugBank:DB01364	DGIDB::AGONIST::Gene:Compound	FIBROAD	
NOX1	Gene	ENTREZ:27035	Oxygen	Compound	DrugBank:DB09140	DGIDB::AGONIST::Gene:Compound	FIBROAD	
CXCL12	Gene	ENTREZ:6387	Tinzaparin	Compound	DrugBank:DB06822	DGIDB::BINDER::Gene:Compound	FIBROAD	
PARP1	Gene	ENTREZ:142	Nicotinamide	Compound	DrugBank:DB02701	DGIDB::BINDER::Gene:Compound	FIBROAD	
PARP1	Gene	ENTREZ:142	Olaparib	Compound	DrugBank:DB09074	DGIDB::INHIBITOR::Gene:Compound	FIBROAD	
PARP1	Gene	ENTREZ:142	Rucaparib	Compound	DrugBank:DB12332	DGIDB::ANTAGONIST::Gene:Compound	FIBROAD	
PARP1	Gene	ENTREZ:142	Niraparib	Compound	DrugBank:DB11793	DGIDB::ANTAGONIST::Gene:Compound	FIBROAD	
PARP1	Gene	ENTREZ:142	Talazoparib	Compound	DrugBank:DB11760	DGIDB::INHIBITOR::Gene:Compound	FIBROAD	
