Interactor1,Category1,Interactor2,Category2,Methods,Databases_source,References,Score
MAPK1,mRNA,NFYA,protein,ChIP-seq,ChIPBase,None,0.5483
MAPK1,mRNA,LIN28A,protein,CLIP-seq,starBase,None,0.5483
MAPK1,mRNA,EBF1,protein,ChIP-seq,ChIPBase,None,0.5483
MAPK1,mRNA,CAPRIN1,protein,CLIP-seq,starBase,None,0.5483
MAPK1,mRNA,STAT1,protein,ChIP-seq,ChIPBase,None,0.5483
MAPK1,mRNA,E2F6,protein,ChIP-seq,ChIPBase,None,0.5483
MAPK1,mRNA,GTF2B,protein,ChIP-seq,ChIPBase,None,0.5483
MAPK1,mRNA,QKI,protein,CLIP-seq,starBase,None,0.5483
MAPK1,mRNA,MED12,protein,ChIP-seq,ChIPBase,None,0.5483
MAPK1,mRNA,BHLHE40,protein,ChIP-seq,ChIPBase,None,0.5483
MAPK1,mRNA,TIA1,protein,CLIP-seq,starBase,None,0.5483
MAPK1,mRNA,SMARCA4,protein,ChIP-seq,ChIPBase,None,0.5483
MAPK1,mRNA,FMR1,protein,CLIP-seq,starBase,None,0.5483
MAPK1,mRNA,STAT2,protein,ChIP-seq,ChIPBase,None,0.5483
MAPK1,mRNA,LIN28B,protein,CLIP-seq,starBase,None,0.5483
MAPK1,mRNA,UPF1,protein,CLIP-seq,starBase,None,0.5483
MAPK1,mRNA,PBX3,protein,ChIP-seq,ChIPBase,None,0.5483
MAPK1,mRNA,MAX,protein,ChIP-seq,ChIPBase,None,0.5483
MAPK1,mRNA,SMAD4,protein,ChIP-seq,ChIPBase,None,0.5483
MAPK1,mRNA,ELAVL1,protein,CLIP-seq,starBase,None,0.5483
MAPK1,mRNA,HNRNPC,protein,CLIP-seq,starBase,None,0.5483
MAPK1,mRNA,BCL11A,protein,ChIP-seq,ChIPBase,None,0.5483
MAPK1,mRNA,ERG,protein,ChIP-seq,ChIPBase,None,0.5483
MAPK1,mRNA,SMARCC2,protein,ChIP-seq,ChIPBase,None,0.5483
MAPK1,mRNA,SMARCB1,protein,ChIP-seq,ChIPBase,None,0.5483
MAPK1,mRNA,TNRC6A,protein,CLIP-seq,starBase,None,0.5483
MAPK1,mRNA,FOS,protein,ChIP-seq,ChIPBase,None,0.5483
MAPK3,mRNA,EBF1,protein,ChIP-seq,ChIPBase,None,0.5483
MAPK3,mRNA,UPF1,protein,CLIP-seq,starBase,None,0.5483
MAPK3,mRNA,E2F6,protein,ChIP-seq,ChIPBase,None,0.5483
MAPK3,mRNA,SMARCC2,protein,ChIP-seq,ChIPBase,None,0.5483
MAPK3,mRNA,SMARCB1,protein,ChIP-seq,ChIPBase,None,0.5483
MAPK3,mRNA,MAX,protein,ChIP-seq,ChIPBase,None,0.5483
MAPK3,mRNA,GATA6,protein,ChIP-seq,ChIPBase,None,0.5483
MAPK3,mRNA,FMR1,protein,CLIP-seq,starBase,None,0.5483
MAPK3,mRNA,CAPRIN1,protein,CLIP-seq,starBase,None,0.5483
MAPK3,mRNA,IGF2BP1,protein,CLIP-seq,starBase,None,0.5483
MAPK3,mRNA,PBX3,protein,ChIP-seq,ChIPBase,None,0.5483
MAPK3,mRNA,HNF4A,protein,ChIP-seq,ChIPBase,None,0.5483
MAPK3,mRNA,REST,protein,ChIP-seq,ChIPBase,None,0.5483
MAPK3,mRNA,JUND,protein,ChIP-seq,ChIPBase,None,0.5483
MAPK3,mRNA,JUN,protein,ChIP-seq,ChIPBase,None,0.5483
MAPK3,mRNA,POU2F2,protein,ChIP-seq,ChIPBase,None,0.5483
MAPK3,mRNA,DGCR8,protein,CLIP-seq,starBase,None,0.5483
MAPK3,mRNA,HEY1,protein,ChIP-seq,ChIPBase,None,0.5483
MAPK3,mRNA,TCF12,protein,ChIP-seq,ChIPBase,None,0.5483
MAPK3,mRNA,SP1,protein,ChIP-seq,ChIPBase,None,0.5483
MAPK3,mRNA,E2F1,protein,ChIP-seq,ChIPBase,None,0.5483
MAPK3,mRNA,CTCF,protein,ChIP-seq,ChIPBase,None,0.5483
MAPK3,mRNA,IGF2BP3,protein,CLIP-seq,starBase,None,0.5483
MAPK3,mRNA,ESRRA,protein,ChIP-seq,ChIPBase,None,0.5483
MAPK3,mRNA,U2AF2,protein,CLIP-seq,starBase,None,0.5483
MAPK3,mRNA,CEBPB,protein,ChIP-seq,ChIPBase,None,0.5483
MAPK3,mRNA,RTCB,protein,CLIP-seq,starBase,None,0.5483
MAPK3,mRNA,EP300,protein,ChIP-seq,ChIPBase,None,0.5483
MAPK3,mRNA,E2F4,protein,ChIP-seq,ChIPBase,None,0.5483
MAPK3,mRNA,TAF1,protein,ChIP-seq,ChIPBase,None,0.5483
MAPK3,mRNA,BATF,protein,ChIP-seq,ChIPBase,None,0.5483
MAPK3,mRNA,EIF4A3,protein,CLIP-seq,starBase,None,0.5483
MAPK3,mRNA,IGF2BP2,protein,CLIP-seq,starBase,None,0.5483
MAPK3,mRNA,SMARCC1,protein,ChIP-seq,ChIPBase,None,0.5483
MAPK3,mRNA,MYC,protein,ChIP-seq,ChIPBase,None,0.5483
MAPK3,mRNA,LIN28A,protein,CLIP-seq,starBase,None,0.5483
MAPK3,mRNA,FUS,protein,CLIP-seq,starBase,None,0.5483
MAPK3,mRNA,STAT1,protein,ChIP-seq,ChIPBase,None,0.5483
MAPK3,mRNA,FOSL2,protein,ChIP-seq,ChIPBase,None,0.5483
MAPK3,mRNA,BHLHE40,protein,ChIP-seq,ChIPBase,None,0.5483
MAPK3,mRNA,CDX2,protein,ChIP-seq,ChIPBase,None,0.5483
MAPK3,mRNA,ELAVL1,protein,CLIP-seq,starBase,None,0.5483
MAPK3,mRNA,SREBF1,protein,ChIP-seq,ChIPBase,None,0.5483
MAPK3,mRNA,SMARCA4,protein,ChIP-seq,ChIPBase,None,0.5483
MAPK3,mRNA,CEBPA,protein,ChIP-seq,ChIPBase,None,0.5483
MAPK3,mRNA,SRSF1,protein,CLIP-seq,starBase,None,0.5483
MAPK8,mRNA,IGF2BP1,protein,CLIP-seq,starBase,None,0.5483
MAPK8,mRNA,HNF4A,protein,ChIP-seq,ChIPBase,None,0.5483
MAPK8,mRNA,ZC3H7B,protein,CLIP-seq,starBase,None,0.5483
MAPK8,mRNA,DGCR8,protein,CLIP-seq,starBase,None,0.5483
MAPK8,mRNA,IRF4,protein,ChIP-seq,ChIPBase,None,0.5483
MAPK8,mRNA,TIAL1,protein,CLIP-seq,starBase,None,0.5483
MAPK8,mRNA,FXR1,protein,CLIP-seq,starBase,None,0.5483
MAPK8,mRNA,IGF2BP3,protein,CLIP-seq,starBase,None,0.5483
MAPK8,mRNA,PTBP1,protein,CLIP-seq,starBase,None,0.5483
MAPK8,mRNA,U2AF2,protein,CLIP-seq,starBase,None,0.5483
MAPK8,mRNA,BATF,protein,ChIP-seq,ChIPBase,None,0.5483
MAPK8,mRNA,EIF4A3,protein,CLIP-seq,starBase,None,0.5483
MAPK8,mRNA,NANOG,protein,ChIP-seq,ChIPBase,None,0.5483
MAPK8,mRNA,FUS,protein,CLIP-seq,starBase,None,0.5483
MAPK8,mRNA,IGF2BP2,protein,CLIP-seq,starBase,None,0.5483
MAPK8,mRNA,TAF15,protein,CLIP-seq,starBase,None,0.5483
MAPK8,mRNA,LIN28A,protein,CLIP-seq,starBase,None,0.5483
MAPK8,mRNA,QKI,protein,CLIP-seq,starBase,None,0.5483
MAPK8,mRNA,ELAVL1,protein,CLIP-seq,starBase,None,0.5483
MAPK8,mRNA,TIA1,protein,CLIP-seq,starBase,None,0.5483
MAPK8,mRNA,HNRNPC,protein,CLIP-seq,starBase,None,0.5483
MAPK8,mRNA,PPARG,protein,ChIP-seq,ChIPBase,None,0.5483
MAPK8,mRNA,FMR1,protein,CLIP-seq,starBase,None,0.5483
MAPK8,mRNA,LIN28B,protein,CLIP-seq,starBase,None,0.5483
MAPK8,mRNA,UPF1,protein,CLIP-seq,starBase,None,0.5483
MAPK8,mRNA,GATA2,protein,ChIP-seq,ChIPBase,None,0.5483
MAPK8,mRNA,FOS,protein,ChIP-seq,ChIPBase,None,0.5483
MAPK8,mRNA,GATA6,protein,ChIP-seq,ChIPBase,None,0.5483
MAPK9,mRNA,TIAL1,protein,CLIP-seq,starBase,None,0.5483
MAPK9,mRNA,MYC,protein,ChIP-seq,ChIPBase,None,0.5483
MAPK9,mRNA,RAD21,protein,ChIP-seq,ChIPBase,None,0.5483
MAPK9,mRNA,FUS,protein,CLIP-seq,starBase,None,0.5483
MAPK9,mRNA,IGF2BP3,protein,CLIP-seq,starBase,None,0.5483
MAPK9,mRNA,PTBP1,protein,CLIP-seq,starBase,None,0.5483
MAPK9,mRNA,NFYB,protein,ChIP-seq,ChIPBase,None,0.5483
MAPK9,mRNA,U2AF2,protein,CLIP-seq,starBase,None,0.5483
MAPK9,mRNA,E2F4,protein,ChIP-seq,ChIPBase,None,0.5483
MAPK9,mRNA,RTCB,protein,CLIP-seq,starBase,None,0.5483
MAPK9,mRNA,TAF1,protein,ChIP-seq,ChIPBase,None,0.5483
MAPK9,mRNA,EIF4A3,protein,CLIP-seq,starBase,None,0.5483
MAPK9,mRNA,IGF2BP2,protein,CLIP-seq,starBase,None,0.5483
MAPK9,mRNA,SMARCC1,protein,ChIP-seq,ChIPBase,None,0.5483
MAPK9,mRNA,ELAVL1,protein,CLIP-seq,starBase,None,0.5483
MAPK9,mRNA,AR,protein,ChIP-seq,ChIPBase,None,0.5483
MAPK9,mRNA,HNRNPC,protein,CLIP-seq,starBase,None,0.5483
MAPK9,mRNA,MAX,protein,ChIP-seq,ChIPBase,None,0.5483
MAPK9,mRNA,LIN28A,protein,CLIP-seq,starBase,None,0.5483
MAPK9,mRNA,ERG,protein,ChIP-seq,ChIPBase,None,0.5483
MAPK9,mRNA,STAT1,protein,ChIP-seq,ChIPBase,None,0.5483
MAPK9,mRNA,CDX2,protein,ChIP-seq,ChIPBase,None,0.5483
MAPK9,mRNA,FOS,protein,ChIP-seq,ChIPBase,None,0.5483
MAPK9,mRNA,TIA1,protein,CLIP-seq,starBase,None,0.5483
MAPK9,mRNA,NFYA,protein,ChIP-seq,ChIPBase,None,0.5483
MAPK9,mRNA,SMARCA4,protein,ChIP-seq,ChIPBase,None,0.5483
MAPK9,mRNA,EBF1,protein,ChIP-seq,ChIPBase,None,0.5483
MAPK9,mRNA,SREBF1,protein,ChIP-seq,ChIPBase,None,0.5483
MAPK9,mRNA,LIN28B,protein,CLIP-seq,starBase,None,0.5483
MAPK9,mRNA,E2F6,protein,ChIP-seq,ChIPBase,None,0.5483
MAPK9,mRNA,UPF1,protein,CLIP-seq,starBase,None,0.5483
MAPK9,mRNA,SRSF1,protein,CLIP-seq,starBase,None,0.5483
MAPK9,mRNA,JUN,protein,ChIP-seq,ChIPBase,None,0.5483
MAPK9,mRNA,SMARCC2,protein,ChIP-seq,ChIPBase,None,0.5483
MAPK9,mRNA,SMARCB1,protein,ChIP-seq,ChIPBase,None,0.5483
MAPK9,mRNA,FMR1,protein,CLIP-seq,starBase,None,0.5483
MAPK9,mRNA,PBX3,protein,ChIP-seq,ChIPBase,None,0.5483
MAPK9,mRNA,TFAP2A,protein,ChIP-seq,ChIPBase,None,0.5483
MAPK9,mRNA,HNF4A,protein,ChIP-seq,ChIPBase,None,0.5483
MAPK9,mRNA,JUND,protein,ChIP-seq,ChIPBase,None,0.5483
MAPK9,mRNA,ZC3H7B,protein,CLIP-seq,starBase,None,0.5483
MAPK9,mRNA,REST,protein,ChIP-seq,ChIPBase,None,0.5483
MAPK9,mRNA,CAPRIN1,protein,CLIP-seq,starBase,None,0.5483
MAPK9,mRNA,HEY1,protein,ChIP-seq,ChIPBase,None,0.5483
MAPK9,mRNA,POLR3A,protein,ChIP-seq,ChIPBase,None,0.5483
MAPK9,mRNA,TCF12,protein,ChIP-seq,ChIPBase,None,0.5483
MAPK9,mRNA,DGCR8,protein,CLIP-seq,starBase,None,0.5483
MAPK9,mRNA,E2F1,protein,ChIP-seq,ChIPBase,None,0.5483
MAPK9,mRNA,SP1,protein,ChIP-seq,ChIPBase,None,0.5483
MAPK9,mRNA,CTCF,protein,ChIP-seq,ChIPBase,None,0.5483
MAPK9,mRNA,FXR2,protein,CLIP-seq,starBase,None,0.5483
MAPK9,mRNA,TCF7L2,protein,ChIP-seq,ChIPBase,None,0.5483
MFGE8,mRNA,IGF2BP1,protein,CLIP-seq,starBase,None,0.5483
MFGE8,mRNA,FUS,protein,CLIP-seq,starBase,None,0.5483
MFGE8,mRNA,CEBPA,protein,ChIP-seq,ChIPBase,None,0.5483
MFGE8,mRNA,DGCR8,protein,CLIP-seq,starBase,None,0.5483
MFGE8,mRNA,HEY1,protein,ChIP-seq,ChIPBase,None,0.5483
MFGE8,mRNA,EWSR1,protein,CLIP-seq,starBase,None,0.5483
MFGE8,mRNA,NR3C1,protein,ChIP-seq,ChIPBase,None,0.5483
MFGE8,mRNA,HNF4A,protein,ChIP-seq,ChIPBase,None,0.5483
MFGE8,mRNA,ERG,protein,ChIP-seq,ChIPBase,None,0.5483
MFGE8,mRNA,ZNF263,protein,ChIP-seq,ChIPBase,None,0.5483
MFGE8,mRNA,TCF7L2,protein,ChIP-seq,ChIPBase,None,0.5483
MFGE8,mRNA,PTBP1,protein,CLIP-seq,starBase,None,0.5483
MFGE8,mRNA,IGF2BP3,protein,CLIP-seq,starBase,None,0.5483
MFGE8,mRNA,GTF2B,protein,ChIP-seq,ChIPBase,None,0.5483
MFGE8,mRNA,E2F4,protein,ChIP-seq,ChIPBase,None,0.5483
MFGE8,mRNA,ELAVL1,protein,CLIP-seq,starBase,None,0.5483
MFGE8,mRNA,RTCB,protein,CLIP-seq,starBase,None,0.5483
MFGE8,mRNA,NELFE,protein,ChIP-seq,ChIPBase,None,0.5483
MFGE8,mRNA,JUN,protein,ChIP-seq,ChIPBase,None,0.5483
MFGE8,mRNA,TAF1,protein,ChIP-seq,ChIPBase,None,0.5483
MFGE8,mRNA,NANOG,protein,ChIP-seq,ChIPBase,None,0.5483
MFGE8,mRNA,EIF4A3,protein,CLIP-seq,starBase,None,0.5483
MFGE8,mRNA,IGF2BP2,protein,CLIP-seq,starBase,None,0.5483
MFGE8,mRNA,LIN28A,protein,CLIP-seq,starBase,None,0.5483
MFGE8,mRNA,CDX2,protein,ChIP-seq,ChIPBase,None,0.5483
MFGE8,mRNA,MED12,protein,ChIP-seq,ChIPBase,None,0.5483
MFGE8,mRNA,EBF1,protein,ChIP-seq,ChIPBase,None,0.5483
MFGE8,mRNA,CEBPB,protein,ChIP-seq,ChIPBase,None,0.5483
MFGE8,mRNA,SMARCA4,protein,ChIP-seq,ChIPBase,None,0.5483
MFGE8,mRNA,E2F6,protein,ChIP-seq,ChIPBase,None,0.5483
MFGE8,mRNA,SRSF1,protein,CLIP-seq,starBase,None,0.5483
MFGE8,mRNA,UPF1,protein,CLIP-seq,starBase,None,0.5483
MFGE8,mRNA,FMR1,protein,CLIP-seq,starBase,None,0.5483
MFGE8,mRNA,SMARCB1,protein,ChIP-seq,ChIPBase,None,0.5483
MMP1,mRNA,CDX2,protein,ChIP-seq,ChIPBase,None,0.5483
MMP1,mRNA,MAX,protein,ChIP-seq,ChIPBase,None,0.5483
MMP1,mRNA,ERG,protein,ChIP-seq,ChIPBase,None,0.5483
MMP1,mRNA,JUND,protein,ChIP-seq,ChIPBase,None,0.5483
MMP1,mRNA,EIF4A3,protein,CLIP-seq,starBase,None,0.5483
MMP1,mRNA,JUN,protein,ChIP-seq,ChIPBase,None,0.5483
MMP1,mRNA,CEBPA,protein,ChIP-seq,ChIPBase,None,0.5483
MMP1,mRNA,GATA6,protein,ChIP-seq,ChIPBase,None,0.5483
MMP1,mRNA,HNF4A,protein,ChIP-seq,ChIPBase,None,0.5483
MMP13,mRNA,EIF4A3,protein,CLIP-seq,starBase,None,0.5483
MMP13,mRNA,SMARCC1,protein,ChIP-seq,ChIPBase,None,0.5483
MMP13,mRNA,FOXA1,protein,ChIP-seq,ChIPBase,None,0.5483
MMP13,mRNA,FOSL2,protein,ChIP-seq,ChIPBase,None,0.5483
MMP13,mRNA,SMARCA4,protein,ChIP-seq,ChIPBase,None,0.5483
MMP13,mRNA,FUS,protein,CLIP-seq,starBase,None,0.5483
MMP13,mRNA,SMARCC2,protein,ChIP-seq,ChIPBase,None,0.5483
MMP13,mRNA,JUND,protein,ChIP-seq,ChIPBase,None,0.5483
MMP13,mRNA,HNF4A,protein,ChIP-seq,ChIPBase,None,0.5483
MMP13,mRNA,FOS,protein,ChIP-seq,ChIPBase,None,0.5483
MMP13,mRNA,DGCR8,protein,CLIP-seq,starBase,None,0.5483
MMP13,mRNA,JUN,protein,ChIP-seq,ChIPBase,None,0.5483
MMP13,mRNA,E2F4,protein,ChIP-seq,ChIPBase,None,0.5483
MMP13,mRNA,IL1B,protein,RT-PCR//Reporter Assay//Western Blot,RAID,19011694,0.9526
MMP14,mRNA,HNF4A,protein,ChIP-seq,ChIPBase,None,0.5483
MMP14,mRNA,LIN28A,protein,CLIP-seq,starBase,None,0.5483
MMP14,mRNA,CDX2,protein,ChIP-seq,ChIPBase,None,0.5483
MMP14,mRNA,PUM2,protein,CLIP-seq,starBase,None,0.5483
MMP14,mRNA,HEY1,protein,ChIP-seq,ChIPBase,None,0.5483
MMP14,mRNA,FUS,protein,CLIP-seq,starBase,None,0.5483
MMP14,mRNA,TAF1,protein,ChIP-seq,ChIPBase,None,0.5483
MMP14,mRNA,ZBTB33,protein,ChIP-seq,ChIPBase,None,0.5483
MMP14,mRNA,EIF4A3,protein,CLIP-seq,starBase,None,0.5483
MMP2,mRNA,CEBPA,protein,ChIP-seq,ChIPBase,None,0.5483
MMP2,mRNA,TIAL1,protein,CLIP-seq,starBase,None,0.5483
MMP2,mRNA,HNF4A,protein,ChIP-seq,ChIPBase,None,0.5483
MMP2,mRNA,CDX2,protein,ChIP-seq,ChIPBase,None,0.5483
MMP2,mRNA,HNRNPC,protein,CLIP-seq,starBase,None,0.5483
MMP2,mRNA,TAF1,protein,ChIP-seq,ChIPBase,None,0.5483
MMP2,mRNA,TIA1,protein,CLIP-seq,starBase,None,0.5483
MMP2,mRNA,LIN28A,protein,CLIP-seq,starBase,None,0.5483
MMP2,mRNA,SMAD4,protein,ChIP-seq,ChIPBase,None,0.5483
MMP2,mRNA,NANOG,protein,ChIP-seq,ChIPBase,None,0.5483
MMP2,mRNA,STAT1,protein,ChIP-seq,ChIPBase,None,0.5483
MMP2,mRNA,FUS,protein,CLIP-seq,starBase,None,0.5483
MMP2,mRNA,JUND,protein,ChIP-seq,ChIPBase,None,0.5483
MMP2,mRNA,CEBPB,protein,ChIP-seq,ChIPBase,None,0.5483
MMP2,mRNA,PPARG,protein,ChIP-seq,ChIPBase,None,0.5483
MMP2,mRNA,ELAVL4,protein,RT-PCR,RAID,25278027,0.7311
MMP2,mRNA,PTBP1,protein,CLIP-seq,starBase,None,0.5483
MMP2,mRNA,SMAD3,protein,ChIP-seq,ChIPBase,None,0.5483
MMP2,mRNA,SRSF1,protein,CLIP-seq,starBase,None,0.5483
MMP3,mRNA,CDX2,protein,ChIP-seq,ChIPBase,None,0.5483
MMP3,mRNA,FOS,protein,ChIP-seq,ChIPBase,None,0.5483
MMP3,mRNA,GATA6,protein,ChIP-seq,ChIPBase,None,0.5483
MMP3,mRNA,JUN,protein,ChIP-seq,ChIPBase,None,0.5483
MMP3,mRNA,HNF4A,protein,ChIP-seq,ChIPBase,None,0.5483
MMP7,mRNA,JUN,protein,ChIP-seq,ChIPBase,None,0.5483
MMP7,mRNA,SMARCC1,protein,ChIP-seq,ChIPBase,None,0.5483
MMP7,mRNA,JUND,protein,ChIP-seq,ChIPBase,None,0.5483
MMP7,mRNA,CTCF,protein,ChIP-seq,ChIPBase,None,0.5483
MMP7,mRNA,GATA6,protein,ChIP-seq,ChIPBase,None,0.5483
MMP7,mRNA,HNF4A,protein,ChIP-seq,ChIPBase,None,0.5483
MMP7,mRNA,RAD21,protein,ChIP-seq,ChIPBase,None,0.5483
MMP8,mRNA,CEBPA,protein,ChIP-seq,ChIPBase,None,0.5483
MMP8,mRNA,GATA6,protein,ChIP-seq,ChIPBase,None,0.5483
MMP8,mRNA,HNF4A,protein,ChIP-seq,ChIPBase,None,0.5483
MMP8,mRNA,JUN,protein,ChIP-seq,ChIPBase,None,0.5483
MMP9,mRNA,SMAD4,protein,ChIP-seq,ChIPBase,None,0.5483
MMP9,mRNA,SPI1,protein,ChIP-seq,ChIPBase,None,0.5483
MMP9,mRNA,PBX3,protein,ChIP-seq,ChIPBase,None,0.5483
MMP9,mRNA,EBF1,protein,ChIP-seq,ChIPBase,None,0.5483
MMP9,mRNA,SMAD3,protein,ChIP-seq,ChIPBase,None,0.5483
MMP9,mRNA,EIF4A3,protein,CLIP-seq,starBase,None,0.5483
MMP9,mRNA,BCL3,protein,ChIP-seq,ChIPBase,None,0.5483
MMP9,mRNA,FUS,protein,CLIP-seq,starBase,None,0.5483
MMP9,mRNA,NANOG,protein,ChIP-seq,ChIPBase,None,0.5483
MMP9,mRNA,SP1,protein,ChIP-seq,ChIPBase,None,0.5483
MMP9,mRNA,ELAVL4,protein,RT-PCR,RAID,25278027,0.7311
MMP9,mRNA,GATA6,protein,ChIP-seq,ChIPBase,None,0.5483
MMP9,mRNA,POU2F2,protein,ChIP-seq,ChIPBase,None,0.5483
MMP9,mRNA,DGCR8,protein,CLIP-seq,starBase,None,0.5483
MMP9,mRNA,ETS1,protein,ChIP-seq,ChIPBase,None,0.5483
MMP9,mRNA,BATF,protein,ChIP-seq,ChIPBase,None,0.5483
MMP9,mRNA,REST,protein,ChIP-seq,ChIPBase,None,0.5483
MMP9,mRNA,HNF4A,protein,ChIP-seq,ChIPBase,None,0.5483
MMP9,mRNA,BDP1,protein,ChIP-seq,ChIPBase,None,0.5483
MMP9,mRNA,FOXH1,protein,ChIP-seq,ChIPBase,None,0.5483
MMP9,mRNA,POU5F1,protein,ChIP-seq,ChIPBase,None,0.5483
MMP9,mRNA,BCL11A,protein,ChIP-seq,ChIPBase,None,0.5483
MMP9,mRNA,TNF,protein,RT-PCR,RAID,17560598,0.7311
MYC,mRNA,FOSL2,protein,ChIP-seq,ChIPBase,None,0.5483
MYC,mRNA,ZBTB33,protein,ChIP-seq,ChIPBase,None,0.5483
MYC,mRNA,IGF2BP1,protein,RIP (RNA Immunoprecipitation)//RT-PCR//Nucleic acid uv cross-linking assay//Reporter Assay//Footprinting//Northern Blot//EMSA (electrophoretic mobility shift assay)//Mass spectrometry//Western Blot//Copurification//CLIP-seq,RAID//starBase,23069990//16541107//17264115//19029303//24395596,1
MYC,mRNA,JUN,protein,ChIP-seq,ChIPBase,None,0.5483
MYC,mRNA,TIAL1,protein,RT-PCR//IP (immunoprecipitation)//CLIP-seq,RAID//starBase,17486099,0.9462
MYC,mRNA,AGO2,protein,RIP (RNA Immunoprecipitation)//Western Blot//RT-PCR,RAID,23303783,0.9526
MYC,mRNA,ELAVL2,protein,ELISA (enzyme linked immunosorbent assay)//RIP (RNA Immunoprecipitation)//RT-PCR//Nucleic acid uv cross-linking assay//RNase Protection Assay//EMSA (electrophoretic mobility shift assay),RAID,7972035//8497264//10710437,0.9975
MYC,mRNA,IRF4,protein,ChIP-seq,ChIPBase,None,0.5483
MYC,mRNA,SMARCA4,protein,ChIP-seq,ChIPBase,None,0.5483
MYC,mRNA,CEBPA,protein,ChIP-seq,ChIPBase,None,0.5483
MYC,mRNA,NR2C2,protein,ChIP-seq,ChIPBase,None,0.5483
MYC,mRNA,ELAVL4,protein,ELISA (enzyme linked immunosorbent assay),RAID,10100634//10710437,0.7311
MYC,mRNA,HM13,protein,RIP (RNA Immunoprecipitation)//Reporter Assay//RT-PCR,RAID,15753088,0.9526
MYC,mRNA,NFYA,protein,ChIP-seq,ChIPBase,None,0.5483
MYC,mRNA,E2F4,protein,ChIP-seq,ChIPBase,None,0.5483
MYC,mRNA,TFAP2A,protein,ChIP-seq,ChIPBase,None,0.5483
MYC,mRNA,GATA2,protein,ChIP-seq,ChIPBase,None,0.5483
MYC,mRNA,FOXP2,protein,ChIP-seq,ChIPBase,None,0.5483
MYC,mRNA,SRF,protein,ChIP-seq,ChIPBase,None,0.5483
MYC,mRNA,TYMS,protein,EMSA (electrophoretic mobility shift assay),RAID,8869745,0.7311
MYC,mRNA,TCF7L2,protein,ChIP-seq,ChIPBase,None,0.5483
MYC,mRNA,GATA6,protein,ChIP-seq,ChIPBase,None,0.5483
MYC,mRNA,MED12,protein,ChIP-seq,ChIPBase,None,0.5483
MYC,mRNA,NR3C1,protein,ChIP-seq,ChIPBase,None,0.5483
MYC,mRNA,HNF4A,protein,ChIP-seq,ChIPBase,None,0.5483
MYC,mRNA,TIA1,protein,CLIP-seq,starBase,None,0.5483
MYC,mRNA,LIN28B,protein,CLIP-seq,starBase,None,0.5483
MYC,mRNA,RTCB,protein,CLIP-seq,starBase,None,0.5483
MYC,mRNA,CTCF,protein,ChIP-seq,ChIPBase,None,0.5483
MYC,mRNA,UPF1,protein,CLIP-seq,starBase,None,0.5483
MYC,mRNA,POU2F2,protein,ChIP-seq,ChIPBase,None,0.5483
MYC,mRNA,CDX2,protein,ChIP-seq,ChIPBase,None,0.5483
MYC,mRNA,SRSF1,protein,CLIP-seq,starBase,None,0.5483
MYC,mRNA,SMARCB1,protein,ChIP-seq,ChIPBase,None,0.5483
MYC,mRNA,PTBP1,protein,RIP (RNA Immunoprecipitation)//Western Blot//CLIP-seq,starBase//RAID,26656491,0.9462
MYC,mRNA,REST,protein,ChIP-seq,ChIPBase,None,0.5483
MYC,mRNA,HNRNPD,protein,RIP (RNA Immunoprecipitation)//Western Blot//IP (immunoprecipitation)//Reporter Assay//RT-PCR,RAID,23303783//17486099//21956942//26656491,0.9933
MYC,mRNA,ELAVL3,protein,ELISA (enzyme linked immunosorbent assay),RAID,10100634//10710437,0.7311
MYC,mRNA,FLI1,protein,ChIP-seq,ChIPBase,None,0.5483
MYC,mRNA,EBF1,protein,ChIP-seq,ChIPBase,None,0.5483
MYC,mRNA,GTF2B,protein,ChIP-seq,ChIPBase,None,0.5483
MYC,mRNA,HEY1,protein,ChIP-seq,ChIPBase,None,0.5483
MYC,mRNA,SMARCC2,protein,ChIP-seq,ChIPBase,None,0.5483
MYC,mRNA,GATA1,protein,ChIP-seq,ChIPBase,None,0.5483
MYC,mRNA,E2F6,protein,ChIP-seq,ChIPBase,None,0.5483
MYC,mRNA,EIF4A3,protein,CLIP-seq,starBase,None,0.5483
MYC,mRNA,IGF2BP3,protein,EMSA (electrophoretic mobility shift assay)//Nucleic acid uv cross-linking assay//CLIP-seq,RAID//starBase,16541107,0.9462
MYC,mRNA,IGF2BP2,protein,EMSA (electrophoretic mobility shift assay)//Nucleic acid uv cross-linking assay//CLIP-seq,RAID//starBase,16541107,0.9462
MYC,mRNA,FMR1,protein,CLIP-seq,starBase,None,0.5483
MYC,mRNA,NELFE,protein,ChIP-seq,ChIPBase,None,0.5483
MYC,mRNA,FUS,protein,CLIP-seq,starBase,None,0.5483
MYC,mRNA,TAF1,protein,ChIP-seq,ChIPBase,None,0.5483
MYC,mRNA,AR,protein,ChIP-seq,ChIPBase,None,0.5483
MYC,mRNA,SMAD4,protein,ChIP-seq,ChIPBase,None,0.5483
MYC,mRNA,EIF4E,protein,RIP (RNA Immunoprecipitation)//Western Blot,RAID,26603836,0.8808
MYC,mRNA,RXRA,protein,ChIP-seq,ChIPBase,None,0.5483
MYC,mRNA,TCF12,protein,ChIP-seq,ChIPBase,None,0.5483
MYC,mRNA,SPI1,protein,ChIP-seq,ChIPBase,None,0.5483
MYC,mRNA,PUM2,protein,CLIP-seq,starBase,None,0.5483
