relation_type	source_name	source_type	source_id	target_name	target_type	target_id	key_sentence	pmids	resource
Hetionet::DpS::Disease:Symptom	long COVID	Disease	MONDO:0100233	Cough	Symptom	SYMP:0000614	"TABLE 3 Comparison of symptoms, ME/CFS, and Long COVID."	37342500	CustomKB
Hetionet::DpS::Disease:Symptom	long COVID	Disease	MONDO:0100233	malaise	Symptom	SYMP:0019176	"TABLE 3 Comparison of symptoms, ME/CFS, and Long COVID."	37342500	CustomKB
Hetionet::DpS::Disease:Symptom	long COVID	Disease	MONDO:0100233	Headache	Symptom	SYMP:0000504	"TABLE 3 Comparison of symptoms, ME/CFS, and Long COVID."	37342500	CustomKB
Hetionet::DpS::Disease:Symptom	long COVID	Disease	MONDO:0100233	Sleep Disorders	Symptom	SYMP:0000566	"TABLE 3 Comparison of symptoms, ME/CFS, and Long COVID."	37342500	CustomKB
Hetionet::DpS::Disease:Symptom	long COVID	Disease	MONDO:0100233	decreased appetite	Symptom	SYMP:0000245	"TABLE 3 Comparison of symptoms, ME/CFS, and Long COVID."	37342500	CustomKB
Hetionet::DpS::Disease:Symptom	long COVID	Disease	MONDO:0100233	palpitation	Symptom	SYMP:0000530	"TABLE 3 Comparison of symptoms, ME/CFS, and Long COVID."	37342500	CustomKB
Hetionet::DpS::Disease:Symptom	long COVID	Disease	MONDO:0100233	breathing problems	Symptom	SYMP:0000868	"TABLE 3 Comparison of symptoms, ME/CFS, and Long COVID."	37342500	CustomKB
Hetionet::DpS::Disease:Symptom	long COVID	Disease	MONDO:0100233	Nausea	Symptom	SYMP:0000458	"TABLE 3 Comparison of symptoms, ME/CFS, and Long COVID."	37342500	CustomKB
Hetionet::DpS::Disease:Symptom	long COVID	Disease	MONDO:0100233	Chills	Symptom	SYMP:0019174	"TABLE 3 Comparison of symptoms, ME/CFS, and Long COVID."	37342500	CustomKB
Hetionet::DpS::Disease:Symptom	long COVID	Disease	MONDO:0100233	rash	Symptom	SYMP:0000487	"TABLE 3 Comparison of symptoms, ME/CFS, and Long COVID."	37342500	CustomKB
Hetionet::DpS::Disease:Symptom	long COVID	Disease	MONDO:0100233	hair loss	Symptom	SYMP:0000440	"TABLE 3 Comparison of symptoms, ME/CFS, and Long COVID."	37342500	CustomKB
Hetionet::DpS::Disease:Symptom	chronic fatigue syndrome	Disease	MONDO:0005404	Tinnitus	Symptom	SYMP:0000393	"TABLE 3 Comparison of symptoms, ME/CFS, and Long COVID."	37342500	CustomKB
Hetionet::DpS::Disease:Symptom	chronic fatigue syndrome	Disease	MONDO:0005404	Fatigue	Symptom	SYMP:0019177	"TABLE 3 Comparison of symptoms, ME/CFS, and Long COVID."	37342500	CustomKB
Hetionet::DpS::Disease:Symptom	chronic fatigue syndrome	Disease	MONDO:0005404	Cough	Symptom	SYMP:0000614	"TABLE 3 Comparison of symptoms, ME/CFS, and Long COVID."	37342500	CustomKB
Hetionet::DpS::Disease:Symptom	chronic fatigue syndrome	Disease	MONDO:0005404	malaise	Symptom	SYMP:0019176	"TABLE 3 Comparison of symptoms, ME/CFS, and Long COVID."	37342500	CustomKB
Hetionet::DpS::Disease:Symptom	chronic fatigue syndrome	Disease	MONDO:0005404	Headache	Symptom	SYMP:0000504	"TABLE 3 Comparison of symptoms, ME/CFS, and Long COVID."	37342500	CustomKB
Hetionet::DpS::Disease:Symptom	chronic fatigue syndrome	Disease	MONDO:0005404	Sleep Disorders	Symptom	SYMP:0000566	"TABLE 3 Comparison of symptoms, ME/CFS, and Long COVID."	37342500	CustomKB
Hetionet::DpS::Disease:Symptom	chronic fatigue syndrome	Disease	MONDO:0005404	decreased appetite	Symptom	SYMP:0000245	" TABLE 3 Comparison of symptoms, ME/CFS, and Long COVID."	37342500	CustomKB
Hetionet::DpS::Disease:Symptom	chronic fatigue syndrome	Disease	MONDO:0005404	palpitation	Symptom	SYMP:0000530	"TABLE 3 Comparison of symptoms, ME/CFS, and Long COVID."	37342500	CustomKB
Hetionet::DpS::Disease:Symptom	chronic fatigue syndrome	Disease	MONDO:0005404	breathing problems	Symptom	SYMP:0000868	"TABLE 3 Comparison of symptoms, ME/CFS, and Long COVID."	37342500	CustomKB
Hetionet::DpS::Disease:Symptom	chronic fatigue syndrome	Disease	MONDO:0005404	Nausea	Symptom	SYMP:0000458	"TABLE 3 Comparison of symptoms, ME/CFS, and Long COVID."	37342500	CustomKB
Hetionet::DpS::Disease:Symptom	chronic fatigue syndrome	Disease	MONDO:0005404	Chills	Symptom	SYMP:0019174	"TABLE 3 Comparison of symptoms, ME/CFS, and Long COVID."	37342500	CustomKB
Hetionet::DpS::Disease:Symptom	chronic fatigue syndrome	Disease	MONDO:0005404	Pelvic Pain	Symptom	MESH:D017699	"See Figure 1 for a summary of the female reproductive conditions we review in Long COVID, ME/CFS, POTS, and EDS."	37234076	CustomKB
Hetionet::DpS::Disease:Symptom	long COVID	Disease	MONDO:0100233	Neurogenic Inflammation	Symptom	MESH:D020078	" We believe the ME/CFS-like ongoing effects of Long COVID are arising by very similar mechanisms involving neuroinflammation, but likely with some unique signaling, resulting from the pathology of the initial SARS-CoV-2 infection."	35693009	CustomKB
Hetionet::DpS::Disease:Symptom	long COVID	Disease	MONDO:0100233	chest tightness	Symptom	SYMP:0020032	The included long COVID studies are shown in Table 1.	33925784	CustomKB
Hetionet::DpS::Disease:Symptom	long COVID	Disease	MONDO:0100233	Dyspnea	Symptom	SYMP:0019153	The included long COVID studies are shown in Table 1.	33925784	CustomKB
Hetionet::DpS::Disease:Symptom	long COVID	Disease	MONDO:0100233	insomnia	Symptom	SYMP:0000571	"Multiple organ systems are affected, such as psychological or psychiatric (insomnia, anxiety and depression), neurological (cognitive impairments involving memory and concentration, headache, dizziness and peripheral neuropathy), ear, nose, and throat (rhinorrhoea, smell and taste alterations, earache, tinnitus, cough, and sore throat), respiratory (dyspnoea and cough), cardiovascular (chest pain, palpitations and tachycardia), gastrointestinal (abdominal pain, nausea and diarrhoea), generalised (chills, pain and fever) and musculoskeletal (fatigue, myalgia and joint pain)."	34888989	CustomKB
Hetionet::DpS::Disease:Symptom	long COVID	Disease	MONDO:0100233	anxiety	Symptom	SYMP:0000412	"Multiple organ systems are affected, such as psychological or psychiatric (insomnia, anxiety and depression), neurological (cognitive impairments involving memory and concentration, headache, dizziness and peripheral neuropathy), ear, nose, and throat (rhinorrhoea, smell and taste alterations, earache, tinnitus, cough, and sore throat), respiratory (dyspnoea and cough), cardiovascular (chest pain, palpitations and tachycardia), gastrointestinal (abdominal pain, nausea and diarrhoea), generalised (chills, pain and fever) and musculoskeletal (fatigue, myalgia and joint pain)."	34888989	CustomKB
Hetionet::DpS::Disease:Symptom	long COVID	Disease	MONDO:0100233	depression	Symptom	SYMP:0000022	"Multiple organ systems are affected, such as psychological or psychiatric (insomnia, anxiety and depression), neurological (cognitive impairments involving memory and concentration, headache, dizziness and peripheral neuropathy), ear, nose, and throat (rhinorrhoea, smell and taste alterations, earache, tinnitus, cough, and sore throat), respiratory (dyspnoea and cough), cardiovascular (chest pain, palpitations and tachycardia), gastrointestinal (abdominal pain, nausea and diarrhoea), generalised (chills, pain and fever) and musculoskeletal (fatigue, myalgia and joint pain)."	34888989	CustomKB
Hetionet::DpS::Disease:Symptom	long COVID	Disease	MONDO:0100233	Chest Pain	Symptom	SYMP:0000576	"Multiple organ systems are affected, such as psychological or psychiatric (insomnia, anxiety and depression), neurological (cognitive impairments involving memory and concentration, headache, dizziness and peripheral neuropathy), ear, nose, and throat (rhinorrhoea, smell and taste alterations, earache, tinnitus, cough, and sore throat), respiratory (dyspnoea and cough), cardiovascular (chest pain, palpitations and tachycardia), gastrointestinal (abdominal pain, nausea and diarrhoea), generalised (chills, pain and fever) and musculoskeletal (fatigue, myalgia and joint pain)."	34888989	CustomKB
Hetionet::DpS::Disease:Symptom	long COVID	Disease	MONDO:0100233	palpitation	Symptom	SYMP:0000530	"Multiple organ systems are affected, such as psychological or psychiatric (insomnia, anxiety and depression), neurological (cognitive impairments involving memory and concentration, headache, dizziness and peripheral neuropathy), ear, nose, and throat (rhinorrhoea, smell and taste alterations, earache, tinnitus, cough, and sore throat), respiratory (dyspnoea and cough), cardiovascular (chest pain, palpitations and tachycardia), gastrointestinal (abdominal pain, nausea and diarrhoea), generalised (chills, pain and fever) and musculoskeletal (fatigue, myalgia and joint pain)."	34888989	CustomKB
Hetionet::DpS::Disease:Symptom	long COVID	Disease	MONDO:0100233	tachycardia	Symptom	SYMP:0000529	"Multiple organ systems are affected, such as psychological or psychiatric (insomnia, anxiety and depression), neurological (cognitive impairments involving memory and concentration, headache, dizziness and peripheral neuropathy), ear, nose, and throat (rhinorrhoea, smell and taste alterations, earache, tinnitus, cough, and sore throat), respiratory (dyspnoea and cough), cardiovascular (chest pain, palpitations and tachycardia), gastrointestinal (abdominal pain, nausea and diarrhoea), generalised (chills, pain and fever) and musculoskeletal (fatigue, myalgia and joint pain)."	34888989	CustomKB
Hetionet::DpS::Disease:Symptom	long COVID	Disease	MONDO:0100233	disorientation	Symptom	SYMP:0000023	"Brain fog, or disorientation, forgetfulness, inability to focus, exhaustion, and poor mental energy, is, therefore, an important developing consequence of COVID-19 infection."	36358996	CustomKB
Hetionet::DpS::Disease:Symptom	Headache	Symptom	SYMP:0000504	Migraine Disorders	Disease	MONDO:0005277	Some migrainelike features of the headache during the acute phase were associated with long COVID headache.	35915417	CustomKB
Hetionet::DpS::Disease:Symptom	Headache	Symptom	SYMP:0000504	Hypercapnia	Disease	MESH:D006935	The first theories that were considered regarding COVID-19 headache pathophysiology was hypercapnia.	35915417	CustomKB
Hetionet::DpS::Disease:Symptom	long COVID	Disease	MONDO:0100233	palpitation	Symptom	SYMP:0000530	"Long-COVID-19 syndrome was characterized by a combination of non-specific symptoms, especially chest pain and palpitations."	35647070	CustomKB
Hetionet::DpS::Disease:Symptom	long COVID	Disease	MONDO:0100233	Chest Pain	Symptom	SYMP:0000576	" Long-COVID-19 syndrome was characterized by a combination of non-specific symptoms, especially chest pain and palpitations."	35647070	CustomKB
Hetionet::DrD::Disease:Disease	delayed orthostatic hypotension (dOH)	Disease	MONDO:0005469	chronic fatigue syndrome/myalgic encephalomyelitis (ME/CFS)	Disease	MONDO:0005404	"During HUT, extracranial Doppler measurements demonstrate that CBF is reduced in ME/CFS patients with POTS, dOH, and even in those without HR/BP abnormalities."	32140630	CustomKB
Hetionet::DrD::Disease:Disease	postural orthostatic tachycardia syndrome (POTS)	Disease	MONDO:0011479	chronic fatigue syndrome/myalgic encephalomyelitis (ME/CFS)	Disease	MONDO:0005404	"During HUT, extracranial Doppler measurements demonstrate that CBF is reduced in ME/CFS patients with POTS, dOH, and even in those without HR/BP abnormalities."	32140630	CustomKB
Hetionet::DrD::Disease:Disease	postural tachycardia syndrome	Disease	MONDO:0011479	myalgic encephalomyelitis/chronic fatigue syndrome (ME/CFS)	Disease	MONDO:0005404	"These include neuromuscular limitations that could be treated with manual forms of therapy, orthostatic intolerance and POTS for which there are multiple medications and non-pharmacologic therapies, treatable allergic and mast cell phenomena, and neurologic abnormalities that may require specific treatment."	33996867	CustomKB
Hetionet::DrD::Disease:Disease	myalgic encephalomyelitis/chronic fatigue syndrome (ME/CFS)	Disease	MONDO:0005404	long COVID	Disease	MONDO:0100233	"Here we summarize what is known about the pathogenesis of ME/CFS and of 'acute' COVID-19, and we speculate that the pathogenesis of post-COVID-19 syndrome in some people may be similar to that of ME/CFS."	34175230	CustomKB
Hetionet::DrD::Disease:Disease	ME/CFS	Disease	MONDO:0005404	long COVID	Disease	MONDO:0100233	"In addition, there was a striking similarity in symptoms between long COVID and ME/CFS, suggesting that studies on the mechanism and treatment of ME/CFS may help prevent and treat long COVID and vice versa."	34682970	CustomKB
Hetionet::DrD::Disease:Disease	ME/CFS	Disease	MONDO:0005404	COVID-19	Disease	MONDO:0100096	"We discuss the implications of COVID-19, which has much in common with ME/CFS, with much overlap of symptoms, and propose a new taxonomic category, which we are terming post-active phase of infection syndromes (PAPIS) to include both."	34684049	CustomKB
Hetionet::DrD::Disease:Disease	myalgic encephalomyelitis/chronic fatigue syndrome (ME/CFS)	Disease	MONDO:0005404	heat stroke	Disease	MESH:D018883	We here provide an overview of the pathophysiological mechanisms during heat stroke and describe similar mechanisms found in myalgic encephalomyelitis/chronic fatigue syndrome (ME/CFS).	34966354	CustomKB
Hetionet::DrD::Disease:Disease	hyperhomocysteinemia	Disease	MONDO:0004743	Long COVID	Disease	MONDO:0100233	"Therefore, the incorporation of hyperhomocysteinemia will be discussed in relation to impaired FOCM in each of the previously listed clinical diseases."	35056324	CustomKB
Hetionet::DrD::Disease:Disease	long-haul COVID-19	Disease	MONDO:0100233	postural tachycardia syndrome (POTS)	Disease	MONDO:0011479	All long-haul COVID-19 patients developed POTS during tilt.	35056336	CustomKB
Hetionet::DrD::Disease:Disease	asthma bronchiale	Disease	MONDO:0004979	long COVID	Disease	MONDO:0100233	"We discover an immunoglobulin (Ig) signature, based on total IgM and IgG3 levels, which - combined with age, history of asthma bronchiale, and five symptoms during primary infection - is able to predict the risk of PACS independently of timepoint of blood sampling."	35078982	CustomKB
Hetionet::DrD::Disease:Disease	type 2 diabetes	Disease	MONDO:0005148	Post-acute sequelae of COVID-19 (PASC)	Disease	MONDO:0100233	"We resolved four PASC-anticipating risk factors at the time of initial COVID-19 diagnosis: type 2 diabetes, SARS-CoV-2 RNAemia, Epstein-Barr virus viremia, and specific auto-antibodies."	35216672	CustomKB
Hetionet::DrD::Disease:Disease	SARS-CoV-2 RNAemia	Disease	MONDO:0100318	Post-acute sequelae of COVID-19 (PASC)	Disease	MONDO:0100233	"We resolved four PASC-anticipating risk factors at the time of initial COVID-19 diagnosis: type 2 diabetes, SARS-CoV-2 RNAemia, Epstein-Barr virus viremia, and specific auto-antibodies."	35216672	CustomKB
Hetionet::DrD::Disease:Disease	Epstein-Barr virus viremia	Disease	MONDO:0005111	Post-acute sequelae of COVID-19 (PASC)	Disease	MONDO:0100233	"We resolved four PASC-anticipating risk factors at the time of initial COVID-19 diagnosis: type 2 diabetes, SARS-CoV-2 RNAemia, Epstein-Barr virus viremia, and specific auto-antibodies."	35216672	CustomKB
