relation_type	source_name	source_type	source_id	target_name	target_type	target_id	key_sentence	pmids	resource
Hetionet::DdG::Disease:Gene	HSPA1B	Gene	ENTREZ:3304	myalgic encephalomeyelitis/chronic fatigue syndrome	Disease	MONDO:0005404	"Specifically, genes related to cytokine signaling were overexpressed (CISH and CCR2), while genes related to helping protect cells from the adverse effects of stress were downregulated (HSPA1B and DDIT3)."	36769022	CustomKB
Hetionet::DdG::Disease:Gene	glutathione peroxidase	Gene	ENTREZ:2876	Long COVID	Disease	MONDO:0100233	"In conclusion, the impact of acute COVID-19 on the symptoms of Long COVID is partly mediated by OSTOX/ANTIOX, especially lowered Gpx and zinc, increased MPO and NO production and lipid peroxidation-associated aldehyde formation."	36280755	CustomKB
Hetionet::DdG::Disease:Gene	DDIT3	Gene	ENTREZ:1649	myalgic encephalomeyelitis/chronic fatigue syndrome	Disease	MONDO:0005404	"Specifically, genes related to cytokine signaling were overexpressed (CISH and CCR2), while genes related to helping protect cells from the adverse effects of stress were downregulated (HSPA1B and DDIT3)."	36769022	CustomKB
Hetionet::DdG::Disease:Gene	plasma Kallikrein	Gene	ENTREZ:3700	long COVID	Disease	MONDO:0100233	"Our most noteworthy findings were a reduced level of plasma Kallikrein compared to our controls, an increased level of platelet factor 4 (PF4) von Willebrand factor (VWF), and a marginally increased level of α-2 antiplasmin (α-2-AP)."	36131342	CustomKB
Hetionet::DdG::Disease:Gene	IL18	Gene	ENTREZ:3606	long COVID-19	Disease	MONDO:0100233	"In fact, IL-18 was even found to be reduced among PCS patients."	35954219	CustomKB
Hetionet::DdG::Disease:Gene	elastase	Gene	ENTREZ:1991	CFS	Disease	MONDO:0005404	"The 2-5A synthetase/RNase L pathway in CFS patients appears to be both up-regulated (i.e. increased levels of bioactive 2-5A synthetase and increased activity of the RNase L enzyme) and deregulated (elastase and calpain initiate 83 kDa RNase L proteolysis, generating two major fragments with molecular masses of 37 and 30 kDa, respectively)."	16277015	CustomKB
Hetionet::DlA::Disease:Anatomy	chronic fatigue syndrome	Disease	MONDO:0005404	heart	Anatomy	UBERON:0000948	"CFS is a unique disorder in that it is often a multisystem disorder, causing direct damage to major organs such as the kidney, heart, and lungs [2]."	37128534	CustomKB
Hetionet::DlA::Disease:Anatomy	chronic fatigue syndrome	Disease	MONDO:0005404	lung	Anatomy	UBERON:0002048	"CFS is a unique disorder in that it is often a multisystem disorder, causing direct damage to major organs such as the kidney, heart, and lungs [2]."	37128534	CustomKB
Hetionet::DlA::Disease:Anatomy	lungs	Anatomy	MESH:D008168	long COVID	Disease	MONDO:0100233	"Postacute sequelae of SARS-CoV-2 infection (PASC) include injury to the lungs, heart, kidneys, and brain that may produce a variety of symptoms."	34175230	CustomKB
Hetionet::DlA::Disease:Anatomy	long COVID	Disease	MONDO:0100233	muscle tissue	Anatomy	UBERON:0002385	"Multiple organ systems are affected, such as psychological or psychiatric (insomnia, anxiety and depression), neurological (cognitive impairments involving memory and concentration, headache, dizziness and peripheral neuropathy), ear, nose, and throat (rhinorrhoea, smell and taste alterations, earache, tinnitus, cough, and sore throat), respiratory (dyspnoea and cough), cardiovascular (chest pain, palpitations and tachycardia), gastrointestinal (abdominal pain, nausea and diarrhoea), generalised (chills, pain and fever) and musculoskeletal (fatigue, myalgia and joint pain)."	34888989	CustomKB
Hetionet::DlA::Disease:Anatomy	chronic fatigue syndrome	Disease	MONDO:0005404	kidney	Anatomy	UBERON:0002113	"CFS is a unique disorder in that it is often a multisystem disorder, causing direct damage to major organs such as the kidney, heart, and lungs [2]."	37128534	CustomKB
Hetionet::DlA::Disease:Anatomy	long COVID	Disease	MONDO:0100233	vagus nerve	Anatomy	UBERON:0001759	"Given the crucial role of the vagus nerve in the gut–brain axis, the author proposes that VNS could be a potential therapeutic approach for long COVID through its potent antiinflammatory activity."	37402856	CustomKB
Hetionet::DlA::Disease:Anatomy	long COVID	Disease	MONDO:0100233	pons	Anatomy	UBERON:0000988	The main interesting finding of these cases is that long COVID marked by cognitive complaints and deficits can be associated at least with hypometabolic regions of the brainstem and more especially of the pons.	35290729	CustomKB
Hetionet::DlA::Disease:Anatomy	kidneys	Anatomy	MESH:D007668	long COVID	Disease	MONDO:0100233	"Postacute sequelae of SARS-CoV-2 infection (PASC) include injury to the lungs, heart, kidneys, and brain that may produce a variety of symptoms."	34175230	CustomKB
Hetionet::DlA::Disease:Anatomy	trigeminovascular	Anatomy	UBERON:0001645	Long COVID headache	Symptom	SYMP:0000504	Persistent activation of the immune system and trigeminovascular activation are thought to play a role.	35915417	CustomKB
Hetionet::DlA::Disease:Anatomy	long COVID	Disease	MONDO:0100233	ear	Anatomy	UBERON:0001690	"Multiple organ systems are affected, such as psychological or psychiatric (insomnia, anxiety and depression), neurological (cognitive impairments involving memory and concentration, headache, dizziness and peripheral neuropathy), ear, nose, and throat (rhinorrhoea, smell and taste alterations, earache, tinnitus, cough, and sore throat), respiratory (dyspnoea and cough), cardiovascular (chest pain, palpitations and tachycardia), gastrointestinal (abdominal pain, nausea and diarrhoea), generalised (chills, pain and fever) and musculoskeletal (fatigue, myalgia and joint pain)."	34888989	CustomKB
Hetionet::DlA::Disease:Anatomy	pituitary gland	Anatomy	MESH:D010902	Myalgic encephalomyelitis/chronic fatigue syndrome (ME/CFS)	Disease	MONDO:0005404	suppression of the pituitary gland's pulsatile secretion of tropic hormones	33585528	CustomKB
Hetionet::DlA::Disease:Anatomy	heart	Anatomy	MESH:D006321	long COVID	Disease	MONDO:0100233	"Postacute sequelae of SARS-CoV-2 infection (PASC) include injury to the lungs, heart, kidneys, and brain that may produce a variety of symptoms."	34175230	CustomKB
Hetionet::DlA::Disease:Anatomy	brain	Anatomy	MESH:D001921	long COVID	Disease	MONDO:0100233	"Postacute sequelae of SARS-CoV-2 infection (PASC) include injury to the lungs, heart, kidneys, and brain that may produce a variety of symptoms."	34175230	CustomKB
Hetionet::DlA::Disease:Anatomy	hypertension	Disease	MONDO:0005044	Pulmonary	Anatomy	MESH:D008168	"Pulmonary structural changes such as hypertension, embolism and fibrosis are common in long COVID."	35449732	CustomKB
Hetionet::DlA::Disease:Anatomy	Pulmonary	Anatomy	MESH:D008168	long COVID	Disease	MONDO:0100233	"Pulmonary structural changes such as hypertension, embolism and fibrosis are common in long COVID."	35449732	CustomKB
Hetionet::DlA::Disease:Anatomy	long COVID	Disease	MONDO:0100233	cerebellar cortex	Anatomy	UBERON:0002129	"In addition, we have recently shown that, in long COVID patients, cognitive impairment in hospitalized and non-hospitalized individuals could be associated with hypometabolic areas of the cingulate cortex without affecting the brainstem."	35290729	CustomKB
Hetionet::DlA::Disease:Anatomy	long COVID	Disease	MONDO:0100233	locus ceruleus	Anatomy	UBERON:0002148	"In conclusion, these findings could suggest that cognitive deficits observed in these Long COVID patients could partly originate from the dysfunction of the locus coeruleus."	35290729	CustomKB
Hetionet::DlA::Disease:Anatomy	long COVID	Disease	MONDO:0100233	trigeminal nerve	Anatomy	UBERON:0001645	Activation of the trigeminal nerve is thought to be responsible for the symptoms of Long COVID headache.	35915417	CustomKB
Hetionet::DlA::Disease:Anatomy	pons	Anatomy	MESH:D011149	ME/CFS	Disease	MONDO:0005404	"Group comparisons with HC detected significantly larger volumes in ME/CFS for pons (p = 0.004) and whole brainstem (p = 0.01), and in long COVID for pons (p = 0.003), superior cerebellar peduncle (p = 0.009), and whole brainstem (p = 0.005)."	36937672	CustomKB
Hetionet::DlA::Disease:Anatomy	pons	Anatomy	MESH:D011149	long COVID	Disease	MONDO:0100233	"Group comparisons with HC detected significantly larger volumes in ME/CFS for pons (p = 0.004) and whole brainstem (p = 0.01), and in long COVID for pons (p = 0.003), superior cerebellar peduncle (p = 0.009), and whole brainstem (p = 0.005)."	36937672	CustomKB
Hetionet::DlA::Disease:Anatomy	brainstem	Anatomy	MESH:D001933	long COVID	Disease	MONDO:0100233	"Group comparisons with HC detected significantly larger volumes in ME/CFS for pons (p = 0.004) and whole brainstem (p = 0.01), and in long COVID for pons (p = 0.003), superior cerebellar peduncle (p = 0.009), and whole brainstem (p = 0.005)."	36937672	CustomKB
Hetionet::DlA::Disease:Anatomy	brainstem	Anatomy	MESH:D001933	ME/CFS	Disease	MONDO:0005404	"Group comparisons with HC detected significantly larger volumes in ME/CFS for pons (p = 0.004) and whole brainstem (p = 0.01), and in long COVID for pons (p = 0.003), superior cerebellar peduncle (p = 0.009), and whole brainstem (p = 0.005)."	36937672	CustomKB
Hetionet::DlA::Disease:Anatomy	superior cerebellar peduncle	Anatomy	UBERON:0002150	long COVID	Disease	MONDO:0100233	"Group comparisons with HC detected significantly larger volumes in ME/CFS for pons (p = 0.004) and whole brainstem (p = 0.01), and in long COVID for pons (p = 0.003), superior cerebellar peduncle (p = 0.009), and whole brainstem (p = 0.005)."	36937672	CustomKB
Hetionet::DlA::Disease:Anatomy	cardiac	Anatomy	MESH:D006321	ME/CFS	Disease	MONDO:0005404	"Overall, cardiac and haematological abnormalities are present within ME/CFS cohorts."	36963989	CustomKB
Hetionet::DlA::Disease:Anatomy	sympathetic	Anatomy	UBERON:0000013	myalgic encephalomyelitis/chronic fatigue syndrome	Disease	MONDO:0005404	"The meta-analysis results demonstrate that sleep is altered in ME/CFS, with changes seeming to differ between adolescent and adults, and suggesting sympathetic and parasympathetic nervous system alterations in ME/CFS."	36948138	CustomKB
Hetionet::DlA::Disease:Anatomy	parasympathetic nervous system	Anatomy	UBERON:0000011	myalgic encephalomyelitis/chronic fatigue syndrome	Disease	MONDO:0005404	"The meta-analysis results demonstrate that sleep is altered in ME/CFS, with changes seeming to differ between adolescent and adults, and suggesting sympathetic and parasympathetic nervous system alterations in ME/CFS."	36948138	CustomKB
Hetionet::DlA::Disease:Anatomy	histomorphological manifestations of hippocampal CA1 region	Anatomy	MESH:D056547	chronic fatigue syndrome	Disease	MONDO:0005404	"TEAS can improve the learning and memory ability of CFS rats, the mechanisms may be related to improving the neural structure of hippocampal CA1 region and up-regulating the expression levels of ERK/CREB/BDNF."	37186194	CustomKB
Hetionet::DlA::Disease:Anatomy	lung	Anatomy	MESH:D008168	long COVID	Disease	MONDO:0100233	"Pathological findings are mainly found after a severe acute course of COVID-19 and include radiological changes with characteristics of interstitial lung diseases, restrictive ventilation patterns and limitations in diffusion capacity as the most common pathological finding."	35925073	CustomKB
Hetionet::DlA::Disease:Anatomy	autonomic homeostasis	Anatomy	UBERON:0002410	myalgic encephalomyelitis/chronic fatigue syndrome	Disease	MONDO:0005404	"The CFS group was considered to be in a state of impaired autonomic homeostasis, with an increased likelihood that overstimulation would induce a pathological vagal reflex and the Reilly phenomenon would develop."	36655156	CustomKB
Hetionet::DlA::Disease:Anatomy	frontal cortex	Anatomy	UBERON:0001870	Chronic fatigue syndrome	Disease	MONDO:0005404	"It was found from the laboratory evaluation that there were changes in the structure of the frontal cortex, thalamus and other brain tissues; factors, including IFN-α and IL-10 in cerebrospinal fluid were found abnormal; results of oxidative and nitrosative stress and changes in neurobiochemical substances, e.g. hypothalamus hormone levels and neurotransmitter concentrations, were observed."	37363406	CustomKB
Hetionet::DlA::Disease:Anatomy	ovarian	Anatomy	MESH:D014599	Long COVID	Disease	MONDO:0100233	"We conduct a review of the literature documenting the female reproductive health impacts of Long COVID which may include disruptions to the menstrual cycle, gonadal function, ovarian sufficiency, menopause, and fertility, as well as symptom exacerbation around menstruation."	37234076	CustomKB
Hetionet::DlA::Disease:Anatomy	long COVID	Disease	MONDO:0100233	female gonad	Anatomy	UBERON:0000992	"LC may be associated with disruptions to the menstrual cycle, gonadal function, ovarian insufficiency, premature menopause, and fertility problems."	37234076	CustomKB
Hetionet::DlA::Disease:Anatomy	thalamus	Anatomy	MESH:D013788	Chronic fatigue syndrome	Disease	MONDO:0005404	"It was found from the laboratory evaluation that there were changes in the structure of the frontal cortex, thalamus and other brain tissues; factors, including IFN-α and IL-10 in cerebrospinal fluid were found abnormal; results of oxidative and nitrosative stress and changes in neurobiochemical substances, e.g. hypothalamus hormone levels and neurotransmitter concentrations, were observed."	37363406	CustomKB
Hetionet::DlA::Disease:Anatomy	long COVID	Disease	MONDO:0100233	nose	Anatomy	UBERON:0000004	"Multiple organ systems are affected, such as psychological or psychiatric (insomnia, anxiety and depression), neurological (cognitive impairments involving memory and concentration, headache, dizziness and peripheral neuropathy), ear, nose, and throat (rhinorrhoea, smell and taste alterations, earache, tinnitus, cough, and sore throat), respiratory (dyspnoea and cough), cardiovascular (chest pain, palpitations and tachycardia), gastrointestinal (abdominal pain, nausea and diarrhoea), generalised (chills, pain and fever) and musculoskeletal (fatigue, myalgia and joint pain)."	34888989	CustomKB
Hetionet::DlA::Disease:Anatomy	long COVID	Disease	MONDO:0100233	brainstem	Anatomy	UBERON:0002298	"The proposed PET metabolic pattern is easily identified upon visual interpretation in clinical routine for approximately one half of patients with suspected neurological long COVID, requiring special consideration for frontobasal paramedian regions, the brainstem and the cerebellum."	35320385	CustomKB
Hetionet::DlA::Disease:Anatomy	long COVID	Disease	MONDO:0100233	cerebellum	Anatomy	UBERON:0002037	"The proposed PET metabolic pattern is easily identified upon visual interpretation in clinical routine for approximately one half of patients with suspected neurological long COVID, requiring special consideration for frontobasal paramedian regions, the brainstem and the cerebellum."	35320385	CustomKB
