id,name,label,resource,accession_numbers,cas_number,unii,synonyms,inchi_key
DrugBank:DB08962,Glibornuride,Compound,DrugBank,,26944-48-9,VP83E7434R,Glibornurid|Glibornurida|Glibornuride|Glibornuridum,RMTYNAPTNBJHQI-LLDVTBCESA-N
DrugBank:DB08964,Gemeprost,Compound,DrugBank,,64318-79-2,45KZB1FOLS,"16,16-Dimethyl-trans-delta-2-PGE1 methyl ester|16,16-Dimethyl-trans-delta(sup 2)-prostaglandin E1 methyl ester|SC-37681",KYBOHGVERHWSSV-VNIVIJDLSA-N
DrugBank:DB08965,Fusafungine,Compound,DrugBank,,1393-87-9,65DD690W0C,Fusafungina|Fusafungine,MIZMDSVSLSIMSC-OGLSAIDSSA-N
DrugBank:DB08966,Fursultiamine,Compound,DrugBank,,804-30-8,05J61265PX,Fursultiamina|Fursultiamine|Fursultiaminum|Thiamin tetrahydrofurfuryl disulfide|Thiamine tetrahydrofurfuryl disulfide|TTFD,JTLXCMOFVBXEKD-FOWTUZBSSA-N
DrugBank:DB08967,Dimetotiazine,Compound,DrugBank,,7456-24-8,1FTA475ZDB,,VWNWVCJGUMZDIU-UHFFFAOYSA-N
DrugBank:DB08968,Fominoben,Compound,DrugBank,,18053-31-1,TJ2KK6NYJS,Fominoben|Fominobene|Fominobenum,KSNNEUZOAFRTDS-UHFFFAOYSA-N
DrugBank:DB08969,Flurothyl,Compound,DrugBank,,333-36-8,9Z467FG2YK,Flurotyl,KGPPDNUWZNWPSI-UHFFFAOYSA-N
DrugBank:DB08970,Fluprednidene,Compound,DrugBank,,2193-87-5,FA517NS3N7,,YVHXHNGGPURVOS-SBTDHBFYSA-N
DrugBank:DB08971,Fluocortolone,Compound,DrugBank,,152-97-6,65VXC1MH0J,Fluocortolona,GAKMQHDJQHZUTJ-ULHLPKEOSA-N
DrugBank:DB08972,Flumequine,Compound,DrugBank,,42835-25-6,UVG8VSP2SJ,Flumequine,DPSPPJIUMHPXMA-UHFFFAOYSA-N
DrugBank:DB08973,Fluclorolone acetonide,Compound,DrugBank,,3693-39-8,MG258KTA37,Flucloronide,NJNWEGFJCGYWQT-VSXGLTOVSA-N
DrugBank:DB08974,Flubendazole,Compound,DrugBank,,31430-15-6,R8M46911LR,(5-(4-fluorobenzoyl)-1H-benzimidazole-2-yl)carbamic acid methyl ester|Flubendazol|Flubendazole|Flubendazolum|methyl 5-(p-fluorobenzoyl)-2-benzimidazolecarbamate,CPEUVMUXAHMANV-UHFFFAOYSA-N
DrugBank:DB08975,Florantyrone,Compound,DrugBank,,519-95-9,UZ5LMI200P,,QOBAOSCOLAGPKI-UHFFFAOYSA-N
DrugBank:DB08976,Floctafenine,Compound,DrugBank,,23779-99-9,O04HVX6A9Q,Floctafenina|Floctafenine|Floctafeninum,APQPGQGAWABJLN-UHFFFAOYSA-N
DrugBank:DB08978,Fentonium,Compound,DrugBank,,34786-74-8,26BF4S8FO5,,CSYZZFNWCDOVIM-OCTNZTSRSA-N
DrugBank:DB08979,Fenspiride,Compound,DrugBank,,6/5/5053,S983QC7HKM,Fenspirida|Fenspiride|Fenspiridum,FVNFBBAOMBJTST-UHFFFAOYSA-N
DrugBank:DB08980,Fendiline,Compound,DrugBank,,13042-18-7,S253D559A8,,NMKSAYKQLCHXDK-UHFFFAOYSA-N
DrugBank:DB08981,Fenbufen,Compound,DrugBank,,36330-85-5,9815R1WR9B,"3-(4-Biphenylylcarbonyl)propionic acid|3-(4-Phenylbenzoyl)propionic acid|4-(4-Biphenylyl)-4-oxobutyric acid|Fenbufén|Fenbufen|Fenbufène|Fenbufenum|gamma-oxo(1,1'-biphenyl)-4-butanoic acid",ZPAKPRAICRBAOD-UHFFFAOYSA-N
DrugBank:DB08982,Etozoline,Compound,DrugBank,,73-09-6,UEO8UW9V1Z,,ZCKKHYXUQFTBIK-KTKRTIGZSA-N
DrugBank:DB08983,Etofibrate,Compound,DrugBank,,31637-97-5,23TF67G79M,Etofibrate|Etofibrato|Etofibratum,XXRVYAFBUDSLJX-UHFFFAOYSA-N
DrugBank:DB08984,Etofenamate,Compound,DrugBank,,30544-47-9,KZF0XM66JC,Etofenamate|Etofenamato|Etofenamatum,XILVEPYQJIOVNB-UHFFFAOYSA-N
DrugBank:DB08985,Etilefrine,Compound,DrugBank,,709-55-7,ZB6F8MY53V,Etilefrina|Etilefrine|Etilefrinum,SQVIAVUSQAWMKL-UHFFFAOYSA-N
DrugBank:DB08986,Etifoxine,Compound,DrugBank,,21715-46-8,X24X82MX4X,Etifoxina|Etifoxine|Etifoxinum,IBYCYJFUEJQSMK-UHFFFAOYSA-N
DrugBank:DB08987,Etidocaine,Compound,DrugBank,,36637-18-0,I6CQM0F31V,Etidocaina|Etidocaine|Etidocainum,VTUSIVBDOCDNHS-UHFFFAOYSA-N
DrugBank:DB08988,Ethoheptazine,Compound,DrugBank,,77-15-6,3A4G3A848U,Ethoheptazin|Ethoheptazine|Ethoheptazinum|Etoheptazina,WGJHHMKQBWSQIY-UHFFFAOYSA-N
DrugBank:DB08989,Etamivan,Compound,DrugBank,,304-84-7,M44O63YPV9,étamivan|Etamivan|etamiván|Etamivanum|Ethamivan,BQJODPIMMWWMFC-UHFFFAOYSA-N
DrugBank:DB08990,Eprazinone,Compound,DrugBank,,10402-90-1,883YNL63WU,eprazinona|Eprazinone|Éprazinone,BSHWLCACYCVCJE-UHFFFAOYSA-N
DrugBank:DB08991,Epirizole,Compound,DrugBank,,18694-40-1,3B46O2FH8I,4-methoxy-2-(5-methoxy-3-methylpyrazol-1-yl)-6-methylpyrimidine|Epirizol|Epirizole|Epirizolum|Mepirizol|Methopyrimazole|Polihexanid,RHAXSHUQNIEUEY-UHFFFAOYSA-N
DrugBank:DB08992,Eperisone,Compound,DrugBank,,64840-90-0,2M2P0551D3,(2RS)-1-(4-ethylphenyl)-2-methyl-3-(1-piperidyl)propan-1-one|Eperison|Eperisona|Eperisone|Epérisone|Eperisonum,SQUNAWUMZGQQJD-UHFFFAOYSA-N
DrugBank:DB08993,Enviomycin,Compound,DrugBank,,33103-22-9,XU299C23A2,Enviomicina|Enviomycin|Enviomycine|Enviomycinum|Tuberactinomycin N,HPWIIERXAFODPP-GHBBWTPBSA-N
DrugBank:DB08994,Ditazole,Compound,DrugBank,,18471-20-0,H2BQI5Z8FT,"2,2'-(4,5-Diphenyloxazol-2-ylazanediyl)diethanol",UUCMDZWCRNZCOY-UHFFFAOYSA-N
DrugBank:DB08995,Diosmin,Compound,DrugBank,,520-27-4,7QM776WJ5N,"3',5,7-trihydroxy-4'-methoxyflavone 7-rhamnoglucoside|3',5,7-trihydroxy-4'-methoxyflavone-7-rutinoside|diosmetin 7-neohesperidoside|Diosmetin 7-O-rutinoside|Diosmin|Diosmina|Diosmine|Diosminum",GZSOSUNBTXMUFQ-YFAPSIMESA-N
DrugBank:DB08996,Dimetacrine,Compound,DrugBank,,4757-55-5,O341NY501N,"3-(9,9-dimethylacridin-10-yl)-N,N-dimethyl-propan-1-amine|Dimetacrine|Istonil|Istonyl|Linostil|Miroistonil",RYQOGSFEJBUZBX-UHFFFAOYSA-N
DrugBank:DB08997,Dexetimide,Compound,DrugBank,,21888-98-2,43477QYX3D,Dexetimida|Dexetimide|Dexetimidum,LQQIVYSCPWCSSD-HSZRJFAPSA-N
DrugBank:DB08998,Demexiptiline,Compound,DrugBank,,24701-51-7,EYX738UZ5P,,SEDQWOMFMIJKCU-UHFFFAOYSA-N
DrugBank:DB08999,Cyclopentamine,Compound,DrugBank,,102-45-4,WB9Q6M8O60,,HFXKQSZZZPGLKQ-UHFFFAOYSA-N
DrugBank:DB09000,Cyamemazine,Compound,DrugBank,,3546-03-0,A2JGV5CNU4,,SLFGIOIONGJGRT-UHFFFAOYSA-N
DrugBank:DB09001,Barbexaclone,Compound,DrugBank,,4388-82-3,291GX1YB65,Barbexaclon|Barbexaclona|Barbexaclone|Barbexaclonum,MJCBWPMBFCUHBP-NPULLEENSA-N
DrugBank:DB09002,Cloperastine,Compound,DrugBank,,3703-76-2,69M5L7BXEK,Cloperastina|Cloperastine,FLNXBVJLPJNOSI-UHFFFAOYSA-N
DrugBank:DB09003,Clocapramine,Compound,DrugBank,,47739-98-0,6EEL1GB72K,Clocapramina|Clocapramine|Clocapraminum,QAZKXHSIKKNOHH-UHFFFAOYSA-N
DrugBank:DB09004,Clobutinol,Compound,DrugBank,,14860-49-2,1NY2IX043A,,KVHHQGIIZCJATJ-UHFFFAOYSA-N
DrugBank:DB09005,Batroxobin,Compound,DrugBank,,9039-61-6,47RYF40GA9,Batroxobin|Batroxobina|Batroxobine|Batroxobinum|Bothrops atrox blood-coagulation factor X activator,
DrugBank:DB09006,Clinofibrate,Compound,DrugBank,,30299-08-2,0374EZJ8CU,,BMOVQUBVGICXQN-UHFFFAOYSA-N
DrugBank:DB09007,Chlorphenoxamine,Compound,DrugBank,,77-38-3,3UVD77BP8R,,KKHPNPMTPORSQE-UHFFFAOYSA-N
DrugBank:DB09008,Cefaloridine,Compound,DrugBank,,50-59-9,LVZ1VC61HB,"(6R,7R)-8-oxo-3-(pyridin-1-ium-1-ylmethyl)- 7-[(2-thiophen-2-ylacetyl)amino]-5-thia-1- azabicyclo[4.2.0]oct-2-ene-2-carboxylate|Cefaloridin|Cefaloridina|Céfaloridine|Cefaloridine|Cefaloridinum|Cephalomycine|Cephaloridine",CZTQZXZIADLWOZ-CRAIPNDOSA-N
DrugBank:DB09009,Articaine,Compound,DrugBank,,23964-58-1,D3SQ406G9X,Articaína|Articaine|Articainum,QTGIAADRBBLJGA-UHFFFAOYSA-N
DrugBank:DB09010,Carmofur,Compound,DrugBank,,61422-45-5,HA82M3RAB2,Carmofur,AOCCBINRVIKJHY-UHFFFAOYSA-N
DrugBank:DB09011,Beclamide,Compound,DrugBank,,501-68-8,F5N0ALI65V,Beclamida|Beclamide|Beclamidum|Benzchlorpropamide|Benzylamide,JPYQFYIEOUVJDU-UHFFFAOYSA-N
DrugBank:DB09012,Carbazochrome,Compound,DrugBank,,69-81-8,81F061RQS4,"3-Hydroxy-1-methyl-5,6-inodlindionsemicarbazon|Adchnon|Adedolon|Adrenostan|Carbazochrom|Carbazochrome|Carbazochromum|Carbazocromo",XSXCZNVKFKNLPR-SDQBBNPISA-N
DrugBank:DB09013,Befunolol,Compound,DrugBank,,39552-01-7,418546MT3A,Befunolol|Befunololum,ZPQPDBIHYCBNIG-UHFFFAOYSA-N
DrugBank:DB09014,Captodiame,Compound,DrugBank,,486-17-9,H93K9455DD,"2-[(4-butylsulfanylphenyl)-phenyl-methyl]sulfanyl-N,N-dimethylethanamine|Captodiame",IZLPZXSZLLELBJ-UHFFFAOYSA-N
DrugBank:DB09015,Canrenoic acid,Compound,DrugBank,,4138-96-9,87UG89VA9K,ácido canrenoico|Canrenoate,PBKZPPIHUVSDNM-WNHSNXHDSA-N
DrugBank:DB09016,Butriptyline,Compound,DrugBank,,35941-65-2,Z22441975X,"(±)-3-(10,11-dihydro-5H-dibenzo[a,d]cycloheptene-5-yl)-N,N,2-trimethylpropan-1-amine",
DrugBank:DB09017,Brotizolam,Compound,DrugBank,,57801-81-7,5XZM1R3DKF,Brotizolam|Brotizolamum,UMSGKTJDUHERQW-UHFFFAOYSA-N
DrugBank:DB09018,Bromopride,Compound,DrugBank,,4093-35-0,75473V2YZK,4-amino-5-bromo-N-[2-(diethylamino)ethyl]-2-methoxybenzamide|Bromoprid|Bromoprida|Bromopride|Bromopridum,GIYAQDDTCWHPPL-UHFFFAOYSA-N
DrugBank:DB09019,Bromhexine,Compound,DrugBank,,3572-43-8,Q1J152VB1P,"3,5-dibromo-N(alpha)-cyclohexyl-N(alpha)-methyltoluene-alpha-2-diamine|Bromexina|Bromhexina|Bromhexine|Bromhexinum|N-cyclohexyl-N-methyl-(2-amino-3,5-dibrombenzyl)amine",OJGDCBLYJGHCIH-UHFFFAOYSA-N
DrugBank:DB09020,Bisacodyl,Compound,DrugBank,,603-50-9,10X0709Y6I,"Bisacodilo|Bisacodyl|Bisacodyle|Bisacodylum|Phenol, 4,4'-(2-pyridinylmethylene)bis-, diacetate (ester)",KHOITXIGCFIULA-UHFFFAOYSA-N
DrugBank:DB09021,Benzoctamine,Compound,DrugBank,,17243-39-9,734MM7Y191,"N-Methyl-9,10-ethanoanthracene-9(10H)-methanamine",GNRXCIONJWKSEA-UHFFFAOYSA-N
DrugBank:DB09022,Benfluorex,Compound,DrugBank,,23602-78-0,403FO0NQG3,Benfluorexum,CJAVTWRYCDNHSM-UHFFFAOYSA-N
DrugBank:DB09023,Benactyzine,Compound,DrugBank,,302-40-9,595EG71R3F,,IVQOFBKHQCTVQV-UHFFFAOYSA-N
DrugBank:DB09026,Aliskiren,Compound,DrugBank,DB01258,173334-57-1,502FWN4Q32,Aliskiren|Aliskireno,UXOWGYHJODZGMF-QORCZRPOSA-N
DrugBank:DB09027,Ledipasvir,Compound,DrugBank,,1256388-51-8,013TE6E4WV,Ledipasvir|Lédipasvir|Ledipasvirum,VRTWBAAJJOHBQU-KMWAZVGDSA-N
DrugBank:DB09028,Cytisine,Compound,DrugBank,,485-35-8,53S5U404NU,"(1R,5S)-1,2,3,4,5,6-Hexahydro-1,5-methano-8H-pyrido[1,2a][1,5]diazocin-8-one|Baptitoxine|Sophorine|Ulexin",ANJTVLIZGCUXLD-DTWKUNHWSA-N
DrugBank:DB09029,Secukinumab,Compound,DrugBank,,1229022-83-6,DLG4EML025,,
DrugBank:DB09030,Vorapaxar,Compound,DrugBank,DB05692,618385-01-6,ZCE93644N2,"[(1R,3aR,4aR,6R,8aR,9S,9aS)-9-{(E)-2-[5-(3-Fluorophényl)-2-pyridinyl]vinyl}-1-méthyl-3-oxododécahydronaphto[2,3-c]furan-6-yl]carbamate d'éthyle|Carbamic acid, [(1R,3aR,4aR,6R,8aR,9S,9aS)-9-[(1E)-2-[5-(3-fluorophenyl)-2- pyridinyl]ethenyl]dodecahydro-1-methyl-3-oxonaphtho[2,3-c]furan-6-yl]-, ethyl ester|Carbamic acid, N-[(1R,3aR,4aR,6R,8aR,9S,9aS)-9-[(E)-2-[5-(3-fluorophenyl)-2-pyridinyl]ethenyl]dodecahydro-1-methyl-3-oxonaphtho[2,3-c]furan-6-yl]-, ethyl ester|Ethyl N-[(3R,3aS,4S,4aR,7R,8aR,9aR)-4-[(E)-2-[5-(3-fluorophenyl)-2-pyridyl]vinyl]-3-methyl-1-oxo-3a,4,4a,5,6,7,8,8a,9,9a-decahydro-3H-benzo[f]isobenzofuran-7-yl]carbamate|Vorapaxar",ZBGXUVOIWDMMJE-QHNZEKIYSA-N
DrugBank:DB09031,Miltefosine,Compound,DrugBank,,58066-85-6,53EY29W7EC,HDPC|hexadecyl 2-(trimethylazaniumyl)ethyl phosphate|Hexadecylphosphocholine|Hexadecylphosphorylcholine|Miltefosin|Miltefosina|Miltéfosine|Miltefosine|Monohexadecylphosphocholine|Monohexadecylphosphorylcholine,PQLXHQMOHUQAKB-UHFFFAOYSA-N
DrugBank:DB09033,Vedolizumab,Compound,DrugBank,DB05802,943609-66-3,9RV78Q2002,,
DrugBank:DB09034,Suvorexant,Compound,DrugBank,,1030377-33-3,081L192FO9,Suvorexant,JYTNQNCOQXFQPK-MRXNPFEDSA-N
DrugBank:DB09035,Nivolumab,Compound,DrugBank,DB06132,946414-94-4,31YO63LBSN,Nivolumab,
DrugBank:DB09036,Siltuximab,Compound,DrugBank,,541502-14-1,T4H8FMA7IM,,
DrugBank:DB09037,Pembrolizumab,Compound,DrugBank,,1374853-91-4,DPT0O3T46P,Lambrolizumab,
DrugBank:DB09038,Empagliflozin,Compound,DrugBank,,864070-44-0,HDC1R2M35U,"(1S)-1,5-anhydro-1-(4-chloro-3-{4-[(3S)-tetrahydrofuran-3-yloxy]benzyl}phenyl)-D-glucitol|1-chloro-4-(glucopyranos-1-yl)-2-(4-(tetrahydrofuran-3-yloxy)benzyl)benzene|Empagliflozin|Empagliflozina|Empagliflozine|Empagliflozinum",OBWASQILIWPZMG-QZMOQZSNSA-N
DrugBank:DB09039,Eliglustat,Compound,DrugBank,DB05715,491833-29-5,DR40J4WA67,"Eliglustat|éliglustat|Eliglustatum|N-[(1R,2R)-1-(2,3-Dihydro-1,4-benzodioxin-6-yl)-1-hydroxy-3-(1-pyrrolidinyl)-2-propanyl]octanamide",FJZZPCZKBUKGGU-AUSIDOKSSA-N
DrugBank:DB09040,Efinaconazole,Compound,DrugBank,,164650-44-6,J82SB7FXWB,"(2R,3R)-2-(2,4-Difluorophenyl)-3-(4-methylene-1-piperidinyl)-1-(1H-1,2,4-triazol-1-yl)-2-butanol|efinaconazol|Efinaconazole",NFEZZTICAUWDHU-RDTXWAMCSA-N
DrugBank:DB09041,Tavaborole,Compound,DrugBank,DB05058,174671-46-6,K124A4EUQ3,"5-Fluoro-1,3-dihydro-1-hydroxy-2,1-benzoxaborole|5-Fluoro-2,1-benzoxaborol-1(3H)-ol|Tavaborole",LFQDNHWZDQTITF-UHFFFAOYSA-N
DrugBank:DB09042,Tedizolid phosphate,Compound,DrugBank,,856867-55-5,O7DRJ6R4DW,"[(5R)-3-{3-fluoro-4-[6-(2-methyl-2H-tetrazol-5-yl)pyridin-3-yl]phenyl}-2-oxo-1,3-oxazolidin-5-yl]methyl dihydrogen phosphate|Tedizolid phosphate|Torezolid phosphate",QCGUSIANLFXSGE-GFCCVEGCSA-N
DrugBank:DB09043,Albiglutide,Compound,DrugBank,DB05162,782500-75-8,5E7U48495E,Albiglutida,
DrugBank:DB09045,Dulaglutide,Compound,DrugBank,,923950-08-7,WTT295HSY5,Dulaglutida,
DrugBank:DB09046,Metreleptin,Compound,DrugBank,,186018-45-1,TL60C27RLH,Metreleptin|Metreleptina|Métréleptine|Metreleptinum|N-Methionylleptin|r-metHuLeptin,
DrugBank:DB09047,Finafloxacin,Compound,DrugBank,,209342-40-5,D26OSN9Q4R,"8-Cyano-1-cyclopropyl-6-fluoro-7-[(4aS,7aS)-hexahydropyrrolo[3,4-b][1,4]oxazin-6(2H)-yl]-4-oxo-1,4-dihydro-3-quinolinecarboxylic acid|Finafloxacin|gastrochinolon|gastroquinolone",FYMHQCNFKNMJAV-HOTGVXAUSA-N
DrugBank:DB09048,Netupitant,Compound,DrugBank,,290297-26-6,7732P08TIR,"2-[3,5-Bis(trifluoromethyl)phenyl]-N,2-dimethyl-N-[4-(2-methylphenyl)-6-(4-methyl-1-piperazinyl)-3-pyridinyl]propanamide|Netupitant",WAXQNWCZJDTGBU-UHFFFAOYSA-N
DrugBank:DB09049,Naloxegol,Compound,DrugBank,,854601-70-0,44T7335BKE,"(5α,6α)-17-Allyl-6-[(20-hydroxy-3,6,9,12,15,18-hexaoxaicos-1-yl)oxy]-4,5-epoxymorphinan-3,14-diol|Naloxegol",XNKCCCKFOQNXKV-ZRSCBOBOSA-N
DrugBank:DB09050,Ceftolozane,Compound,DrugBank,,689293-68-3,37A4IES95Q,"(6R,7R)-3-([3-Amino-4-(2-aminoethylcarbamoylamino)-2-methylpyrazol-1-ium-1-yl]methyl)-7-([(2Z)-2-(5-amino-1,2,4-thiadiazol-3-yl)-2-(2-carboxypropan-2-yloxyimino)acetyl]amino)-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylate|Ceftolozane|ceftolozano",JHFNIHVVXRKLEF-DCZLAGFPSA-N
DrugBank:DB09051,Elosulfase alfa,Compound,DrugBank,,9025-60-9,ODJ69JZG85,N-acetylgalactosamine-6-sulfatase,
DrugBank:DB09052,Blinatumomab,Compound,DrugBank,,853426-35-4,4FR53SIF3A,,
DrugBank:DB09053,Ibrutinib,Compound,DrugBank,,936563-96-1,1X70OSD4VX,"1-[(3R)-3-[4-Amino-3-(4-phenoxyphenyl)-1H-pyrazolo[3,4-d]pyrimidin-1-yl]piperidin-1-yl]prop-2-en-1-one|Ibrutinib",XYFPWWZEPKGCCK-GOSISDBHSA-N
DrugBank:DB09054,Idelalisib,Compound,DrugBank,,870281-82-6,YG57I8T5M0,5-Fluoro-3-phenyl-2-((S)-1-(9H-purin-6-ylamino)-propyl)-3H-quinazolin-4-one|5-fluoro-3-phenyl-2-[(1S)-1-(3H-purin-6-ylamino)propyl]quinazolin-4(3H)-one|Idelalisib,IFSDAJWBUCMOAH-HNNXBMFYSA-N
DrugBank:DB09055,Acipimox,Compound,DrugBank,,51037-30-0,K9AY9IR2SD,,DJQOOSBJCLSSEY-UHFFFAOYSA-N
DrugBank:DB09056,Amorolfine,Compound,DrugBank,,78613-35-1,AB0BHP2FH0,Amorolfin|Amorolfina|Amorolfine,MQHLMHIZUIDKOO-AYHJJNSGSA-N
DrugBank:DB09057,Anthrax immune globulin human,Compound,DrugBank,,,VKZ83S945Z,Anthrax immune globulin (human)|Anthrax immune globulin human|Anthrax immunoglobulin (human)|Bacillus anthracis immune globulin human,
DrugBank:DB09059,Atosiban,Compound,DrugBank,,90779-69-4,081D12SI0Z,Atosiban,VWXRQYYUEIYXCZ-OBIMUBPZSA-N
DrugBank:DB09060,Avibactam,Compound,DrugBank,,1192500-31-4,7352665165,Avibactam,NDCUAPJVLWFHHB-UHNVWZDZSA-N
DrugBank:DB09061,Cannabidiol,Compound,DrugBank,,13956-29-1,19GBJ60SN5,"(−)-trans-2-p-mentha-1,8-dien-3-yl-5-pentylresorcinol|(−)-trans-cannabidiol|(1'R,2'R)-5'-methyl-4-pentyl-2'-(prop-1-en-2-yl)-1',2',3',4'-tetrahydrobiphenyl-2,6-diol|Cannabidiol|CBD|Δ1(2)-trans-cannabidiol",QHMBSVQNZZTUGM-ZWKOTPCHSA-N
DrugBank:DB09062,Cefminox,Compound,DrugBank,,84305-41-9,PW08Y13465,cefminox|cefminoxum|CMNX,JSDXOWVAHXDYCU-VXSYNFHWSA-N
DrugBank:DB09063,Ceritinib,Compound,DrugBank,,1032900-25-6,K418KG2GET,Ceritinib|Céritinib|Ceritinibum|N-{2-[(5-chloro-2-{[2-isopropoxy-5-methyl-4-(piperidin-4-yl)phenyl]amino}pyrimidin-4-yl)amino]phenyl}propane-2-sulfonamide,VERWOWGGCGHDQE-UHFFFAOYSA-N
DrugBank:DB09064,Ciprofibrate,Compound,DrugBank,,52214-84-3,F8252JGO9S,ciprofibrato,KPSRODZRAIWAKH-UHFFFAOYSA-N
DrugBank:DB09065,Cobicistat,Compound,DrugBank,,1004316-88-4,LW2E03M5PG,"1,3-thiazol-5-ylmethyl [(2R,5R)-5-{[(2S)-2-({[(2-isopropyl-1,3-thiazol-4-yl)methyl](methyl)carbamoyl}amino)-4-(morpholin-4-yl)butanoyl]amino}-1,6-diphenylhexan-2-yl]carbamate|Cobicistat",ZCIGNRJZKPOIKD-CQXVEOKZSA-N
DrugBank:DB09066,Corifollitropin alfa,Compound,DrugBank,,195962-23-3,T7K20Y2GWY,Corifolitropina alfa|FSH-CTP,
DrugBank:DB09067,Corticorelin ovine triflutate,Compound,DrugBank,,121249-14-7,56X54T817Q,Corticorelin ovine|Corticorelin ovine triflutate|Corticorelin triflutate|Corticotropin-releasing factor (sheep hypothalamus)|Corticotropin-releasing factor (sheep)|Ovine ACTH releasing factor|Ovine corticotropin-releasing factor|Ovine CRF 41|Ovine CRH|Sheep corticotropin-releasing factor |Sheep corticotropin-releasing factor (1-41),QEEJLLNYQOBRRM-KSHGRFHLSA-N
DrugBank:DB09068,Vortioxetine,Compound,DrugBank,DB05700,508233-74-7,3O2K1S3WQV,Vortioxetina|Vortioxetine|Vortioxétine|vortioxetinum,YQNWZWMKLDQSAC-UHFFFAOYSA-N
DrugBank:DB09069,Trimetazidine,Compound,DrugBank,,5011-34-7,N9A0A0R9S8,"1-[2,3,4-trimethoxybenzyl] piperazine dihydrochloride|Trimetazidina",UHWVSEOVJBQKBE-UHFFFAOYSA-N
DrugBank:DB09070,Tibolone,Compound,DrugBank,,5630-53-5,FF9X0205V2,17-hydroxy-7alpha-methyl-19-nor-17alpha-pregn-5(10)-en-20-yn-3-one|tibolona|Tibolone|tibolonum,WZDGZWOAQTVYBX-XOINTXKNSA-N
DrugBank:DB09071,Tasimelteon,Compound,DrugBank,DB05359,609799-22-6,SHS4PU80D9,"N-{[(1R,2R)-2-(2,3-dihydro-1-benzofuran-4-yl)cyclopropyl]methyl}propanamide|Tasimelteon|Tasimelteón|Tasimeltéon|Tasimelteonum",PTOIAAWZLUQTIO-GXFFZTMASA-N
DrugBank:DB09072,Sodium oxybate,Compound,DrugBank,,502-85-2,7G33012534,Oxybate sodium|Sodium oxybate,XYGBKMMCQDZQOZ-UHFFFAOYSA-M
DrugBank:DB09073,Palbociclib,Compound,DrugBank,,571190-30-2,G9ZF61LE7G,"6-acetyl-8-cyclopentyl-5-methyl-2-{[5-(piperazin-1-yl)pyridin-2-yl]amino}pyrido[2,3-d]pyrimidin-7(8H)-one|Palbociclib",AHJRHEGDXFFMBM-UHFFFAOYSA-N
DrugBank:DB09074,Olaparib,Compound,DrugBank,DB05940,763113-22-0,WOH1JD9AR8,4-(3-{[4-(cyclopropylcarbonyl)piperazin-1-yl]carbonyl}-4-fluorobenzyl)phthalazin-1(2H)-one|Olaparib,FDLYAMZZIXQODN-UHFFFAOYSA-N
DrugBank:DB09075,Edoxaban,Compound,DrugBank,,480449-70-5,NDU3J18APO,Edoxaban,HGVDHZBSSITLCT-JLJPHGGASA-N
DrugBank:DB09076,Umeclidinium,Compound,DrugBank,,869185-19-3,GE2T1418SV,1-[2-(benzyloxy)ethyl]-4-[hydroxy(diphenyl)methyl]-1-azoniabicyclo[2.2.2]octane|Umeclidinium,FVTWTVQXNAJTQP-UHFFFAOYSA-N
DrugBank:DB09077,Dinutuximab,Compound,DrugBank,,1363687-32-4,7SQY4ZUD30,Dinutuximab beta|Monoclonal antibody ch14.18,
DrugBank:DB09078,Lenvatinib,Compound,DrugBank,,417716-92-8,EE083865G2,4-{3-chloro-4-[(cyclopropylcarbamoyl)amino]phenoxy}-7-methoxyquinoline-6-carboxamide|Lenvatinib,WOSKHXYHFSIKNG-UHFFFAOYSA-N
DrugBank:DB09079,Nintedanib,Compound,DrugBank,,656247-17-5,G6HRD2P839,"methyl (3Z)-3-[(4-{methyl[(4-methylpiperazin-1-yl)acetyl]amino}anilino)(phenyl)methylidene]-2-oxo-2,3-dihydro-1H-indole-6-carboxylate|Nintedanib",XZXHXSATPCNXJR-ZIADKAODSA-N
DrugBank:DB09080,Olodaterol,Compound,DrugBank,,868049-49-4,VD2YSN1AFD,Olodaterol,COUYJEVMBVSIHV-SFHVURJKSA-N
DrugBank:DB09081,Idebenone,Compound,DrugBank,,58186-27-9,,"2-(10-hydroxydecyl)-5,6-dimethoxy-3-methyl-1,4-benzoquinone|2-(10-hydroxydecyl)-5,6-dimethoxy-3-methyl-p-benzoquinone|2-(10-hydroxydecyl)-5,6-dimethoxy-3-methylcyclohexa-2,5-diene-1,4-dione|2,3-dimethoxy-5-methyl-6-(10'-hydroxydecyl)-1,4-benzoquinone|6-(10-hydroxydecyl)-2,3-dimethoxy-5-methyl-1,4-benzoquinone|6-(10-hydroxydecyl)-2,3-dimethoxy-5-methyl-p-benzoquinone|idebenona|Idebenone|idébénone",VMHWZDULLBLUMS-UHFFFAOYSA-N
DrugBank:DB09082,Vilanterol,Compound,DrugBank,DB06577,503068-34-6,028LZY775B,Vilanterol|Vilantérol|Vilanterolum,DAFYYTQWSAWIGS-DEOSSOPVSA-N
