source_name	source_type	source_id	target_name	target_type	target_id	relation_type	resource
CD3D	Gene	HGNC:1673	FORALUMAB	Compound	NCIT:C95785	DGIDB::INHIBITOR::Gene:Compound	DGIDB
XDH	Gene	HGNC:12805	BENDAZAC	Compound	NCIT:C80537	DGIDB::INHIBITOR::Gene:Compound	DGIDB
HRH2	Gene	HGNC:5183	EBROTIDINE	Compound	NCIT:C77440	DGIDB::INHIBITOR::Gene:Compound	DGIDB
CD38	Gene	HGNC:1667	ISATUXIMAB	Compound	RXCUI:2282018	DGIDB::INHIBITOR::Gene:Compound	DGIDB
SLC22A12	Gene	HGNC:17989	BENZBROMARONE	Compound	RXCUI:1385	DGIDB::INHIBITOR::Gene:Compound	DGIDB
GABRQ	Gene	HGNC:14454	GLUTETHIMIDE	Compound	RXCUI:4903	DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	DGIDB
DDC	Gene	HGNC:2719	BENSERAZIDE	Compound	RXCUI:1374	DGIDB::INHIBITOR::Gene:Compound	DGIDB
GABRA5	Gene	HGNC:4079	CHLORMETHIAZOLE	Compound	RXCUI:2372	DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	DGIDB
TRPV4	Gene	HGNC:18083	BUTAMBEN PICRATE	Compound	RXCUI:221067	DGIDB::INHIBITOR::Gene:Compound	DGIDB
SCN9A	Gene	HGNC:10597	DICHLOROBENZYL ALCOHOL	Compound	RXCUI:22906	DGIDB::BLOCKER::Gene:Compound	DGIDB
CHRM1	Gene	HGNC:1950	MINAPRINE HYDROCHLORIDE	Compound	RXCUI:236400	DGIDB::AGONIST::Gene:Compound	DGIDB
SLC18A2	Gene	HGNC:10935	VALBENAZINE TOSYLATE	Compound	RXCUI:1923002	DGIDB::INHIBITOR::Gene:Compound	DGIDB
NS3	Gene	HGNC:6407	GLECAPREVIR	Compound	RXCUI:1940635	DGIDB::INHIBITOR::Gene:Compound	DGIDB
NCBIGENE:2618	Gene	HGNC:4163	CUDC-101	Compound	iuphar.ligand:8894	DGIDB::INHIBITOR::Gene:Compound	DGIDB
IL1R1	Gene	HGNC:5993	MEDI-8968	Compound	CHEMBL:CHEMBL2109607	DGIDB::INHIBITOR::Gene:Compound	DGIDB
CD22	Gene	HGNC:1643	MONO-DGA-RFB4	Compound	CHEMBL:CHEMBL2109354	DGIDB::BINDER::Gene:Compound	DGIDB
IFNA13	Gene	HGNC:5419	SIFALIMUMAB	Compound	NCIT:C95061	DGIDB::INHIBITOR::Gene:Compound	DGIDB
NCBIGENE:345	Gene	HGNC:610	EPOPROSTENOL	Compound	RXCUI:8814	DGIDB::AGONIST::Gene:Compound	DGIDB
CSF1	Gene	HGNC:2432	MCS-110	Compound	CHEMBL:CHEMBL2109512	DGIDB::INHIBITOR::Gene:Compound	DGIDB
CD70	Gene	HGNC:11937	MDX-1411	Compound	CHEMBL:CHEMBL2109492	DGIDB::MODULATOR::Gene:Compound	DGIDB
NOTCH3	Gene	HGNC:7883	TAREXTUMAB	Compound	NCIT:C95719	DGIDB::INHIBITOR::Gene:Compound	DGIDB
RPS7	Gene	HGNC:10440	DORLIMOMAB ARITOX	Compound	CHEMBL:CHEMBL2109124	DGIDB::INHIBITOR::Gene:Compound	DGIDB
RPS15	Gene	HGNC:10388	DORLIMOMAB ARITOX	Compound	CHEMBL:CHEMBL2109124	DGIDB::INHIBITOR::Gene:Compound	DGIDB
RPS4X	Gene	HGNC:10424	DORLIMOMAB ARITOX	Compound	CHEMBL:CHEMBL2109124	DGIDB::INHIBITOR::Gene:Compound	DGIDB
RPS29	Gene	HGNC:10419	DORLIMOMAB ARITOX	Compound	CHEMBL:CHEMBL2109124	DGIDB::INHIBITOR::Gene:Compound	DGIDB
RPL7	Gene	HGNC:10363	DORLIMOMAB ARITOX	Compound	CHEMBL:CHEMBL2109124	DGIDB::INHIBITOR::Gene:Compound	DGIDB
RPL28	Gene	HGNC:10330	DORLIMOMAB ARITOX	Compound	CHEMBL:CHEMBL2109124	DGIDB::INHIBITOR::Gene:Compound	DGIDB
SMO	Gene	HGNC:11119	GLASDEGIB MALEATE	Compound	RXCUI:2105844	DGIDB::INHIBITOR::Gene:Compound	DGIDB
SYK	Gene	HGNC:11491	FOSTAMATINIB DISODIUM	Compound	RXCUI:2055929	DGIDB::INHIBITOR::Gene:Compound	DGIDB
TUBB4A	Gene	HGNC:20774	POLATUZUMAB VEDOTIN	Compound	RXCUI:2174090	DGIDB::INHIBITOR::Gene:Compound	DGIDB
TUBA1B	Gene	HGNC:18809	POLATUZUMAB VEDOTIN	Compound	RXCUI:2174090	DGIDB::INHIBITOR::Gene:Compound	DGIDB
TUBA1A	Gene	HGNC:20766	POLATUZUMAB VEDOTIN	Compound	RXCUI:2174090	DGIDB::INHIBITOR::Gene:Compound	DGIDB
ERBB4	Gene	HGNC:3432	NERATINIB	Compound	RXCUI:1940643	DGIDB::INHIBITOR::Gene:Compound	DGIDB
BRD2	Gene	HGNC:1103	APABETALONE	Compound	NCIT:C171748	DGIDB::INHIBITOR::Gene:Compound	DGIDB
ACLY	Gene	HGNC:115	BEMPEDOIC ACID	Compound	RXCUI:2282403	DGIDB::INHIBITOR::Gene:Compound	DGIDB
HTR3C	Gene	HGNC:24003	RAMOSETRON HYDROCHLORIDE	Compound	NCIT:C88299	DGIDB::INHIBITOR::Gene:Compound	DGIDB
MAOA	Gene	HGNC:6833	MOCLOBEMIDE	Compound	RXCUI:30121	DGIDB::INHIBITOR::Gene:Compound	DGIDB
DRD3	Gene	HGNC:3024	BLONANSERIN	Compound	NCIT:C95920	DGIDB::INHIBITOR::Gene:Compound	DGIDB
SCN3A	Gene	HGNC:10590	BENOXINATE HYDROCHLORIDE	Compound	RXCUI:235398	DGIDB::BLOCKER::Gene:Compound	DGIDB
JAK2	Gene	HGNC:6192	DELGOCITINIB	Compound	NCIT:C171928	DGIDB::INHIBITOR::Gene:Compound	DGIDB
SLC10A2	Gene	HGNC:10906	LINERIXIBAT	Compound	RXCUI:2665338	DGIDB::INHIBITOR::Gene:Compound	DGIDB
TUBA4A	Gene	HGNC:12407	PF-06263507	Compound	CHEMBL:CHEMBL4297804	DGIDB::INHIBITOR::Gene:Compound	DGIDB
TUBB2A	Gene	HGNC:12412	PF-06263507	Compound	CHEMBL:CHEMBL4297804	DGIDB::INHIBITOR::Gene:Compound	DGIDB
RPS19	Gene	HGNC:10402	CYCLOHEXIMIDE	Compound	NCIT:C171712	DGIDB::INHIBITOR::Gene:Compound	DGIDB
TUBA4A	Gene	HGNC:12407	TISOTUMAB VEDOTIN-TFTV	Compound	RXCUI:2571093	DGIDB::INHIBITOR::Gene:Compound	DGIDB
RPS10	Gene	HGNC:10383	CYCLOHEXIMIDE	Compound	NCIT:C171712	DGIDB::INHIBITOR::Gene:Compound	DGIDB
TNNI2	Gene	HGNC:11946	TIRASEMTIV	Compound	NCIT:C152657	DGIDB::ACTIVATOR::Gene:Compound	DGIDB
RPL31	Gene	HGNC:10334	CYCLOHEXIMIDE	Compound	NCIT:C171712	DGIDB::INHIBITOR::Gene:Compound	DGIDB
RPL11	Gene	HGNC:10301	CYCLOHEXIMIDE	Compound	NCIT:C171712	DGIDB::INHIBITOR::Gene:Compound	DGIDB
RPLP1	Gene	HGNC:10372	CYCLOHEXIMIDE	Compound	NCIT:C171712	DGIDB::INHIBITOR::Gene:Compound	DGIDB
RPLP0	Gene	HGNC:10371	CYCLOHEXIMIDE	Compound	NCIT:C171712	DGIDB::INHIBITOR::Gene:Compound	DGIDB
EGFR	Gene	HGNC:3236	PF-06459988	Compound	DrugBank:DB14768	DGIDB::INHIBITOR::Gene:Compound	DGIDB
SLC22A12	Gene	HGNC:17989	VERINURAD	Compound	NCIT:C152863	DGIDB::INHIBITOR::Gene:Compound	DGIDB
PLG	Gene	HGNC:9071	PAMITEPLASE	Compound	NCIT:C96708	DGIDB::ACTIVATOR::Gene:Compound	DGIDB
GLP1R	Gene	HGNC:4324	DANUGLIPRON	Compound	NCIT:C177080	DGIDB::AGONIST::Gene:Compound	DGIDB
LTB4R	Gene	HGNC:6713	NOMACOPAN	Compound	NCIT:C167012	DGIDB::INHIBITOR::Gene:Compound	DGIDB
IL1RAP	Gene	HGNC:5995	IMSIDOLIMAB	Compound	NCIT:C177088	DGIDB::INHIBITOR::Gene:Compound	DGIDB
C3	Gene	HGNC:1318	AL-78898A	Compound	iuphar.ligand:9219	DGIDB::INHIBITOR::Gene:Compound	DGIDB
F7	Gene	HGNC:3544	PCI-27483	Compound	DrugBank:DB13000	DGIDB::INHIBITOR::Gene:Compound	DGIDB
HRH3	Gene	HGNC:5184	JNJ-39220675	Compound	DrugBank:DB12929	DGIDB::INHIBITOR::Gene:Compound	DGIDB
RPL29	Gene	HGNC:10331	ATALUREN	Compound	NCIT:C169791	DGIDB::MODULATOR::Gene:Compound	DGIDB
LAG3	Gene	HGNC:6476	FIANLIMAB	Compound	NCIT:C132339	DGIDB::INHIBITOR::Gene:Compound	DGIDB
TUBA4A	Gene	HGNC:12407	DOLASTATIN-10	Compound	CHEMBL:CHEMBL39541	DGIDB::INHIBITOR::Gene:Compound	DGIDB
CSF3R	Gene	HGNC:2439	PEGTEOGRASTIM	Compound	NCIT:C128891	DGIDB::AGONIST::Gene:Compound	DGIDB
HTR4	Gene	HGNC:5299	PIBOSEROD	Compound	NCIT:C74393	DGIDB::INHIBITOR::Gene:Compound	DGIDB
VEGFA	Gene	HGNC:12680	ABICIPAR PEGOL	Compound	NCIT:C174693	DGIDB::INHIBITOR::Gene:Compound	DGIDB
NCBIGENE:36	Gene	HGNC:91	ML221	Compound	iuphar.ligand:6282	DGIDB::INHIBITOR::Gene:Compound	DGIDB
E2F8	Gene	HGNC:24727	EDIFOLIGIDE SODIUM	Compound	NCIT:C171738	DGIDB::INHIBITOR::Gene:Compound	DGIDB
BTK	Gene	HGNC:1133	VECABRUTINIB	Compound	NCIT:C136416	DGIDB::INHIBITOR::Gene:Compound	DGIDB
FLT3	Gene	HGNC:3765	RUSERONTINIB	Compound	iuphar.ligand:12089	DGIDB::INHIBITOR::Gene:Compound	DGIDB
ARAF	Gene	HGNC:646	BELVARAFENIB	Compound	NCIT:C121646	DGIDB::INHIBITOR::Gene:Compound	DGIDB
ESR2	Gene	HGNC:3468	ESTETROL	Compound	RXCUI:2539031	DGIDB::AGONIST::Gene:Compound	DGIDB
EGFR	Gene	HGNC:3236	GC1118	Compound	CHEMBL:CHEMBL4650290	DGIDB::INHIBITOR::Gene:Compound	DGIDB
CDK4	Gene	HGNC:1773	TRILACICLIB DIHYDROCHLORIDE	Compound	RXCUI:2479691	DGIDB::INHIBITOR::Gene:Compound	DGIDB
TUBA3E	Gene	HGNC:20765	GLEMBATUMUMAB VEDOTIN	Compound	NCIT:C78449	DGIDB::INHIBITOR::Gene:Compound	DGIDB
TUBB6	Gene	HGNC:20776	GLEMBATUMUMAB VEDOTIN	Compound	NCIT:C78449	DGIDB::INHIBITOR::Gene:Compound	DGIDB
GHR	Gene	HGNC:4263	LONAPEGSOMATROPIN	Compound	RXCUI:2569562	DGIDB::AGONIST::Gene:Compound	DGIDB
HTR3B	Gene	HGNC:5298	RENZAPRIDE	Compound	NCIT:C152191	DGIDB::INHIBITOR::Gene:Compound	DGIDB
PLK4	Gene	HGNC:11397	CFI-400945	Compound	CHEMBL:CHEMBL3408947	DGIDB::INHIBITOR::Gene:Compound	DGIDB
MYL3	Gene	HGNC:7584	DANICAMTIV	Compound	NCIT:C167013	DGIDB::ACTIVATOR::Gene:Compound	DGIDB
MYH6	Gene	HGNC:7576	DANICAMTIV	Compound	NCIT:C167013	DGIDB::ACTIVATOR::Gene:Compound	DGIDB
VEGFA	Gene	HGNC:12680	PEGAPTANIB OCTASODIUM	Compound	CHEMBL:CHEMBL2108752	DGIDB::INHIBITOR::Gene:Compound	DGIDB
TUBB1	Gene	HGNC:16257	T-900607	Compound	DrugBank:DB12068	DGIDB::MODULATOR::Gene:Compound	DGIDB
TUBB	Gene	HGNC:20778	T-900607	Compound	DrugBank:DB12068	DGIDB::MODULATOR::Gene:Compound	DGIDB
P	Gene	HGNC:8101	VALTORCITABINE	Compound	NCIT:C95912	DGIDB::INHIBITOR::Gene:Compound	DGIDB
IL33	Gene	HGNC:16028	TORUDOKIMAB	Compound	NCIT:C179128	DGIDB::INHIBITOR::Gene:Compound	DGIDB
SCN1A	Gene	HGNC:10585	COCAINE HYDROCHLORIDE	Compound	RXCUI:81985	DGIDB::BLOCKER::Gene:Compound	DGIDB
RPSA	Gene	HGNC:6502	QUINUPRISTIN/DALFOPRISTIN	Compound	CHEMBL:CHEMBL3137691	DGIDB::INHIBITOR::Gene:Compound	DGIDB
CD3G	Gene	HGNC:1675	MOSUNETUZUMAB	Compound	RXCUI:2625122	DGIDB::BINDER::Gene:Compound	DGIDB
TIGIT	Gene	HGNC:26838	ASP-8374	Compound	CHEMBL:CHEMBL4297894	DGIDB::INHIBITOR::Gene:Compound	DGIDB
PTGS2	Gene	HGNC:9605	GW-406381	Compound	DrugBank:DB12009	DGIDB::INHIBITOR::Gene:Compound	DGIDB
TNFRSF4	Gene	HGNC:11918	IVUXOLIMAB	Compound	NCIT:C121927	DGIDB::AGONIST::Gene:Compound	DGIDB
ADRA2A	Gene	HGNC:281	EPHEDRINE HYDROCHLORIDE	Compound	RXCUI:91165	DGIDB::AGONIST::Gene:Compound	DGIDB
TUBB4B	Gene	HGNC:20771	LORVOTUZUMAB MERTANSINE	Compound	NCIT:C38714	DGIDB::INHIBITOR::Gene:Compound	DGIDB
MS4A1	Gene	HGNC:7315	MOSUNETUZUMAB	Compound	RXCUI:2625122	DGIDB::BINDER::Gene:Compound	DGIDB
TUBA1B	Gene	HGNC:18809	LORVOTUZUMAB MERTANSINE	Compound	NCIT:C38714	DGIDB::INHIBITOR::Gene:Compound	DGIDB
TUBA1A	Gene	HGNC:20766	LORVOTUZUMAB MERTANSINE	Compound	NCIT:C38714	DGIDB::INHIBITOR::Gene:Compound	DGIDB
TUBA3E	Gene	HGNC:20765	LORVOTUZUMAB MERTANSINE	Compound	NCIT:C38714	DGIDB::INHIBITOR::Gene:Compound	DGIDB
SLC6A4	Gene	HGNC:11050	NS-2359	Compound	DrugBank:DB05805	DGIDB::INHIBITOR::Gene:Compound	DGIDB
TUBB4A	Gene	HGNC:20774	CANTUZUMAB MERTANSINE	Compound	NCIT:C95782	DGIDB::INHIBITOR::Gene:Compound	DGIDB
TUBB2B	Gene	HGNC:30829	LORVOTUZUMAB MERTANSINE	Compound	NCIT:C38714	DGIDB::INHIBITOR::Gene:Compound	DGIDB
APH1A	Gene	HGNC:29509	NIROGACESTAT	Compound	RXCUI:2670631	DGIDB::INHIBITOR::Gene:Compound	DGIDB
HRH1	Gene	HGNC:5182	OXATOMIDE	Compound	RXCUI:54236	DGIDB::INHIBITOR::Gene:Compound	DGIDB
CCKAR	Gene	HGNC:1570	SINCALIDE	Compound	RXCUI:9800	DGIDB::AGONIST::Gene:Compound	DGIDB
TUBA1C	Gene	HGNC:20768	OMBRABULIN	Compound	NCIT:C78480	DGIDB::INHIBITOR::Gene:Compound	DGIDB
TUBB8	Gene	HGNC:20773	OMBRABULIN	Compound	NCIT:C78480	DGIDB::INHIBITOR::Gene:Compound	DGIDB
CACNG8	Gene	HGNC:13628	PREGABALIN	Compound	RXCUI:187832	DGIDB::MODULATOR::Gene:Compound	DGIDB
TUBB2A	Gene	HGNC:12412	OMBRABULIN	Compound	NCIT:C78480	DGIDB::INHIBITOR::Gene:Compound	DGIDB
TUBA1A	Gene	HGNC:20766	OMBRABULIN	Compound	NCIT:C78480	DGIDB::INHIBITOR::Gene:Compound	DGIDB
TUBB4A	Gene	HGNC:20774	OMBRABULIN	Compound	NCIT:C78480	DGIDB::INHIBITOR::Gene:Compound	DGIDB
TUBA1B	Gene	HGNC:18809	OMBRABULIN	Compound	NCIT:C78480	DGIDB::INHIBITOR::Gene:Compound	DGIDB
AURKA	Gene	HGNC:11393	ENMD-2076	Compound	iuphar.ligand:7885	DGIDB::INHIBITOR::Gene:Compound	DGIDB
FLT1	Gene	HGNC:3763	VANDETANIB	Compound	RXCUI:1098413	DGIDB::INHIBITOR::Gene:Compound	DGIDB
PI3KCG	Gene	HGNC:8978	DACTOLISIB	Compound	NCIT:C74072	DGIDB::INHIBITOR::Gene:Compound	DGIDB
NCBIGENE:1256	Gene	HGNC:10894	GSK591	Compound	iuphar.ligand:8954	DGIDB::INHIBITOR::Gene:Compound	DGIDB
RPS27A	Gene	HGNC:10417	MT-3724	Compound	CHEMBL:CHEMBL4297789	DGIDB::INHIBITOR::Gene:Compound	DGIDB
KDR	Gene	HGNC:6307	TIVOZANIB HYDROCHLORIDE	Compound	RXCUI:2534245	DGIDB::INHIBITOR::Gene:Compound	DGIDB
PDE4A	Gene	HGNC:8780	AMLEXANOX	Compound	RXCUI:46307	DGIDB::INHIBITOR::Gene:Compound	DGIDB
ADRA2C	Gene	HGNC:283	ERGOLOID MESYLATES, USP	Compound	RXCUI:4024	DGIDB::INHIBITOR::Gene:Compound	DGIDB
SLC6A3	Gene	HGNC:11049	CENTANAFADINE	Compound	NCIT:C171666	DGIDB::INHIBITOR::Gene:Compound	DGIDB
NCBIGENE:1499	Gene	HGNC:2514	NEFLAMAPIMOD	Compound	NCIT:C170207	DGIDB::INHIBITOR::Gene:Compound	DGIDB
PSMA8	Gene	HGNC:22985	IXAZOMIB	Compound	RXCUI:1723735	DGIDB::INHIBITOR::Gene:Compound	DGIDB
IL4R	Gene	HGNC:6015	CINTREDEKIN BESUDOTOX	Compound	NCIT:C2599	DGIDB::BINDER::Gene:Compound	DGIDB
NCBIGENE:20	Gene	HGNC:32	VIPADENANT	Compound	NCIT:C152892	DGIDB::INHIBITOR::Gene:Compound	DGIDB
NCBIGENE:1815	Gene	HGNC:3025	COMPOUND 27 [PMID: 21123062]	Compound	iuphar.ligand:8210	DGIDB::INHIBITOR::Gene:Compound	DGIDB
PIK3R3	Gene	HGNC:8981	PI-103	Compound	DrugBank:DB17046	DGIDB::INHIBITOR::Gene:Compound	DGIDB
PIK3C2A	Gene	HGNC:8971	PI-103	Compound	DrugBank:DB17046	DGIDB::INHIBITOR::Gene:Compound	DGIDB
PLK1	Gene	HGNC:9077	NMS-1286937	Compound	CHEMBL:CHEMBL1094408	DGIDB::INHIBITOR::Gene:Compound	DGIDB
ROS1	Gene	HGNC:10261	CRIZOTINIB	Compound	RXCUI:1148495	DGIDB::INHIBITOR::Gene:Compound	DGIDB
PRKCA	Gene	HGNC:9393	MIDOSTAURIN	Compound	RXCUI:1919083	DGIDB::INHIBITOR::Gene:Compound	DGIDB
IGF1R	Gene	HGNC:5465	FIGITUMUMAB	Compound	NCIT:C52187	DGIDB::ANTIBODY::Gene:Compound	DGIDB
IL6R	Gene	HGNC:6019	TOCILIZUMAB	Compound	RXCUI:612865		DGIDB
HSP90AA1	Gene	HGNC:5253	GANETESPIB	Compound	NCIT:C77872	DGIDB::OTHER::Gene:Compound	DGIDB
NOTCH4	Gene	HGNC:7884	RO4929097	Compound	iuphar.ligand:7338	DGIDB::OTHER::Gene:Compound	DGIDB
NOTCH2	Gene	HGNC:7882	RO4929097	Compound	iuphar.ligand:7338	DGIDB::OTHER::Gene:Compound	DGIDB
PARP1	Gene	HGNC:270	VELIPARIB	Compound	NCIT:C60768	DGIDB::OTHER::Gene:Compound	DGIDB
PSMD4	Gene	HGNC:9561	CARFILZOMIB	Compound	RXCUI:1302966	DGIDB::OTHER::Gene:Compound	DGIDB
PSMC4	Gene	HGNC:9551	CARFILZOMIB	Compound	RXCUI:1302966	DGIDB::OTHER::Gene:Compound	DGIDB
PSMC5	Gene	HGNC:9552	CARFILZOMIB	Compound	RXCUI:1302966	DGIDB::OTHER::Gene:Compound	DGIDB
PSMD10P2	Gene	HGNC:30151	CARFILZOMIB	Compound	RXCUI:1302966	DGIDB::OTHER::Gene:Compound	DGIDB
PSMC1P1	Gene	HGNC:30147	CARFILZOMIB	Compound	RXCUI:1302966	DGIDB::OTHER::Gene:Compound	DGIDB
PSMA2	Gene	HGNC:9531	CARFILZOMIB	Compound	RXCUI:1302966	DGIDB::OTHER::Gene:Compound	DGIDB
PSMC3	Gene	HGNC:9549	CARFILZOMIB	Compound	RXCUI:1302966	DGIDB::OTHER::Gene:Compound	DGIDB
PIK3R6	Gene	HGNC:27101	DACTOLISIB	Compound	NCIT:C74072	DGIDB::INHIBITOR::Gene:Compound	DGIDB
PSME2	Gene	HGNC:9569	CARFILZOMIB	Compound	RXCUI:1302966	DGIDB::OTHER::Gene:Compound	DGIDB
PIK3R1	Gene	HGNC:8979	DACTOLISIB	Compound	NCIT:C74072	DGIDB::INHIBITOR::Gene:Compound	DGIDB
PIK3R2	Gene	HGNC:8980	DACTOLISIB	Compound	NCIT:C74072	DGIDB::INHIBITOR::Gene:Compound	DGIDB
MTOR	Gene	HGNC:3942	DACTOLISIB	Compound	NCIT:C74072	DGIDB::INHIBITOR::Gene:Compound	DGIDB
DDR2	Gene	HGNC:2731	REGORAFENIB	Compound	RXCUI:1312397	DGIDB::INHIBITOR::Gene:Compound	DGIDB
FLT4	Gene	HGNC:3767	REGORAFENIB	Compound	RXCUI:1312397	DGIDB::INHIBITOR::Gene:Compound	DGIDB
BRAF	Gene	HGNC:1097	REGORAFENIB	Compound	RXCUI:1312397	DGIDB::INHIBITOR::Gene:Compound	DGIDB
PIK3CA	Gene	HGNC:8975	SONOLISIB	Compound	NCIT:C78848	DGIDB::INHIBITOR::Gene:Compound	DGIDB
CDK2	Gene	HGNC:1771	RONICICLIB	Compound	NCIT:C92579	DGIDB::INHIBITOR::Gene:Compound	DGIDB
NCBIGENE:2764	Gene	HGNC:4373	TAFASITAMAB	Compound	RXCUI:2387211	DGIDB::ANTIBODY::Gene:Compound	DGIDB
ADRA1D	Gene	HGNC:280	PHENYLEPHRINE HYDROCHLORIDE	Compound	RXCUI:8164	DGIDB::AGONIST::Gene:Compound	DGIDB
TUBA3E	Gene	HGNC:20765	VANDORTUZUMAB VEDOTIN	Compound	NCIT:C116748	DGIDB::INHIBITOR::Gene:Compound	DGIDB
IMPDH1	Gene	HGNC:6052	MYCOPHENOLATE	Compound	RXCUI:265323	DGIDB::INHIBITOR::Gene:Compound	DGIDB
NCBIGENE:36	Gene	HGNC:91	CMF-019	Compound	iuphar.ligand:9448	DGIDB::AGONIST::Gene:Compound	DGIDB
NCBIGENE:2800	Gene	HGNC:4424	DNA-PK INHIBITOR V	Compound	iuphar.ligand:5961	DGIDB::INHIBITOR::Gene:Compound	DGIDB
NCBIGENE:2269	Gene	HGNC:12440	DELGOCITINIB	Compound	NCIT:C171928	DGIDB::INHIBITOR::Gene:Compound	DGIDB
CDK7	Gene	HGNC:1778	SELICICLIB	Compound	NCIT:C62783	DGIDB::INHIBITOR::Gene:Compound	DGIDB
HDAC1	Gene	HGNC:4852	PRACINOSTAT	Compound	NCIT:C71708	DGIDB::INHIBITOR::Gene:Compound	DGIDB
ABCC9	Gene	HGNC:60	SARAKALIM	Compound	NCIT:C72978	DGIDB::AGONIST::Gene:Compound	DGIDB
PIK3CG	Gene	HGNC:8978	TG100-115	Compound	DrugBank:DB05552	DGIDB::INHIBITOR::Gene:Compound	DGIDB
PTEN	Gene	HGNC:9588	GSK-2636771	Compound	DrugBank:DB11795	DGIDB::INHIBITOR::Gene:Compound	DGIDB
ERBB2	Gene	HGNC:3430	BMS-599626	Compound	DrugBank:DB12318	DGIDB::INHIBITOR::Gene:Compound	DGIDB
GABRG2	Gene	HGNC:4087	GLUTETHIMIDE	Compound	RXCUI:4903	DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	DGIDB
ERBB4	Gene	HGNC:3432	PELITINIB	Compound	NCIT:C2713	DGIDB::INHIBITOR::Gene:Compound	DGIDB
FGFR1	Gene	HGNC:3688	VARGATEF	Compound	wikidata:Q29006632	DGIDB::INHIBITOR::Gene:Compound	DGIDB
FLT3	Gene	HGNC:3765	SUNITINIB	Compound	RXCUI:357977	DGIDB::INHIBITOR::Gene:Compound	DGIDB
HDAC2	Gene	HGNC:4853	ROMIDEPSIN	Compound	RXCUI:877510	DGIDB::INHIBITOR::Gene:Compound	DGIDB
HDAC2	Gene	HGNC:4853	ROMIDEPSIN	Compound	RXCUI:877510	DGIDB::INHIBITOR::Gene:Compound	DGIDB
AURKB	Gene	HGNC:11390	CENISERTIB	Compound	NCIT:C64540	DGIDB::INHIBITOR::Gene:Compound	DGIDB
IGF1R	Gene	HGNC:5465	LINSITINIB	Compound	hemonc:75494	DGIDB::INHIBITOR::Gene:Compound	DGIDB
MAGEA3	Gene	HGNC:6801	ASTUPROTIMUT-R	Compound	NCIT:C78478		DGIDB
MAP2K1	Gene	HGNC:6840	TRAMETINIB DIMETHYL SULFOXIDE	Compound	RXCUI:1425098	DGIDB::INHIBITOR::Gene:Compound	DGIDB
PDGFRA	Gene	HGNC:8803	VARGATEF	Compound	wikidata:Q29006632	DGIDB::INHIBITOR::Gene:Compound	DGIDB
PDGFRB	Gene	HGNC:8804	XL999	Compound	DrugBank:DB05014	DGIDB::INHIBITOR::Gene:Compound	DGIDB
PIK3CA	Gene	HGNC:8975	SONOLISIB	Compound	NCIT:C78848	DGIDB::INHIBITOR::Gene:Compound	DGIDB
RICTOR	Gene	HGNC:28611	DACTOLISIB	Compound	NCIT:C74072	DGIDB::INHIBITOR::Gene:Compound	DGIDB
PIGF	Gene	HGNC:8962	AFLIBERCEPT	Compound	RXCUI:1232150	DGIDB::INHIBITOR::Gene:Compound	DGIDB
RPS6	Gene	HGNC:10429	SONOLISIB	Compound	NCIT:C78848	DGIDB::INHIBITOR::Gene:Compound	DGIDB
SGPP1	Gene	HGNC:17720	SONEPCIZUMAB	Compound	NCIT:C78195	DGIDB::ANTIBODY::Gene:Compound	DGIDB
CHEK1	Gene	HGNC:1925	AZD7762	Compound	iuphar.ligand:7713	DGIDB::INHIBITOR::Gene:Compound	DGIDB
BIRC3	Gene	HGNC:591	LCL161	Compound	iuphar.ligand:7912	DGIDB::INHIBITOR::Gene:Compound	DGIDB
EGFR	Gene	HGNC:3236	LAPATINIB	Compound	RXCUI:480167	DGIDB::INHIBITOR::Gene:Compound	DGIDB
CASP3	Gene	HGNC:1504	EMRICASAN	Compound	NCIT:C76660	DGIDB::INHIBITOR::Gene:Compound	DGIDB
GABRB2	Gene	HGNC:4082	SEVOFLURANE	Compound	RXCUI:36453	DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	DGIDB
ITGB3	Gene	HGNC:6156	ABITUZUMAB	Compound	NCIT:C82422	DGIDB::INHIBITOR::Gene:Compound	DGIDB
ATR	Gene	HGNC:882	ELIMUSERTIB	Compound	NCIT:C146807	DGIDB::INHIBITOR::Gene:Compound	DGIDB
NOTCH4	Gene	HGNC:7884	ENOTICUMAB	Compound	NCIT:C82367	DGIDB::OTHER::Gene:Compound	DGIDB
NCBIGENE:85	Gene	ENTREZ:85	EXAMPLE 494 [WO2014028479] PARENT MOLECULE	Compound	iuphar.ligand:12665	DGIDB::AGONIST::Gene:Compound	DGIDB
NCBIGENE:326	Gene	HGNC:360	MRS4162-BODIPY CONJUGATE	Compound	iuphar.ligand:9469	DGIDB::AGONIST::Gene:Compound	DGIDB
NCBIGENE:1300	Gene	HGNC:2185	YM976	Compound	iuphar.ligand:5292	DGIDB::INHIBITOR::Gene:Compound	DGIDB
NCBIGENE:1584	Gene	HGNC:2591	COMPOUND 35 [PMID: 24157366]	Compound	iuphar.ligand:8554	DGIDB::INHIBITOR::Gene:Compound	DGIDB
