id,name,type,label,resource
NDF-RT:N0000156015,LOPERAMIDE HCL 2MG TAB,[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000161945,"LOPERAMIDE HCL 2MG/SIMETHICONE 125MG TAB,CHEW",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000147421,LOPERAMIDE HYDROCHLORIDE,,PharmacologicClass,NDF-RT
NDF-RT:N0000179423,Loperamide Hydrochloride,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000022165,LOPERAMIDE/SIMETHICONE,,PharmacologicClass,NDF-RT
NDF-RT:N0000148672,LOPINAVIR,,PharmacologicClass,NDF-RT
NDF-RT:N0000177419,LOPINAVIR 100MG/RITONAVIR 25MG TAB,[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000166007,LOPINAVIR 133.3MG/RITONAVIR 33.3MG CAP,[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000165441,LOPINAVIR 200MG/RITONAVIR 50MG CAP,[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000165443,LOPINAVIR 200MG/RITONAVIR 50MG TAB,[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000166008,"LOPINAVIR 400MG/RITONAVIR 100MG/5ML SOLN,ORAL",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000179581,Lopinavir,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000022203,LOPINAVIR/RITONAVIR,,PharmacologicClass,NDF-RT
NDF-RT:N0000193256,"LOPREEZA 0.5MG/0.1MG TAB,28",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000193259,"LOPREEZA 1MG/0.5MG TAB,28",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000148145,LORACARBEF,,PharmacologicClass,NDF-RT
NDF-RT:N0000158090,"LORACARBEF 100MG/5ML SUSP,ORAL",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000158089,LORACARBEF 200MG CAP,[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000158091,"LORACARBEF 200MG/5ML SUSP,ORAL",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000158092,LORACARBEF 400MG CAP,[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000005031,loracarbef,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000189393,Lorajmine,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000148306,LORATADINE,,PharmacologicClass,NDF-RT
NDF-RT:N0000190450,"LORATADINE 10MG CAP,ORAL",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000158214,LORATADINE 10MG TAB,[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000158216,"LORATADINE 10MG TAB,RAPID DISINTEGRATING",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000165195,"LORATADINE 10MG TAB,UD",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000160633,"LORATADINE 10MG/PSEUDOEPHEDRINE SO4 240MG TAB,SA",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000186916,"LORATADINE 5MG TAB,CHEWABLE,UD",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000193748,"LORATADINE 5MG TAB,RAPID DISINTEGRATING",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000191682,"LORATADINE 5MG/5ML SOLN,ORAL,5ML",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000158215,LORATADINE 5MG/5ML SYRUP,[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000160632,"LORATADINE 5MG/PSEUDOEPHEDRINE HCL 120MG TAB,SA",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000006315,Loratadine,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000021985,LORATADINE/PSEUDOEPHEDRINE,,PharmacologicClass,NDF-RT
NDF-RT:N0000146205,LORAZEPAM,,PharmacologicClass,NDF-RT
NDF-RT:N0000150621,LORAZEPAM 0.5MG TAB,[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000150631,"LORAZEPAM 0.5MG TAB,UD",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000150622,LORAZEPAM 1MG TAB,[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000150632,"LORAZEPAM 1MG TAB,UD",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000180089,"LORAZEPAM 1MG/ML/DEXTROSE 5% INJ,BAG,100ML",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000192715,"LORAZEPAM 1MG/ML/SODIUM CHLORIDE 0.9% INJ,BAG,100ML",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000150623,LORAZEPAM 2MG TAB,[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000150633,"LORAZEPAM 2MG TAB,UD",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000150626,"LORAZEPAM 2MG/ML CONC,ORAL",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000150625,LORAZEPAM 2MG/ML INJ,[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000150630,"LORAZEPAM 2MG/ML INJ,CARPUJECT,1ML",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000150627,"LORAZEPAM 2MG/ML INJ,TUBEX,0.5ML",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000150628,"LORAZEPAM 2MG/ML INJ,TUBEX,1ML",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000150624,LORAZEPAM 4MG/ML INJ,[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000150629,"LORAZEPAM 4MG/ML INJ,TUBEX,1ML",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000007094,Lorazepam,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000187067,LORCASERIN,,PharmacologicClass,NDF-RT
NDF-RT:N0000188258,"LORCASERIN HCL 10MG TAB,ORAL",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000192847,"LORCASERIN HCL 20MG 24HR TAB,SA",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000187068,LORCASERIN HYDROCHLORIDE,,PharmacologicClass,NDF-RT
NDF-RT:N0000001873,Lordosis,[Disease/Finding],PharmacologicClass,NDF-RT
NDF-RT:N0000176183,LORENZO'S,,PharmacologicClass,NDF-RT
NDF-RT:N0000177587,LORENZO'S OIL,[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000148401,LOSARTAN,,PharmacologicClass,NDF-RT
NDF-RT:N0000165832,LOSARTAN 25MG TAB,[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000165833,LOSARTAN 50MG TAB,[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000005774,Losartan,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000148405,LOSARTAN POTASSIUM,,PharmacologicClass,NDF-RT
NDF-RT:N0000165914,LOSARTAN POTASSIUM 100MG TAB,[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000165915,"LOSARTAN POTASSIUM 25MG TAB,UD",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000165916,"LOSARTAN POTASSIUM 50MG TAB,UD",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000179615,Losartan Potassium,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000180605,"LOSEASONIQUE 20MCG/0.1MG TAB,91",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000022105,LOTEPREDNOL,,PharmacologicClass,NDF-RT
NDF-RT:N0000148544,LOTEPREDNOL ETABONATE,,PharmacologicClass,NDF-RT
NDF-RT:N0000161021,"LOTEPREDNOL ETABONATE 0.2% SUSP,OPH",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000186732,"LOTEPREDNOL ETABONATE 0.5% GEL,OPH",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000184988,"LOTEPREDNOL ETABONATE 0.5% OINT,OPH",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000161020,"LOTEPREDNOL ETABONATE 0.5% SUSP,OPH",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000165263,"LOTEPREDNOL ETABONATE 0.5%/TOBRAMYCIN 0.3% SUSP,OPTH",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000179334,Loteprednol Etabonate,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000022405,LOTEPREDNOL/TOBRAMYCIN,,PharmacologicClass,NDF-RT
NDF-RT:N0000021118,LOTION,,PharmacologicClass,NDF-RT
NDF-RT:N0000135728,Lotion,[Dose Form],PharmacologicClass,NDF-RT
NDF-RT:N0000001874,Louping Ill,[Disease/Finding],PharmacologicClass,NDF-RT
NDF-RT:N0000147602,LOVASTATIN,,PharmacologicClass,NDF-RT
NDF-RT:N0000165746,LOVASTATIN 10MG TAB,[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000164556,"LOVASTATIN 10MG TAB,UD",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000165745,LOVASTATIN 20MG TAB,[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000164793,"LOVASTATIN 20MG TAB,SA",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000164557,"LOVASTATIN 20MG TAB,UD",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000163916,LOVASTATIN 20MG/NIACIN 1000MG TAB,[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000177463,"LOVASTATIN 20MG/NIACIN 1000MG TAB,SA",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000163917,LOVASTATIN 20MG/NIACIN 500MG TAB,[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000177460,"LOVASTATIN 20MG/NIACIN 500MG TAB,SA",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000163915,LOVASTATIN 20MG/NIACIN 750MG TAB,[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000177462,"LOVASTATIN 20MG/NIACIN 750MG TAB,SA",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000165744,LOVASTATIN 40MG TAB,[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000164794,"LOVASTATIN 40MG TAB,SA",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000164558,"LOVASTATIN 40MG TAB,UD",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000177461,LOVASTATIN 40MG/NIACIN 1000MG TAB,[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000177459,"LOVASTATIN 40MG/NIACIN 1000MG TAB,SA",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000164795,"LOVASTATIN 60MG TAB,SA",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000007106,Lovastatin,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000022282,LOVASTATIN/NIACIN,,PharmacologicClass,NDF-RT
NDF-RT:N0000003535,Low Back Pain,[Disease/Finding],PharmacologicClass,NDF-RT
NDF-RT:N0000169502,Low Density Lipoprotein Receptor-Related Protein-1,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000171163,Low Density Lipoprotein Receptor-Related Protein-2,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000183491,Low Density Lipoprotein Receptor-Related Protein-5,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000183492,Low Density Lipoprotein Receptor-Related Protein-6,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000175586,Low Molecular Weight Heparin,[EPC],PharmacologicClass,NDF-RT
NDF-RT:N0000181051,Low Tension Glaucoma,[Disease/Finding],PharmacologicClass,NDF-RT
NDF-RT:N0000172103,"LOW-OGESTREL TAB,28",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000011143,"Lower Extremity Deformities, Congenital",[Disease/Finding],PharmacologicClass,NDF-RT
NDF-RT:N0000183415,Lower Urinary Tract Symptoms,[Disease/Finding],PharmacologicClass,NDF-RT
NDF-RT:N0000021392,LOWILA,,PharmacologicClass,NDF-RT
NDF-RT:N0000157648,LOWILA CAKE SOAP,[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000001875,Lown-Ganong-Levine Syndrome,[Disease/Finding],PharmacologicClass,NDF-RT
NDF-RT:N0000147894,LOXAPINE,,PharmacologicClass,NDF-RT
NDF-RT:N0000190061,"LOXAPINE 10MG/PKT,PWDR,INH",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000007121,Loxapine,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000150925,LOXAPINE HCL 10MG CAP,[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000150926,LOXAPINE HCL 25MG CAP,[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000150922,"LOXAPINE HCL 25MG/ML LIQUID,ORAL",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000150927,LOXAPINE HCL 50MG CAP,[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000150923,LOXAPINE HCL 50MG/ML INJ,[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000150924,LOXAPINE HCL 5MG CAP,[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000146269,LOXAPINE HYDROCHLORIDE,,PharmacologicClass,NDF-RT
NDF-RT:N0000146268,LOXAPINE SUCCINATE,,PharmacologicClass,NDF-RT
NDF-RT:N0000150919,LOXAPINE SUCCINATE 10MG CAP,[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000161889,"LOXAPINE SUCCINATE 10MG CAP,UD",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000150920,LOXAPINE SUCCINATE 25MG CAP,[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000161891,"LOXAPINE SUCCINATE 25MG CAP,UD",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000150921,LOXAPINE SUCCINATE 50MG CAP,[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000161717,"LOXAPINE SUCCINATE 50MG CAP,UD",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000150918,LOXAPINE SUCCINATE 5MG CAP,[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000161890,"LOXAPINE SUCCINATE 5MG CAP,UD",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000178931,Loxapine Succinate,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000022985,LOXILAN,,PharmacologicClass,NDF-RT
NDF-RT:N0000160998,LOXILAN 300mgI/ml INJ,[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000160999,LOXILAN 350mgI/ml INJ,[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000171750,LUBIPROSTONE,,PharmacologicClass,NDF-RT
NDF-RT:N0000171999,"LUBIPROSTONE 24MCG CAP,ORAL",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000177533,"LUBIPROSTONE 8MCG CAP,ORAL",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000175352,Lubiprostone,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000157985,"LUBRASEPTIC JELLY,TOP",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000022224,LUBRICANT,,PharmacologicClass,NDF-RT
NDF-RT:N0000164464,"LUBRICANT MOISTURIZER VAG,GEL,APPLICATOR,2.5GM",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000164005,"LUBRICANT MOISTURIZER VAG,GEL,APPLICATOR,3.5GM",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000182717,"LUBRICANT MOISTURIZER VAG,GEL,APPLICATOR,35GM",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000164513,"LUBRICANT MOISTURIZER VAG,GEL,APPLICATOR,5.9GM",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000182001,"LUBRICANT MOISTURIZER VAG,SUPP,W/APPLICATOR",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000162312,LUBRICANT MOISTURIZER VAGINAL GEL,[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000188213,LUBRICANT MOISTURIZER VAGINAL LOTION,[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000193421,"LUBRICANT,AMPUTEE",,PharmacologicClass,NDF-RT
NDF-RT:N0000193451,"LUBRICANT,AMPUTEE LOTION,TOP",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000178448,"LUBRICANT,ASTROGLIDE GEL,TOP",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000188233,"LUBRICANT,PROSTHETIC OCU-GLIDE LIQUID,OPH",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000188230,"LUBRICANT,PROSTHETIC OSL-HEAVY B-303 LIQUID,OPH",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000188232,"LUBRICANT,PROSTHETIC OSL-LIGHT B-302 LIQUID,OPH",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000188231,"LUBRICANT,PROSTHETIC OSL-XHEAVY B-304 LIQUID,OPH",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000177878,"LUBRICANT,SIL-OPHTHO HEAVY VISCOSITY",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000177877,"LUBRICANT,SIL-OPHTHO MEDIUM VISCOSITY",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000022186,"LUBRICANT,VAGINAL",,PharmacologicClass,NDF-RT
NDF-RT:N0000165108,"LUBRICATING JELLY,TOP (K-Y)",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000165107,"LUBRICATING JELLY,TOP (K-Y) PKT",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000156632,"LUBRICATING JELLY,TOP",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000163130,"LUBRICATING JELLY,TOP,BACTERIOSTATIC",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000156633,"LUBRICATING JELLY,TOP,PKT,3GM",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000182939,"LUBRICATING JELLY,TOP,PKT,5GM",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000158465,"LUBRIDERM LOTION,SCENTED",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000163967,"LUBRIDERM LOTION,SERIOUSLY SENSITIVE",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000158466,"LUBRIDERM LOTION,UNSCENTED",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000167264,Lucanthone,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000168431,Lucensomycin,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000169112,Luciferases,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000169114,"Luciferases, Bacterial",[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000169113,"Luciferases, Firefly",[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000169115,"Luciferases, Renilla",[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000001876,Ludwig's Angina,[Disease/Finding],PharmacologicClass,NDF-RT
NDF-RT:N0000190122,LULICONAZOLE,,PharmacologicClass,NDF-RT
NDF-RT:N0000190467,"LULICONAZOLE 1% CREAM,TOP",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000191736,LUMACAFTOR,,PharmacologicClass,NDF-RT
NDF-RT:N0000178418,LUMEFANTRINE,,PharmacologicClass,NDF-RT
NDF-RT:N0000192956,Lumican,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000166906,Lumicolchicines,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000169109,Luminescent Proteins,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000167112,Luminol,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000001877,Lumpy Skin Disease,[Disease/Finding],PharmacologicClass,NDF-RT
NDF-RT:N0000001878,Lung Abscess,[Disease/Finding],PharmacologicClass,NDF-RT
NDF-RT:N0000155976,LUNG DIFFUSION GAS,[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000001879,Lung Diseases,[Disease/Finding],PharmacologicClass,NDF-RT
NDF-RT:N0000001880,"Lung Diseases, Fungal",[Disease/Finding],PharmacologicClass,NDF-RT
NDF-RT:N0000003603,"Lung Diseases, Interstitial",[Disease/Finding],PharmacologicClass,NDF-RT
NDF-RT:N0000001881,"Lung Diseases, Obstructive",[Disease/Finding],PharmacologicClass,NDF-RT
NDF-RT:N0000001882,"Lung Diseases, Parasitic",[Disease/Finding],PharmacologicClass,NDF-RT
NDF-RT:N0000181116,Lung Injury,[Disease/Finding],PharmacologicClass,NDF-RT
NDF-RT:N0000001883,Lung Neoplasms,[Disease/Finding],PharmacologicClass,NDF-RT
NDF-RT:N0000003936,"Lung, Hyperlucent",[Disease/Finding],PharmacologicClass,NDF-RT
NDF-RT:N0000170931,Lupus Coagulation Inhibitor,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000001885,"Lupus Erythematosus, Cutaneous",[Disease/Finding],PharmacologicClass,NDF-RT
NDF-RT:N0000001886,"Lupus Erythematosus, Discoid",[Disease/Finding],PharmacologicClass,NDF-RT
NDF-RT:N0000001887,"Lupus Erythematosus, Systemic",[Disease/Finding],PharmacologicClass,NDF-RT
NDF-RT:N0000001888,Lupus Nephritis,[Disease/Finding],PharmacologicClass,NDF-RT
NDF-RT:N0000004231,"Lupus Vasculitis, Central Nervous System",[Disease/Finding],PharmacologicClass,NDF-RT
NDF-RT:N0000001884,Lupus Vulgaris,[Disease/Finding],PharmacologicClass,NDF-RT
NDF-RT:N0000182259,LURASIDONE,,PharmacologicClass,NDF-RT
NDF-RT:N0000186093,LURASIDONE HCL 120MG TAB,[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000186094,LURASIDONE HCL 20MG TAB,[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000182337,LURASIDONE HCL 40MG TAB,[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000182338,"LURASIDONE HCL 40MG TAB,UD",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000189337,LURASIDONE HCL 60MG TAB,[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000182339,LURASIDONE HCL 80MG TAB,[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000182340,"LURASIDONE HCL 80MG TAB,UD",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000182252,LURASIDONE HYDROCHLORIDE,,PharmacologicClass,NDF-RT
NDF-RT:N0000191973,Lurasidone Hydrochloride,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000022346,LUTEIN,,PharmacologicClass,NDF-RT
NDF-RT:N0000171226,Lutein,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000164673,LUTEIN CAP/TAB,[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000147456,LUTEINIZING HORMONE,,PharmacologicClass,NDF-RT
NDF-RT:N0000006707,Luteinizing Hormone,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000170344,"Luteinizing Hormone, beta Subunit",[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000001889,Lutembacher Syndrome,[Disease/Finding],PharmacologicClass,NDF-RT
NDF-RT:N0000167024,Luteolin,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000003775,Luteoma,[Disease/Finding],PharmacologicClass,NDF-RT
NDF-RT:N0000165329,"LUTERA TAB,28",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000166227,Lutetium,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000171120,Lutheran Blood-Group System,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000148867,LUTROPIN ALFA,,PharmacologicClass,NDF-RT
NDF-RT:N0000165019,LUTROPIN ALFA 75UNIT/VIL INJ,[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000185498,Lyase Activators,[MoA],PharmacologicClass,NDF-RT
NDF-RT:N0000008273,Lyases,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000176956,"LYBREL TAB,28",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000178491,LYCIUM,,PharmacologicClass,NDF-RT
NDF-RT:N0000148836,LYCOPENE,,PharmacologicClass,NDF-RT
NDF-RT:N0000010541,lycopene,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000164674,LYCOPENE CAP/TAB,[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000021086,LYCOPERDON,,PharmacologicClass,NDF-RT
NDF-RT:N0000190767,LYCOPODIUM CLAVATUM,,PharmacologicClass,NDF-RT
NDF-RT:N0000166220,Lye,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000001890,Lyme Disease,[Disease/Finding],PharmacologicClass,NDF-RT
NDF-RT:N0000148598,LYME DISEASE VACCINE,,PharmacologicClass,NDF-RT
NDF-RT:N0000161211,LYME DISEASE VACCINE 30MCG/0.5ML INJ,[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000161213,"LYME DISEASE VACCINE 30MCG/0.5ML INJ,SYRINGE,0.5ML",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000170888,Lyme Disease Vaccines,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000004209,Lyme Neuroborreliosis,[Disease/Finding],PharmacologicClass,NDF-RT
NDF-RT:N0000167346,Lymecycline,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000001891,Lymphadenitis,[Disease/Finding],PharmacologicClass,NDF-RT
NDF-RT:N0000192906,Lymphadenopathy,[Disease/Finding],PharmacologicClass,NDF-RT
NDF-RT:N0000001892,Lymphangiectasis,[Disease/Finding],PharmacologicClass,NDF-RT
NDF-RT:N0000001893,"Lymphangiectasis, Intestinal",[Disease/Finding],PharmacologicClass,NDF-RT
NDF-RT:N0000171692,Lymphangioleiomyomatosis,[Disease/Finding],PharmacologicClass,NDF-RT
NDF-RT:N0000001894,Lymphangioma,[Disease/Finding],PharmacologicClass,NDF-RT
NDF-RT:N0000003665,"Lymphangioma, Cystic",[Disease/Finding],PharmacologicClass,NDF-RT
NDF-RT:N0000001895,Lymphangiomyoma,[Disease/Finding],PharmacologicClass,NDF-RT
NDF-RT:N0000001896,Lymphangiosarcoma,[Disease/Finding],PharmacologicClass,NDF-RT
NDF-RT:N0000001897,Lymphangitis,[Disease/Finding],PharmacologicClass,NDF-RT
NDF-RT:N0000011151,Lymphatic Abnormalities,[Disease/Finding],PharmacologicClass,NDF-RT
NDF-RT:N0000001898,Lymphatic Diseases,[Disease/Finding],PharmacologicClass,NDF-RT
NDF-RT:N0000001899,Lymphatic Metastasis,[Disease/Finding],PharmacologicClass,NDF-RT
NDF-RT:N0000003664,Lymphatic Vessel Tumors,[Disease/Finding],PharmacologicClass,NDF-RT
NDF-RT:N0000001900,Lymphedema,[Disease/Finding],PharmacologicClass,NDF-RT
NDF-RT:N0000001901,Lymphocele,[Disease/Finding],PharmacologicClass,NDF-RT
